GeographyCode,LC6102NI0001,LC6102NI0002,LC6102NI0003,LC6102NI0004,LC6102NI0005,LC6102NI0006,LC6102NI0007,LC6102NI0008,LC6102NI0009,LC6102NI0010,LC6102NI0011,LC6102NI0012,LC6102NI0013,LC6102NI0014,LC6102NI0015,LC6102NI0016,LC6102NI0017,LC6102NI0018,LC6102NI0019,LC6102NI0020,LC6102NI0021,LC6102NI0022,LC6102NI0023,LC6102NI0024,LC6102NI0025,LC6102NI0026,LC6102NI0027
N00003669,188,9,26,39,39,8,14,44,9,125,3,19,29,22,6,8,31,7,63,6,7,10,17,2,6,13,2
N00003670,188,8,13,30,43,11,30,42,11,107,3,8,15,28,6,16,27,4,81,5,5,15,15,5,14,15,7
N00003671,98,4,20,17,25,8,6,13,5,65,3,11,12,18,5,2,10,4,33,1,9,5,7,3,4,3,1
N00003672,130,3,18,23,26,5,9,40,6,69,1,11,16,10,3,6,19,3,61,2,7,7,16,2,3,21,3
N00003673,94,5,12,14,18,7,4,28,6,66,2,8,11,14,4,2,22,3,28,3,4,3,4,3,2,6,3
N00003674,205,10,27,40,36,14,20,52,6,134,7,18,26,25,8,12,33,5,71,3,9,14,11,6,8,19,1
N00003675,137,5,24,24,25,6,13,29,11,94,2,14,18,18,3,11,20,8,43,3,10,6,7,3,2,9,3
N00003676,98,10,14,11,27,5,9,21,1,66,6,9,8,21,0,7,14,1,32,4,5,3,6,5,2,7,0
N00003677,94,1,19,8,23,6,9,25,3,66,0,16,6,16,4,7,15,2,28,1,3,2,7,2,2,10,1
N00003678,130,4,24,8,46,6,9,25,8,91,1,18,6,36,6,7,12,5,39,3,6,2,10,0,2,13,3
N00003679,118,1,18,10,45,9,9,24,2,82,1,12,8,31,8,6,14,2,36,0,6,2,14,1,3,10,0
N00003680,75,1,5,1,19,8,12,26,3,42,0,2,0,13,3,10,13,1,33,1,3,1,6,5,2,13,2
N00003681,173,4,26,13,51,10,22,39,8,130,1,18,10,44,8,19,24,6,43,3,8,3,7,2,3,15,2
N00003682,46,1,4,2,11,5,4,13,6,33,1,3,2,9,4,4,8,2,13,0,1,0,2,1,0,5,4
N00003683,130,3,12,14,31,6,22,36,6,87,2,5,11,19,5,17,23,5,43,1,7,3,12,1,5,13,1
N00003684,109,2,15,8,36,4,5,34,5,74,0,10,5,26,3,4,22,4,35,2,5,3,10,1,1,12,1
N00003685,142,2,21,12,37,7,17,43,3,84,1,13,6,25,4,11,21,3,58,1,8,6,12,3,6,22,0
N00003686,120,3,11,12,39,5,11,32,7,82,3,6,8,35,1,7,17,5,38,0,5,4,4,4,4,15,2
N00003687,198,12,19,17,63,10,20,52,5,127,7,10,12,42,5,13,35,3,71,5,9,5,21,5,7,17,2
N00003688,137,8,21,19,33,6,10,34,6,105,5,14,19,26,4,6,26,5,32,3,7,0,7,2,4,8,1
N00003689,88,3,12,3,26,12,4,18,10,62,3,6,2,19,10,3,12,7,26,0,6,1,7,2,1,6,3
N00003690,243,16,46,58,34,11,16,53,9,160,9,31,39,26,5,12,32,6,83,7,15,19,8,6,4,21,3
N00003691,205,12,15,52,35,13,19,55,4,130,5,8,37,24,10,13,31,2,75,7,7,15,11,3,6,24,2
N00003692,187,11,27,37,36,8,12,49,7,116,4,17,29,18,7,7,29,5,71,7,10,8,18,1,5,20,2
N00003693,172,3,27,38,28,8,21,39,8,108,3,17,27,17,5,13,23,3,64,0,10,11,11,3,8,16,5
N00003694,238,29,26,52,42,12,15,57,5,149,14,15,34,27,8,11,37,3,89,15,11,18,15,4,4,20,2
N00003695,180,3,31,40,34,10,20,36,6,114,1,22,23,21,5,14,23,5,66,2,9,17,13,5,6,13,1
N00003696,175,19,30,42,23,5,14,33,9,102,7,21,24,14,3,7,22,4,73,12,9,18,9,2,7,11,5
N00003697,203,2,28,39,31,16,26,55,6,112,1,14,24,23,6,12,28,4,91,1,14,15,8,10,14,27,2
N00003698,289,21,33,48,55,15,35,72,10,192,7,25,35,37,9,26,47,6,97,14,8,13,18,6,9,25,4
N00003699,154,4,10,20,28,9,19,58,6,75,3,6,11,18,6,10,20,1,79,1,4,9,10,3,9,38,5
N00003700,183,4,18,33,41,8,32,39,8,111,3,11,18,25,4,24,21,5,72,1,7,15,16,4,8,18,3
N00003701,303,9,22,76,62,15,25,88,6,185,6,11,40,48,9,19,46,6,118,3,11,36,14,6,6,42,0
N00003702,369,12,26,37,84,21,48,125,16,248,5,18,23,67,14,28,78,15,121,7,8,14,17,7,20,47,1
N00003703,299,7,29,40,57,16,38,103,9,199,2,23,30,44,9,26,59,6,100,5,6,10,13,7,12,44,3
N00003704,206,7,15,38,55,15,20,50,6,128,3,8,23,41,9,12,28,4,78,4,7,15,14,6,8,22,2
N00003705,189,2,18,21,54,13,16,52,13,107,1,11,13,30,7,10,27,8,82,1,7,8,24,6,6,25,5
N00003706,202,11,25,31,38,9,19,60,9,152,7,22,22,31,6,15,43,6,50,4,3,9,7,3,4,17,3
N00003707,247,11,17,48,62,21,25,52,11,155,6,13,26,48,13,16,23,10,92,5,4,22,14,8,9,29,1
N00003708,202,16,9,36,41,8,21,59,12,127,8,8,22,26,5,15,34,9,75,8,1,14,15,3,6,25,3
N00003709,153,5,15,19,40,10,11,49,4,103,2,10,13,30,6,7,32,3,50,3,5,6,10,4,4,17,1
N00003710,173,8,13,25,36,16,22,49,4,123,6,11,18,28,12,16,31,1,50,2,2,7,8,4,6,18,3
N00003711,229,11,18,36,56,12,22,68,6,163,5,16,24,42,8,16,47,5,66,6,2,12,14,4,6,21,1
N00003712,155,4,18,16,39,12,16,44,6,94,3,7,9,27,9,11,24,4,61,1,11,7,12,3,5,20,2
N00003713,153,5,15,14,51,8,14,39,7,106,3,9,8,43,5,11,21,6,47,2,6,6,8,3,3,18,1
N00003714,116,3,10,16,28,7,11,39,2,80,1,7,15,21,5,7,23,1,36,2,3,1,7,2,4,16,1
N00003715,101,2,16,9,22,4,10,34,4,65,1,12,4,16,1,7,20,4,36,1,4,5,6,3,3,14,0
N00003716,133,4,20,18,27,18,6,30,10,87,1,14,10,22,14,5,15,6,46,3,6,8,5,4,1,15,4
N00003717,118,2,16,7,32,9,23,26,3,80,2,10,3,23,5,16,18,3,38,0,6,4,9,4,7,8,0
N00003718,611,7,45,50,150,46,72,210,31,355,4,25,34,107,24,45,96,20,256,3,20,16,43,22,27,114,11
N00003719,219,8,25,26,56,11,26,61,6,146,6,17,21,42,7,13,35,5,73,2,8,5,14,4,13,26,1
N00003720,207,3,19,24,55,15,33,50,8,109,1,8,18,33,8,17,20,4,98,2,11,6,22,7,16,30,4
N00003721,222,8,14,32,49,20,23,64,12,137,3,9,20,31,14,19,34,7,85,5,5,12,18,6,4,30,5
N00003722,186,16,15,21,39,11,16,57,11,120,7,9,12,28,7,13,34,10,66,9,6,9,11,4,3,23,1
N00003723,160,7,13,33,37,15,10,40,5,97,2,10,18,21,9,7,25,5,63,5,3,15,16,6,3,15,0
N00003724,157,16,9,19,32,11,14,52,4,94,7,6,12,22,5,11,27,4,63,9,3,7,10,6,3,25,0
N00003725,86,6,10,8,21,8,6,22,5,64,3,9,7,19,3,6,15,2,22,3,1,1,2,5,0,7,3
N00003726,177,18,9,32,38,11,17,43,9,120,10,7,22,27,7,11,29,7,57,8,2,10,11,4,6,14,2
N00003727,95,4,8,10,25,5,6,33,4,63,1,4,7,16,4,3,24,4,32,3,4,3,9,1,3,9,0
N00003728,129,6,11,29,26,2,12,39,4,92,3,9,20,23,1,7,26,3,37,3,2,9,3,1,5,13,1
N00003729,165,3,11,23,44,19,7,53,5,102,1,6,11,33,11,5,31,4,63,2,5,12,11,8,2,22,1
N00003730,187,4,15,33,42,11,20,54,8,129,0,12,24,31,4,13,39,6,58,4,3,9,11,7,7,15,2
N00003731,161,10,12,19,41,7,20,46,6,99,6,9,12,22,2,15,30,3,62,4,3,7,19,5,5,16,3
N00003732,201,7,21,28,56,5,18,52,14,150,6,17,22,44,3,13,35,10,51,1,4,6,12,2,5,17,4
N00003733,101,5,9,15,21,3,13,27,8,73,4,6,11,18,2,8,18,6,28,1,3,4,3,1,5,9,2
N00003734,150,2,28,11,51,8,18,26,6,114,0,25,9,44,3,12,15,6,36,2,3,2,7,5,6,11,0
N00003735,96,2,12,9,32,3,10,22,6,65,1,9,4,22,2,10,12,5,31,1,3,5,10,1,0,10,1
N00003736,132,1,26,5,49,5,13,31,2,95,1,19,1,40,3,10,20,1,37,0,7,4,9,2,3,11,1
N00003737,164,5,24,17,43,7,19,45,4,118,2,20,10,36,4,16,26,4,46,3,4,7,7,3,3,19,0
N00003738,110,3,19,7,31,10,10,22,8,68,1,15,3,20,7,7,10,5,42,2,4,4,11,3,3,12,3
N00003739,194,4,34,12,49,20,18,48,9,134,4,25,6,35,15,12,31,6,60,0,9,6,14,5,6,17,3
N00003740,105,0,11,11,28,7,18,26,4,80,0,9,9,23,3,17,18,1,25,0,2,2,5,4,1,8,3
N00003741,96,5,21,2,28,10,6,20,4,65,5,19,1,18,7,5,7,3,31,0,2,1,10,3,1,13,1
N00003742,121,7,10,14,42,4,17,22,5,83,5,8,8,31,3,12,11,5,38,2,2,6,11,1,5,11,0
N00003743,263,7,25,30,75,18,28,71,9,171,2,15,24,50,10,18,47,5,92,5,10,6,25,8,10,24,4
N00003744,173,3,13,25,52,10,17,46,7,117,2,8,19,36,8,12,26,6,56,1,5,6,16,2,5,20,1
N00003745,203,11,14,31,45,11,30,59,2,113,5,9,13,33,5,14,33,1,90,6,5,18,12,6,16,26,1
N00003746,154,1,21,11,35,12,22,44,8,94,1,11,9,22,8,16,22,5,60,0,10,2,13,4,6,22,3
N00003747,136,4,11,13,39,11,12,43,3,70,1,9,7,17,4,9,20,3,66,3,2,6,22,7,3,23,0
N00003748,183,5,13,26,48,11,30,46,4,119,3,6,15,32,8,23,29,3,64,2,7,11,16,3,7,17,1
N00003749,247,2,16,19,61,14,31,96,8,177,1,9,15,47,11,24,62,8,70,1,7,4,14,3,7,34,0
N00003750,247,9,27,15,67,12,29,75,13,161,7,18,8,53,5,20,41,9,86,2,9,7,14,7,9,34,4
N00003751,268,6,26,9,64,24,37,93,9,169,4,16,7,43,20,27,45,7,99,2,10,2,21,4,10,48,2
N00003752,200,5,23,17,46,18,16,64,11,130,4,14,11,33,11,11,39,7,70,1,9,6,13,7,5,25,4
N00003753,203,3,26,22,62,8,18,57,7,157,3,19,18,54,7,16,35,5,46,0,7,4,8,1,2,22,2
N00003754,158,8,22,12,35,15,14,45,7,91,5,16,10,26,2,5,22,5,67,3,6,2,9,13,9,23,2
N00003755,218,5,24,23,65,10,23,54,14,157,3,18,16,52,3,19,35,11,61,2,6,7,13,7,4,19,3
N00003756,79,0,13,4,29,5,8,16,4,56,0,8,4,22,2,5,12,3,23,0,5,0,7,3,3,4,1
N00003757,148,8,12,14,42,10,14,44,4,106,5,10,12,33,3,13,27,3,42,3,2,2,9,7,1,17,1
N00003758,261,7,25,29,77,13,28,69,13,197,6,21,19,60,9,21,50,11,64,1,4,10,17,4,7,19,2
N00003759,126,0,13,13,41,8,16,30,5,94,0,11,10,36,3,14,17,3,32,0,2,3,5,5,2,13,2
N00003760,104,4,20,4,28,5,9,31,3,73,2,11,3,22,2,9,21,3,31,2,9,1,6,3,0,10,0
N00003761,175,4,14,30,39,17,18,45,8,116,3,10,23,25,9,10,29,7,59,1,4,7,14,8,8,16,1
N00003762,252,23,18,26,53,20,22,79,11,150,10,14,17,31,12,15,44,7,102,13,4,9,22,8,7,35,4
N00003763,227,19,19,24,57,13,22,66,7,148,8,11,17,43,9,17,39,4,79,11,8,7,14,4,5,27,3
N00003764,281,22,19,45,61,16,27,84,7,195,11,13,31,51,10,20,52,7,86,11,6,14,10,6,7,32,0
N00003765,186,20,18,15,47,13,25,41,7,100,5,10,9,35,6,16,15,4,86,15,8,6,12,7,9,26,3
N00003766,238,20,15,22,60,9,22,67,23,136,5,6,13,42,7,16,35,12,102,15,9,9,18,2,6,32,11
N00003767,227,16,16,37,42,12,33,62,9,134,6,10,25,28,7,22,32,4,93,10,6,12,14,5,11,30,5
N00003768,312,14,32,21,86,19,49,73,18,224,11,24,16,67,14,39,41,12,88,3,8,5,19,5,10,32,6
N00003769,155,8,17,11,37,17,17,41,7,96,3,12,7,27,16,12,16,3,59,5,5,4,10,1,5,25,4
N00003770,197,10,38,11,62,11,17,39,9,154,9,31,9,52,7,15,25,6,43,1,7,2,10,4,2,14,3
N00003771,211,11,17,15,49,19,25,65,10,160,9,15,10,43,13,21,42,7,51,2,2,5,6,6,4,23,3
N00003772,52,2,7,4,11,2,8,15,3,38,2,5,3,8,1,6,10,3,14,0,2,1,3,1,2,5,0
N00003773,135,8,14,11,32,7,18,37,8,82,3,10,6,23,5,13,19,3,53,5,4,5,9,2,5,18,5
N00003774,168,6,19,16,41,8,20,55,3,89,5,9,9,29,3,12,20,2,79,1,10,7,12,5,8,35,1
N00003775,266,6,23,20,52,13,44,99,9,156,4,14,10,40,8,25,50,5,110,2,9,10,12,5,19,49,4
N00003776,137,0,19,7,46,12,12,37,4,90,0,12,4,34,8,12,18,2,47,0,7,3,12,4,0,19,2
N00003777,97,3,10,8,33,8,8,25,2,69,3,7,6,25,5,8,14,1,28,0,3,2,8,3,0,11,1
N00003778,143,10,15,11,37,5,22,40,3,109,7,13,8,33,3,19,25,1,34,3,2,3,4,2,3,15,2
N00003779,101,3,17,13,30,5,6,21,6,77,2,16,10,26,4,4,11,4,24,1,1,3,4,1,2,10,2
N00003780,179,3,9,13,59,10,19,59,7,103,2,4,7,44,5,14,22,5,76,1,5,6,15,5,5,37,2
N00003781,183,2,20,18,43,8,18,61,13,109,0,14,13,32,5,8,29,8,74,2,6,5,11,3,10,32,5
N00003782,282,2,39,19,62,18,26,99,17,187,1,28,13,47,11,19,60,8,95,1,11,6,15,7,7,39,9
N00003783,130,2,25,14,29,5,17,30,8,93,1,21,10,25,4,11,14,7,37,1,4,4,4,1,6,16,1
N00003784,211,11,18,25,57,11,23,58,8,129,6,12,16,37,9,13,30,6,82,5,6,9,20,2,10,28,2
N00003785,261,13,21,31,62,20,30,75,9,160,6,17,21,40,10,19,42,5,101,7,4,10,22,10,11,33,4
N00003786,242,8,31,13,66,17,28,68,11,144,6,23,7,42,10,21,29,6,98,2,8,6,24,7,7,39,5
N00003787,184,7,10,20,48,14,19,57,9,111,4,4,12,33,7,11,35,5,73,3,6,8,15,7,8,22,4
N00003788,139,6,22,18,45,8,12,23,5,91,4,15,12,32,4,9,13,2,48,2,7,6,13,4,3,10,3
N00003789,190,9,28,25,44,14,24,39,7,116,4,15,15,30,7,17,22,6,74,5,13,10,14,7,7,17,1
N00003790,130,8,9,23,35,11,12,25,7,92,6,6,19,21,7,10,18,5,38,2,3,4,14,4,2,7,2
N00003791,306,9,34,44,65,24,32,85,13,209,4,21,28,50,20,22,55,9,97,5,13,16,15,4,10,30,4
N00003792,123,4,12,10,37,9,8,33,10,88,3,12,8,23,6,5,24,7,35,1,0,2,14,3,3,9,3
N00003793,319,12,39,41,71,16,27,98,15,204,6,22,27,55,6,16,61,11,115,6,17,14,16,10,11,37,4
N00003794,135,1,12,14,45,11,13,36,3,88,1,10,4,37,7,9,19,1,47,0,2,10,8,4,4,17,2
N00003795,230,11,24,35,56,14,23,60,7,154,8,16,29,39,8,10,38,6,76,3,8,6,17,6,13,22,1
N00003796,282,10,19,46,52,22,47,82,4,183,6,9,34,37,13,28,53,3,99,4,10,12,15,9,19,29,1
N00003797,193,12,16,23,53,9,20,50,10,140,8,14,19,39,7,17,29,7,53,4,2,4,14,2,3,21,3
N00003798,181,9,17,22,46,5,18,55,9,124,7,14,14,35,2,6,38,8,57,2,3,8,11,3,12,17,1
N00003799,166,12,40,26,31,11,11,28,7,107,8,26,18,20,5,8,18,4,59,4,14,8,11,6,3,10,3
N00003800,220,17,45,33,35,8,19,53,10,140,7,28,26,27,2,13,29,8,80,10,17,7,8,6,6,24,2
N00003801,191,16,42,23,53,6,17,26,8,123,7,33,19,34,2,14,10,4,68,9,9,4,19,4,3,16,4
N00003802,131,8,17,20,28,6,14,35,3,76,3,10,13,17,6,7,17,3,55,5,7,7,11,0,7,18,0
N00003803,190,15,42,24,42,10,15,35,7,126,4,34,16,31,8,7,20,6,64,11,8,8,11,2,8,15,1
N00003804,206,18,36,33,34,14,17,44,10,125,8,22,22,16,9,12,28,8,81,10,14,11,18,5,5,16,2
N00003805,122,8,29,18,29,1,17,15,5,79,5,17,10,24,1,9,9,4,43,3,12,8,5,0,8,6,1
N00003806,144,7,38,17,35,5,8,27,7,105,3,29,14,26,4,8,18,3,39,4,9,3,9,1,0,9,4
N00003807,90,4,18,14,22,6,9,13,4,63,1,15,12,13,5,6,8,3,27,3,3,2,9,1,3,5,1
N00003808,153,14,40,16,35,3,10,25,10,94,10,25,12,23,2,7,7,8,59,4,15,4,12,1,3,18,2
N00003809,151,16,22,22,20,10,15,35,11,93,10,9,17,12,5,10,21,9,58,6,13,5,8,5,5,14,2
N00003810,70,3,16,11,15,4,6,14,1,50,1,9,11,11,3,5,9,1,20,2,7,0,4,1,1,5,0
N00003811,164,7,26,28,41,12,8,38,4,87,3,14,17,23,3,5,19,3,77,4,12,11,18,9,3,19,1
N00003812,126,11,15,16,25,10,11,31,7,80,5,9,13,19,5,8,16,5,46,6,6,3,6,5,3,15,2
N00003813,146,11,37,23,26,7,10,29,3,96,6,28,20,16,2,7,15,2,50,5,9,3,10,5,3,14,1
N00003814,149,6,26,29,31,7,8,38,4,81,3,10,20,20,2,5,20,1,68,3,16,9,11,5,3,18,3
N00003815,236,7,45,38,50,11,33,47,5,199,6,41,31,39,8,30,40,4,37,1,4,7,11,3,3,7,1
N00003816,125,2,28,23,34,6,5,22,5,84,1,19,17,24,3,2,15,3,41,1,9,6,10,3,3,7,2
N00003817,222,20,15,51,38,9,24,53,12,147,6,8,38,32,6,13,36,8,75,14,7,13,6,3,11,17,4
N00003818,204,13,29,41,49,11,12,39,10,143,9,21,32,31,8,10,25,7,61,4,8,9,18,3,2,14,3
N00003819,175,23,12,29,34,11,14,45,7,99,10,5,18,22,8,10,22,4,76,13,7,11,12,3,4,23,3
N00003820,262,21,37,71,39,11,14,65,4,180,9,25,54,27,9,11,41,4,82,12,12,17,12,2,3,24,0
N00003821,192,15,16,56,32,8,22,38,5,123,11,10,33,25,2,14,27,1,69,4,6,23,7,6,8,11,4
N00003822,251,29,33,56,43,14,19,51,6,154,12,23,35,28,9,11,32,4,97,17,10,21,15,5,8,19,2
N00003823,290,25,12,39,62,13,48,76,15,184,13,10,27,42,5,34,43,10,106,12,2,12,20,8,14,33,5
N00003824,345,28,21,59,92,17,33,76,19,230,14,11,39,66,11,23,51,15,115,14,10,20,26,6,10,25,4
N00003825,414,19,41,79,107,38,28,84,18,308,14,33,47,87,27,17,68,15,106,5,8,32,20,11,11,16,3
N00003826,319,22,26,38,92,8,36,86,11,211,8,16,31,63,5,22,56,10,108,14,10,7,29,3,14,30,1
N00003827,483,48,39,83,90,27,40,133,23,311,16,24,60,67,17,31,82,14,172,32,15,23,23,10,9,51,9
N00003828,225,26,25,35,36,16,16,64,7,147,11,20,25,24,10,13,41,3,78,15,5,10,12,6,3,23,4
N00003829,215,33,18,29,45,20,14,52,4,136,15,10,19,35,11,10,34,2,79,18,8,10,10,9,4,18,2
N00003830,223,22,20,32,44,10,22,61,12,146,5,13,23,29,7,19,41,9,77,17,7,9,15,3,3,20,3
N00003831,118,9,9,12,22,11,12,32,11,74,7,6,8,15,5,8,17,8,44,2,3,4,7,6,4,15,3
N00003832,228,17,38,34,46,16,15,53,9,145,7,26,23,35,8,11,32,3,83,10,12,11,11,8,4,21,6
N00003833,155,12,18,24,28,9,11,44,9,117,10,15,18,21,7,6,33,7,38,2,3,6,7,2,5,11,2
N00003834,137,4,15,21,27,12,11,35,12,95,4,9,15,19,8,9,25,6,42,0,6,6,8,4,2,10,6
N00003835,196,5,14,21,39,16,22,72,7,96,1,5,13,26,8,12,29,2,100,4,9,8,13,8,10,43,5
N00003836,162,4,11,20,34,13,24,48,8,83,3,5,10,26,6,16,16,1,79,1,6,10,8,7,8,32,7
N00003837,145,3,18,19,25,7,13,50,10,75,2,8,13,14,5,5,22,6,70,1,10,6,11,2,8,28,4
N00003838,179,5,10,26,35,10,30,48,15,108,2,9,20,24,4,20,22,7,71,3,1,6,11,6,10,26,8
N00003839,175,2,13,20,35,10,25,54,16,84,0,8,11,22,5,10,20,8,91,2,5,9,13,5,15,34,8
N00003840,195,11,11,25,42,10,27,62,7,109,5,4,15,29,7,16,32,1,86,6,7,10,13,3,11,30,6
N00003841,108,7,9,14,28,7,9,29,5,52,3,1,4,22,6,6,9,1,56,4,8,10,6,1,3,20,4
N00003842,174,3,16,10,46,15,30,46,8,90,3,8,4,26,11,16,20,2,84,0,8,6,20,4,14,26,6
N00003843,123,2,17,21,19,4,27,27,6,83,2,13,15,14,4,17,18,0,40,0,4,6,5,0,10,9,6
N00003844,238,5,16,28,48,15,44,70,12,111,2,8,15,26,10,19,25,6,127,3,8,13,22,5,25,45,6
N00003845,142,2,13,17,46,6,15,37,6,75,1,5,9,30,2,7,18,3,67,1,8,8,16,4,8,19,3
N00003846,218,6,23,22,63,15,18,56,15,158,5,16,17,44,13,16,37,10,60,1,7,5,19,2,2,19,5
N00003847,91,5,8,8,19,9,12,27,3,63,2,6,6,17,4,9,17,2,28,3,2,2,2,5,3,10,1
N00003848,124,4,13,17,38,5,18,26,3,90,4,9,11,26,4,15,18,3,34,0,4,6,12,1,3,8,0
N00003849,216,14,16,29,51,15,26,52,13,136,6,6,19,39,12,15,27,12,80,8,10,10,12,3,11,25,1
N00003850,156,6,13,29,45,8,15,36,4,112,2,8,18,34,7,12,27,4,44,4,5,11,11,1,3,9,0
N00003851,164,7,9,33,42,8,18,42,5,115,4,5,23,33,7,13,26,4,49,3,4,10,9,1,5,16,1
N00003852,107,3,9,15,24,4,12,33,7,72,2,8,9,16,3,8,21,5,35,1,1,6,8,1,4,12,2
N00003853,196,9,17,26,49,11,22,56,6,145,8,10,19,43,8,18,33,6,51,1,7,7,6,3,4,23,0
N00003854,191,10,15,23,27,15,24,66,11,120,4,9,15,15,14,17,40,6,71,6,6,8,12,1,7,26,5
N00003855,194,9,20,24,39,7,15,70,10,116,2,12,12,25,2,12,43,8,78,7,8,12,14,5,3,27,2
N00003856,187,2,13,36,31,11,25,63,6,129,0,11,27,26,8,14,38,5,58,2,2,9,5,3,11,25,1
N00003857,252,14,18,46,69,7,27,65,6,173,6,15,31,47,5,23,40,6,79,8,3,15,22,2,4,25,0
N00003858,203,22,10,49,36,12,22,40,12,127,4,7,34,24,8,15,25,10,76,18,3,15,12,4,7,15,2
N00003859,177,7,18,31,33,6,19,52,11,129,3,10,23,25,6,17,34,11,48,4,8,8,8,0,2,18,0
N00003860,430,28,19,72,94,24,49,127,17,322,11,12,57,84,16,39,89,14,108,17,7,15,10,8,10,38,3
N00003861,244,23,16,53,54,11,14,61,12,158,5,13,40,40,8,9,34,9,86,18,3,13,14,3,5,27,3
N00003862,210,35,21,26,49,8,19,46,6,122,14,13,16,32,5,14,25,3,88,21,8,10,17,3,5,21,3
N00003863,82,1,12,3,22,6,20,15,3,48,1,5,1,14,5,16,5,1,34,0,7,2,8,1,4,10,2
N00003864,182,7,32,16,50,10,20,42,5,129,7,21,13,44,6,15,19,4,53,0,11,3,6,4,5,23,1
N00003865,97,2,21,3,26,3,13,27,2,61,2,17,1,17,2,11,10,1,36,0,4,2,9,1,2,17,1
N00003866,142,1,24,9,55,10,10,29,4,97,1,17,7,43,3,7,15,4,45,0,7,2,12,7,3,14,0
N00003867,268,2,41,23,77,10,26,80,9,173,1,27,17,58,3,18,42,7,95,1,14,6,19,7,8,38,2
N00003868,144,5,23,17,38,9,17,29,6,108,4,21,13,26,7,13,20,4,36,1,2,4,12,2,4,9,2
N00003869,517,12,60,46,150,31,62,129,27,399,11,49,35,127,22,51,87,17,118,1,11,11,23,9,11,42,10
N00003870,122,4,20,6,41,4,16,26,5,84,2,11,3,29,3,15,16,5,38,2,9,3,12,1,1,10,0
N00003871,378,4,40,38,79,23,71,113,10,245,2,28,23,49,16,50,70,7,133,2,12,15,30,7,21,43,3
N00003872,110,7,15,8,30,7,8,30,5,80,6,9,8,25,4,8,19,1,30,1,6,0,5,3,0,11,4
N00003873,401,13,47,39,125,19,43,98,17,257,9,28,26,89,11,29,51,14,144,4,19,13,36,8,14,47,3
N00003874,260,25,26,20,65,18,23,73,10,153,11,17,10,37,11,19,42,6,107,14,9,10,28,7,4,31,4
N00003875,151,10,7,16,34,6,18,52,8,107,7,4,14,28,2,15,32,5,44,3,3,2,6,4,3,20,3
N00003876,256,26,29,30,46,17,23,72,13,167,11,17,18,34,10,18,48,11,89,15,12,12,12,7,5,24,2
N00003877,163,8,19,14,50,14,10,45,3,90,3,12,7,32,8,6,20,2,73,5,7,7,18,6,4,25,1
N00003878,242,43,25,30,53,6,20,58,7,130,14,14,17,40,5,12,22,6,112,29,11,13,13,1,8,36,1
N00003879,226,21,19,30,41,22,23,58,12,138,8,13,23,29,16,13,29,7,88,13,6,7,12,6,10,29,5
N00003880,203,9,15,26,43,17,27,53,13,136,6,10,19,29,10,20,34,8,67,3,5,7,14,7,7,19,5
N00003881,250,5,19,8,61,15,30,102,10,118,5,10,2,36,8,16,36,5,132,0,9,6,25,7,14,66,5
N00003882,150,2,29,14,33,7,17,44,4,86,2,18,8,24,3,13,16,2,64,0,11,6,9,4,4,28,2
N00003883,389,8,32,27,95,10,44,162,11,236,5,28,21,62,10,27,75,8,153,3,4,6,33,0,17,87,3
N00003884,316,10,33,23,92,22,38,85,13,205,7,25,18,61,10,29,47,8,111,3,8,5,31,12,9,38,5
N00003885,137,9,5,13,40,11,16,39,4,86,6,2,9,28,3,11,24,3,51,3,3,4,12,8,5,15,1
N00003886,121,3,10,10,36,9,19,28,6,88,2,6,8,28,7,16,17,4,33,1,4,2,8,2,3,11,2
N00003887,212,2,14,15,55,18,35,65,8,115,1,9,11,31,8,18,35,2,97,1,5,4,24,10,17,30,6
N00003888,133,1,10,7,26,6,13,65,5,61,1,7,2,15,4,5,24,3,72,0,3,5,11,2,8,41,2
N00003889,172,4,15,6,29,17,27,65,9,104,3,8,5,22,14,18,29,5,68,1,7,1,7,3,9,36,4
N00003890,97,4,13,4,16,17,12,25,6,48,3,6,2,9,7,6,12,3,49,1,7,2,7,10,6,13,3
N00003891,150,1,16,8,41,12,17,51,4,97,1,10,4,31,7,12,29,3,53,0,6,4,10,5,5,22,1
N00003892,104,3,11,7,25,15,15,26,2,71,2,9,5,14,10,10,20,1,33,1,2,2,11,5,5,6,1
N00003893,112,2,17,6,17,8,17,39,6,81,2,10,5,13,5,13,29,4,31,0,7,1,4,3,4,10,2
N00003894,118,1,12,3,33,15,12,38,4,68,0,6,0,20,9,9,20,4,50,1,6,3,13,6,3,18,0
N00003895,124,3,10,7,32,12,22,35,3,91,3,6,4,25,9,17,25,2,33,0,4,3,7,3,5,10,1
N00003896,248,5,30,14,67,24,31,62,15,154,2,17,6,47,16,22,33,11,94,3,13,8,20,8,9,29,4
N00003897,92,0,7,4,35,11,11,23,1,60,0,5,3,23,9,7,12,1,32,0,2,1,12,2,4,11,0
N00003898,213,3,16,17,38,23,29,75,12,116,1,6,12,28,12,13,36,8,97,2,10,5,10,11,16,39,4
N00003899,182,7,13,10,43,20,18,63,8,87,3,7,4,22,9,10,26,6,95,4,6,6,21,11,8,37,2
N00003900,105,3,7,8,39,7,13,24,4,64,2,4,3,27,2,8,16,2,41,1,3,5,12,5,5,8,2
N00003901,99,3,5,8,32,6,15,27,3,73,2,2,4,26,5,13,18,3,26,1,3,4,6,1,2,9,0
