GeographyCode,LC4401NI0001,LC4401NI0002,LC4401NI0003,LC4401NI0004,LC4401NI0005,LC4401NI0006,LC4401NI0007,LC4401NI0008,LC4401NI0009,LC4401NI0010,LC4401NI0011,LC4401NI0012,LC4401NI0013,LC4401NI0014,LC4401NI0015,LC4401NI0016,LC4401NI0017,LC4401NI0018,LC4401NI0019,LC4401NI0020,LC4401NI0021,LC4401NI0022,LC4401NI0023,LC4401NI0024,LC4401NI0025,LC4401NI0026,LC4401NI0027,LC4401NI0028,LC4401NI0029,LC4401NI0030,LC4401NI0031,LC4401NI0032,LC4401NI0033,LC4401NI0034,LC4401NI0035,LC4401NI0036,LC4401NI0037,LC4401NI0038,LC4401NI0039,LC4401NI0040,LC4401NI0041,LC4401NI0042,LC4401NI0043,LC4401NI0044,LC4401NI0045,LC4401NI0046,LC4401NI0047,LC4401NI0048
N00003425,95,46,49,36,22,14,49,24,25,10,0,10,51,20,31,14,8,6,29,12,17,8,0,8,29,21,8,18,13,5,11,8,3,0,0,0,15,5,10,4,1,3,9,4,5,2,0,2
N00003426,350,154,196,86,67,19,165,82,83,99,5,94,203,65,138,14,9,5,102,52,50,87,4,83,79,49,30,50,37,13,23,12,11,6,0,6,68,40,28,22,21,1,40,18,22,6,1,5
N00003427,140,54,86,25,16,9,75,38,37,40,0,40,117,39,78,15,9,6,63,30,33,39,0,39,12,9,3,8,6,2,4,3,1,0,0,0,11,6,5,2,1,1,8,5,3,1,0,1
N00003428,129,51,78,22,14,8,68,37,31,39,0,39,109,42,67,13,8,5,59,34,25,37,0,37,4,3,1,3,2,1,1,1,0,0,0,0,16,6,10,6,4,2,8,2,6,2,0,2
N00003429,127,57,70,46,32,14,66,25,41,15,0,15,57,17,40,12,8,4,32,9,23,13,0,13,55,31,24,27,19,8,27,12,15,1,0,1,15,9,6,7,5,2,7,4,3,1,0,1
N00003430,103,40,63,39,27,12,42,13,29,22,0,22,49,12,37,9,6,3,23,6,17,17,0,17,43,23,20,23,17,6,16,6,10,4,0,4,11,5,6,7,4,3,3,1,2,1,0,1
N00003431,132,54,78,53,27,26,57,25,32,22,2,20,69,23,46,16,7,9,37,15,22,16,1,15,52,25,27,31,15,16,17,9,8,4,1,3,11,6,5,6,5,1,3,1,2,2,0,2
N00003432,139,69,70,9,8,1,83,58,25,47,3,44,109,50,59,2,2,0,64,45,19,43,3,40,14,10,4,6,5,1,8,5,3,0,0,0,16,9,7,1,1,0,11,8,3,4,0,4
N00003433,116,49,67,39,28,11,47,20,27,30,1,29,74,28,46,20,14,6,29,13,16,25,1,24,35,18,17,15,11,4,16,7,9,4,0,4,7,3,4,4,3,1,2,0,2,1,0,1
N00003434,114,39,75,28,18,10,52,19,33,34,2,32,72,19,53,9,7,2,35,11,24,28,1,27,3,3,0,2,2,0,1,1,0,0,0,0,39,17,22,17,9,8,16,7,9,6,1,5
N00003435,101,36,65,20,17,3,58,18,40,23,1,22,87,28,59,15,12,3,51,15,36,21,1,20,0,0,0,0,0,0,0,0,0,0,0,0,14,8,6,5,5,0,7,3,4,2,0,2
N00003436,122,30,92,7,2,5,64,28,36,51,0,51,111,25,86,6,2,4,54,23,31,51,0,51,1,0,1,1,0,1,0,0,0,0,0,0,10,5,5,0,0,0,10,5,5,0,0,0
N00003437,131,29,102,9,5,4,56,20,36,66,4,62,122,28,94,9,5,4,50,19,31,63,4,59,0,0,0,0,0,0,0,0,0,0,0,0,9,1,8,0,0,0,6,1,5,3,0,3
N00003438,134,33,101,11,8,3,64,22,42,59,3,56,121,30,91,8,8,0,57,19,38,56,3,53,1,0,1,1,0,1,0,0,0,0,0,0,12,3,9,2,0,2,7,3,4,3,0,3
N00003439,124,26,98,2,1,1,77,25,52,45,0,45,115,26,89,2,1,1,72,25,47,41,0,41,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,5,0,5,4,0,4
N00003440,125,33,92,14,11,3,63,20,43,48,2,46,116,30,86,13,10,3,58,18,40,45,2,43,0,0,0,0,0,0,0,0,0,0,0,0,9,3,6,1,1,0,5,2,3,3,0,3
N00003441,131,39,92,15,11,4,69,26,43,47,2,45,114,30,84,9,6,3,61,23,38,44,1,43,2,2,0,2,2,0,0,0,0,0,0,0,15,7,8,4,3,1,8,3,5,3,1,2
N00003442,114,47,67,32,30,2,56,16,40,26,1,25,85,27,58,14,13,1,46,13,33,25,1,24,13,11,2,11,10,1,2,1,1,0,0,0,16,9,7,7,7,0,8,2,6,1,0,1
N00003443,252,48,204,7,6,1,85,35,50,160,7,153,233,40,193,4,3,1,74,30,44,155,7,148,0,0,0,0,0,0,0,0,0,0,0,0,19,8,11,3,3,0,11,5,6,5,0,5
N00003444,144,26,118,5,4,1,40,18,22,99,4,95,131,18,113,3,2,1,33,12,21,95,4,91,1,1,0,1,1,0,0,0,0,0,0,0,12,7,5,1,1,0,7,6,1,4,0,4
N00003445,165,22,143,2,0,2,41,20,21,122,2,120,153,21,132,0,0,0,38,20,18,115,1,114,1,0,1,0,0,0,1,0,1,0,0,0,11,1,10,2,0,2,2,0,2,7,1,6
N00003446,144,24,120,6,3,3,48,20,28,90,1,89,135,22,113,4,2,2,46,19,27,85,1,84,1,1,0,1,1,0,0,0,0,0,0,0,8,1,7,1,0,1,2,1,1,5,0,5
N00003447,123,44,79,9,7,2,76,33,43,38,4,34,102,27,75,1,1,0,63,22,41,38,4,34,10,10,0,3,3,0,7,7,0,0,0,0,11,7,4,5,3,2,6,4,2,0,0,0
N00003448,180,21,159,11,5,6,42,15,27,127,1,126,159,15,144,7,3,4,36,11,25,116,1,115,3,1,2,1,0,1,1,1,0,1,0,1,18,5,13,3,2,1,5,3,2,10,0,10
N00003449,144,20,124,5,3,2,33,14,19,106,3,103,130,18,112,5,3,2,26,12,14,99,3,96,1,0,1,0,0,0,1,0,1,0,0,0,13,2,11,0,0,0,6,2,4,7,0,7
N00003450,129,29,100,6,4,2,46,22,24,77,3,74,117,23,94,4,4,0,38,16,22,75,3,72,1,0,1,0,0,0,1,0,1,0,0,0,11,6,5,2,0,2,7,6,1,2,0,2
N00003451,222,35,187,10,5,5,70,29,41,142,1,141,195,27,168,2,2,0,58,24,34,135,1,134,5,3,2,3,2,1,2,1,1,0,0,0,22,5,17,5,1,4,10,4,6,7,0,7
N00003452,153,27,126,7,5,2,45,19,26,101,3,98,133,20,113,5,4,1,34,14,20,94,2,92,4,2,2,1,0,1,3,2,1,0,0,0,16,5,11,1,1,0,8,3,5,7,1,6
N00003453,123,11,112,11,5,6,81,6,75,31,0,31,26,6,20,2,2,0,10,4,6,14,0,14,5,1,4,1,1,0,4,0,4,0,0,0,92,4,88,8,2,6,67,2,65,17,0,17
N00003454,127,30,97,18,13,5,56,14,42,53,3,50,118,30,88,16,13,3,51,14,37,51,3,48,3,0,3,1,0,1,1,0,1,1,0,1,6,0,6,1,0,1,4,0,4,1,0,1
N00003455,122,32,90,18,12,6,54,18,36,50,2,48,107,29,78,14,11,3,46,16,30,47,2,45,2,1,1,1,0,1,1,1,0,0,0,0,13,2,11,3,1,2,7,1,6,3,0,3
N00003456,105,13,92,6,1,5,63,10,53,36,2,34,42,6,36,1,1,0,22,4,18,19,1,18,6,1,5,1,0,1,5,1,4,0,0,0,57,6,51,4,0,4,36,5,31,17,1,16
N00003457,123,47,76,33,24,9,66,23,43,24,0,24,77,25,52,16,11,5,39,14,25,22,0,22,22,11,11,11,9,2,10,2,8,1,0,1,24,11,13,6,4,2,17,7,10,1,0,1
N00003458,125,22,103,11,3,8,62,19,43,52,0,52,122,22,100,9,3,6,62,19,43,51,0,51,1,0,1,1,0,1,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0,1,0,1
N00003459,114,45,69,15,11,4,60,32,28,39,2,37,104,42,62,13,10,3,54,30,24,37,2,35,3,2,1,2,1,1,1,1,0,0,0,0,7,1,6,0,0,0,5,1,4,2,0,2
N00003460,152,43,109,8,6,2,72,37,35,72,0,72,136,37,99,5,4,1,62,33,29,69,0,69,1,0,1,1,0,1,0,0,0,0,0,0,15,6,9,2,2,0,10,4,6,3,0,3
N00003461,130,42,88,20,15,5,64,26,38,46,1,45,101,19,82,4,2,2,51,16,35,46,1,45,19,14,5,13,10,3,6,4,2,0,0,0,10,9,1,3,3,0,7,6,1,0,0,0
N00003462,133,21,112,2,0,2,45,21,24,86,0,86,127,18,109,0,0,0,42,18,24,85,0,85,1,1,0,0,0,0,1,1,0,0,0,0,5,2,3,2,0,2,2,2,0,1,0,1
N00003463,168,31,137,8,5,3,34,20,14,126,6,120,155,27,128,7,4,3,27,17,10,121,6,115,3,0,3,0,0,0,2,0,2,1,0,1,10,4,6,1,1,0,5,3,2,4,0,4
N00003464,147,44,103,2,0,2,63,40,23,82,4,78,128,41,87,1,0,1,54,37,17,73,4,69,1,0,1,0,0,0,1,0,1,0,0,0,18,3,15,1,0,1,8,3,5,9,0,9
N00003465,117,36,81,20,14,6,55,22,33,42,0,42,71,13,58,2,1,1,36,12,24,33,0,33,32,17,15,16,12,4,13,5,8,3,0,3,14,6,8,2,1,1,6,5,1,6,0,6
N00003466,119,35,84,10,6,4,42,24,18,67,5,62,97,27,70,5,3,2,32,19,13,60,5,55,1,0,1,0,0,0,0,0,0,1,0,1,21,8,13,5,3,2,10,5,5,6,0,6
N00003467,220,65,155,13,9,4,93,51,42,114,5,109,185,51,134,10,8,2,73,38,35,102,5,97,3,1,2,2,1,1,0,0,0,1,0,1,32,13,19,1,0,1,20,13,7,11,0,11
N00003468,123,52,71,5,3,2,60,45,15,58,4,54,94,39,55,4,2,2,46,35,11,44,2,42,0,0,0,0,0,0,0,0,0,0,0,0,29,13,16,1,1,0,14,10,4,14,2,12
N00003469,136,38,98,12,11,1,53,25,28,71,2,69,108,23,85,6,6,0,37,15,22,65,2,63,16,5,11,3,2,1,8,3,5,5,0,5,12,10,2,3,3,0,8,7,1,1,0,1
N00003470,133,30,103,7,6,1,45,22,23,81,2,79,126,30,96,6,6,0,41,22,19,79,2,77,2,0,2,1,0,1,0,0,0,1,0,1,5,0,5,0,0,0,4,0,4,1,0,1
N00003471,112,40,72,26,21,5,46,19,27,40,0,40,70,21,49,9,8,1,28,13,15,33,0,33,31,13,18,15,11,4,12,2,10,4,0,4,11,6,5,2,2,0,6,4,2,3,0,3
N00003472,128,48,80,4,4,0,59,42,17,65,2,63,108,39,69,0,0,0,49,37,12,59,2,57,9,3,6,1,1,0,6,2,4,2,0,2,11,6,5,3,3,0,4,3,1,4,0,4
N00003473,129,34,95,16,12,4,36,19,17,77,3,74,92,19,73,3,3,0,21,14,7,68,2,66,31,14,17,12,9,3,13,4,9,6,1,5,6,1,5,1,0,1,2,1,1,3,0,3
N00003474,166,36,130,11,7,4,59,27,32,96,2,94,139,30,109,6,6,0,44,22,22,89,2,87,4,0,4,1,0,1,2,0,2,1,0,1,23,6,17,4,1,3,13,5,8,6,0,6
N00003475,376,67,309,20,12,8,104,52,52,252,3,249,318,48,270,10,6,4,76,40,36,232,2,230,4,2,2,0,0,0,4,2,2,0,0,0,54,17,37,10,6,4,24,10,14,20,1,19
N00003476,263,67,196,9,7,2,99,54,45,155,6,149,228,50,178,4,3,1,81,41,40,143,6,137,3,1,2,0,0,0,2,1,1,1,0,1,32,16,16,5,4,1,16,12,4,11,0,11
N00003477,220,96,124,32,23,9,109,68,41,79,5,74,127,42,85,5,3,2,60,37,23,62,2,60,32,24,8,18,16,2,12,8,4,2,0,2,61,30,31,9,4,5,37,23,14,15,3,12
N00003478,294,46,248,15,12,3,111,32,79,168,2,166,268,40,228,11,9,2,100,29,71,157,2,155,3,2,1,1,1,0,2,1,1,0,0,0,23,4,19,3,2,1,9,2,7,11,0,11
N00003479,286,59,227,8,5,3,102,48,54,176,6,170,237,38,199,6,3,3,69,29,40,162,6,156,4,2,2,1,1,0,2,1,1,1,0,1,45,19,26,1,1,0,31,18,13,13,0,13
N00003480,117,52,65,36,29,7,62,23,39,19,0,19,51,10,41,5,1,4,34,9,25,12,0,12,37,23,14,14,14,0,16,9,7,7,0,7,29,19,10,17,14,3,12,5,7,0,0,0
N00003481,70,27,43,4,4,0,33,19,14,33,4,29,58,21,37,2,2,0,24,15,9,32,4,28,0,0,0,0,0,0,0,0,0,0,0,0,12,6,6,2,2,0,9,4,5,1,0,1
N00003482,122,55,67,22,19,3,67,35,32,33,1,32,69,20,49,3,1,2,41,19,22,25,0,25,23,14,9,7,7,0,11,7,4,5,0,5,30,21,9,12,11,1,15,9,6,3,1,2
N00003483,161,81,80,73,51,22,67,30,37,21,0,21,57,16,41,11,7,4,31,9,22,15,0,15,87,54,33,53,37,16,30,17,13,4,0,4,17,11,6,9,7,2,6,4,2,2,0,2
N00003484,123,55,68,38,26,12,67,29,38,18,0,18,55,13,42,9,4,5,31,9,22,15,0,15,51,31,20,20,14,6,29,17,12,2,0,2,17,11,6,9,8,1,7,3,4,1,0,1
N00003485,114,44,70,37,20,17,58,24,34,19,0,19,79,26,53,13,7,6,49,19,30,17,0,17,25,14,11,18,10,8,7,4,3,0,0,0,10,4,6,6,3,3,2,1,1,2,0,2
N00003486,143,67,76,55,35,20,68,30,38,20,2,18,59,24,35,10,6,4,35,16,19,14,2,12,69,36,33,38,23,15,26,13,13,5,0,5,15,7,8,7,6,1,7,1,6,1,0,1
N00003487,153,84,69,78,56,22,56,25,31,19,3,16,45,13,32,6,4,2,24,6,18,15,3,12,89,59,30,56,40,16,30,19,11,3,0,3,19,12,7,16,12,4,2,0,2,1,0,1
N00003488,121,80,41,63,51,12,48,28,20,10,1,9,27,10,17,5,2,3,16,8,8,6,0,6,84,63,21,51,43,8,30,19,11,3,1,2,10,7,3,7,6,1,2,1,1,1,0,1
N00003489,302,169,133,156,107,49,123,61,62,23,1,22,71,24,47,11,7,4,45,16,29,15,1,14,201,124,77,124,85,39,69,39,30,8,0,8,30,21,9,21,15,6,9,6,3,0,0,0
N00003490,97,47,50,44,30,14,43,16,27,10,1,9,30,11,19,8,6,2,14,4,10,8,1,7,65,35,30,34,23,11,29,12,17,2,0,2,2,1,1,2,1,1,0,0,0,0,0,0
N00003491,249,135,114,126,87,39,102,47,55,21,1,20,87,34,53,17,12,5,52,21,31,18,1,17,140,89,51,94,67,27,43,22,21,3,0,3,22,12,10,15,8,7,7,4,3,0,0,0
N00003492,117,39,78,47,23,24,56,16,40,14,0,14,71,17,54,17,6,11,42,11,31,12,0,12,42,21,21,28,16,12,12,5,7,2,0,2,4,1,3,2,1,1,2,0,2,0,0,0
N00003493,245,98,147,102,52,50,126,46,80,17,0,17,116,36,80,27,13,14,77,23,54,12,0,12,112,51,61,62,30,32,45,21,24,5,0,5,17,11,6,13,9,4,4,2,2,0,0,0
N00003494,261,79,182,43,26,17,125,50,75,93,3,90,226,56,170,25,11,14,111,42,69,90,3,87,16,10,6,9,8,1,6,2,4,1,0,1,19,13,6,9,7,2,8,6,2,2,0,2
N00003495,138,21,117,7,4,3,67,16,51,64,1,63,130,16,114,2,1,1,65,14,51,63,1,62,5,2,3,3,1,2,1,1,0,1,0,1,3,3,0,2,2,0,1,1,0,0,0,0
N00003496,207,82,125,61,43,18,100,37,63,46,2,44,135,32,103,17,10,7,78,21,57,40,1,39,52,38,14,33,25,8,16,13,3,3,0,3,20,12,8,11,8,3,6,3,3,3,1,2
N00003497,216,123,93,110,85,25,82,37,45,24,1,23,88,38,50,29,25,4,40,13,27,19,0,19,104,69,35,65,48,17,36,21,15,3,0,3,24,16,8,16,12,4,6,3,3,2,1,1
N00003498,119,64,55,43,32,11,55,27,28,21,5,16,65,25,40,13,9,4,37,16,21,15,0,15,37,29,8,20,17,3,12,7,5,5,5,0,17,10,7,10,6,4,6,4,2,1,0,1
N00003499,104,42,62,32,21,11,61,21,40,11,0,11,70,24,46,15,10,5,44,14,30,11,0,11,23,11,12,12,8,4,11,3,8,0,0,0,11,7,4,5,3,2,6,4,2,0,0,0
N00003500,130,50,80,20,14,6,74,34,40,36,2,34,110,42,68,10,9,1,66,31,35,34,2,32,2,0,2,1,0,1,1,0,1,0,0,0,18,8,10,9,5,4,7,3,4,2,0,2
N00003501,122,51,71,43,28,15,54,23,31,25,0,25,85,34,51,17,13,4,45,21,24,23,0,23,14,8,6,10,6,4,4,2,2,0,0,0,23,9,14,16,9,7,5,0,5,2,0,2
N00003502,131,94,37,57,48,9,64,44,20,10,2,8,27,14,13,7,5,2,13,8,5,7,1,6,84,64,20,40,33,7,42,30,12,2,1,1,20,16,4,10,10,0,9,6,3,1,0,1
N00003503,143,65,78,40,27,13,68,36,32,35,2,33,78,27,51,12,7,5,37,18,19,29,2,27,41,27,14,19,16,3,20,11,9,2,0,2,24,11,13,9,4,5,11,7,4,4,0,4
N00003504,128,28,100,4,2,2,79,24,55,45,2,43,117,23,94,3,2,1,71,20,51,43,1,42,1,1,0,0,0,0,1,1,0,0,0,0,10,4,6,1,0,1,7,3,4,2,1,1
N00003505,101,51,50,39,30,9,54,21,33,8,0,8,42,11,31,7,4,3,28,7,21,7,0,7,49,36,13,27,22,5,22,14,8,0,0,0,10,4,6,5,4,1,4,0,4,1,0,1
N00003506,169,74,95,74,51,23,75,22,53,20,1,19,72,21,51,21,13,8,34,7,27,17,1,16,62,37,25,38,28,10,21,9,12,3,0,3,35,16,19,15,10,5,20,6,14,0,0,0
N00003507,107,45,62,53,31,22,37,13,24,17,1,16,30,6,24,6,3,3,10,3,7,14,0,14,63,35,28,41,25,16,20,9,11,2,1,1,14,4,10,6,3,3,7,1,6,1,0,1
N00003508,119,48,71,51,31,20,50,17,33,18,0,18,63,23,40,18,11,7,31,12,19,14,0,14,34,15,19,24,13,11,7,2,5,3,0,3,22,10,12,9,7,2,12,3,9,1,0,1
N00003509,119,39,80,20,17,3,55,20,35,44,2,42,100,32,68,17,14,3,45,16,29,38,2,36,2,1,1,1,1,0,0,0,0,1,0,1,17,6,11,2,2,0,10,4,6,5,0,5
N00003510,120,36,84,39,23,16,57,11,46,24,2,22,82,19,63,23,13,10,36,4,32,23,2,21,18,7,11,10,6,4,8,1,7,0,0,0,20,10,10,6,4,2,13,6,7,1,0,1
N00003511,99,40,59,33,19,14,41,20,21,25,1,24,54,17,37,11,4,7,22,12,10,21,1,20,11,6,5,8,5,3,2,1,1,1,0,1,34,17,17,14,10,4,17,7,10,3,0,3
N00003512,120,41,79,46,30,16,59,11,48,15,0,15,73,15,58,20,9,11,39,6,33,14,0,14,29,20,9,18,16,2,11,4,7,0,0,0,18,6,12,8,5,3,9,1,8,1,0,1
N00003513,218,110,108,89,61,28,97,47,50,32,2,30,130,57,73,35,23,12,70,33,37,25,1,24,59,41,18,41,30,11,15,11,4,3,0,3,29,12,17,13,8,5,12,3,9,4,1,3
N00003514,241,95,146,113,61,52,95,34,61,33,0,33,119,35,84,28,14,14,62,21,41,29,0,29,105,51,54,75,40,35,26,11,15,4,0,4,17,9,8,10,7,3,7,2,5,0,0,0
N00003515,92,28,64,38,19,19,37,8,29,17,1,16,62,16,46,17,9,8,31,6,25,14,1,13,27,11,16,21,10,11,5,1,4,1,0,1,3,1,2,0,0,0,1,1,0,2,0,2
N00003516,126,68,58,68,43,25,47,25,22,11,0,11,56,23,33,21,13,8,25,10,15,10,0,10,60,41,19,42,27,15,18,14,4,0,0,0,10,4,6,5,3,2,4,1,3,1,0,1
N00003517,246,109,137,117,69,48,106,39,67,23,1,22,125,44,81,44,27,17,62,16,46,19,1,18,93,45,48,57,30,27,32,15,17,4,0,4,28,20,8,16,12,4,12,8,4,0,0,0
N00003518,116,54,62,60,40,20,52,14,38,4,0,4,61,18,43,22,10,12,35,8,27,4,0,4,47,29,18,31,24,7,16,5,11,0,0,0,8,7,1,7,6,1,1,1,0,0,0,0
N00003519,87,50,37,46,28,18,33,20,13,8,2,6,43,23,20,23,14,9,13,7,6,7,2,5,38,23,15,21,12,9,16,11,5,1,0,1,6,4,2,2,2,0,4,2,2,0,0,0
N00003520,123,66,57,64,44,20,51,22,29,8,0,8,81,38,43,36,23,13,39,15,24,6,0,6,31,21,10,20,15,5,9,6,3,2,0,2,11,7,4,8,6,2,3,1,2,0,0,0
N00003521,120,36,84,16,11,5,65,22,43,39,3,36,99,34,65,13,9,4,50,22,28,36,3,33,1,0,1,1,0,1,0,0,0,0,0,0,20,2,18,2,2,0,15,0,15,3,0,3
N00003522,146,49,97,22,17,5,62,30,32,62,2,60,112,32,80,13,10,3,45,20,25,54,2,52,16,11,5,7,5,2,7,6,1,2,0,2,18,6,12,2,2,0,10,4,6,6,0,6
N00003523,146,29,117,6,4,2,61,24,37,79,1,78,134,24,110,6,4,2,51,19,32,77,1,76,1,0,1,0,0,0,1,0,1,0,0,0,11,5,6,0,0,0,9,5,4,2,0,2
N00003524,449,90,359,22,15,7,215,70,145,212,5,207,349,74,275,18,14,4,147,57,90,184,3,181,4,1,3,0,0,0,4,1,3,0,0,0,96,15,81,4,1,3,64,12,52,28,2,26
N00003525,134,35,99,15,11,4,64,22,42,55,2,53,125,34,91,14,10,4,58,22,36,53,2,51,2,0,2,0,0,0,2,0,2,0,0,0,7,1,6,1,1,0,4,0,4,2,0,2
N00003526,130,40,90,12,10,2,66,28,38,52,2,50,95,26,69,7,6,1,45,19,26,43,1,42,0,0,0,0,0,0,0,0,0,0,0,0,35,14,21,5,4,1,21,9,12,9,1,8
N00003527,159,30,129,10,9,1,56,20,36,93,1,92,140,27,113,10,9,1,47,17,30,83,1,82,0,0,0,0,0,0,0,0,0,0,0,0,19,3,16,0,0,0,9,3,6,10,0,10
N00003528,280,67,213,18,16,2,90,46,44,172,5,167,248,50,198,11,9,2,75,37,38,162,4,158,0,0,0,0,0,0,0,0,0,0,0,0,32,17,15,7,7,0,15,9,6,10,1,9
N00003529,136,29,107,14,10,4,41,19,22,81,0,81,111,19,92,8,6,2,30,13,17,73,0,73,8,4,4,1,1,0,5,3,2,2,0,2,17,6,11,5,3,2,6,3,3,6,0,6
N00003530,138,23,115,6,4,2,38,17,21,94,2,92,125,18,107,4,2,2,33,14,19,88,2,86,4,2,2,1,1,0,2,1,1,1,0,1,9,3,6,1,1,0,3,2,1,5,0,5
N00003531,125,26,99,13,10,3,44,14,30,68,2,66,108,19,89,5,4,1,38,13,25,65,2,63,0,0,0,0,0,0,0,0,0,0,0,0,17,7,10,8,6,2,6,1,5,3,0,3
N00003532,143,28,115,13,9,4,42,15,27,88,4,84,125,18,107,6,4,2,34,10,24,85,4,81,0,0,0,0,0,0,0,0,0,0,0,0,18,10,8,7,5,2,8,5,3,3,0,3
N00003533,196,48,148,24,18,6,85,29,56,87,1,86,134,25,109,12,11,1,52,13,39,70,1,69,11,5,6,3,2,1,6,3,3,2,0,2,51,18,33,9,5,4,27,13,14,15,0,15
N00003534,109,35,74,25,14,11,41,19,22,43,2,41,76,22,54,14,9,5,28,13,15,34,0,34,3,1,2,0,0,0,2,1,1,1,0,1,30,12,18,11,5,6,11,5,6,8,2,6
N00003535,141,24,117,12,8,4,42,13,29,87,3,84,132,19,113,8,5,3,37,11,26,87,3,84,1,0,1,1,0,1,0,0,0,0,0,0,8,5,3,3,3,0,5,2,3,0,0,0
N00003536,149,23,126,12,7,5,47,11,36,90,5,85,130,19,111,8,5,3,37,9,28,85,5,80,3,0,3,1,0,1,1,0,1,1,0,1,16,4,12,3,2,1,9,2,7,4,0,4
N00003537,119,41,78,37,30,7,53,10,43,29,1,28,59,10,49,8,6,2,28,3,25,23,1,22,36,21,15,19,16,3,15,5,10,2,0,2,24,10,14,10,8,2,10,2,8,4,0,4
N00003538,156,32,124,18,10,8,53,21,32,85,1,84,120,20,100,11,5,6,41,14,27,68,1,67,5,1,4,2,1,1,1,0,1,2,0,2,31,11,20,5,4,1,11,7,4,15,0,15
N00003539,113,15,98,3,1,2,47,14,33,63,0,63,81,8,73,1,0,1,28,8,20,52,0,52,2,0,2,1,0,1,1,0,1,0,0,0,30,7,23,1,1,0,18,6,12,11,0,11
N00003540,109,45,64,27,19,8,45,24,21,37,2,35,65,22,43,11,8,3,24,13,11,30,1,29,12,8,4,7,6,1,4,2,2,1,0,1,32,15,17,9,5,4,17,9,8,6,1,5
N00003541,115,40,75,25,19,6,56,19,37,34,2,32,77,22,55,14,11,3,34,10,24,29,1,28,14,10,4,9,7,2,5,3,2,0,0,0,24,8,16,2,1,1,17,6,11,5,1,4
N00003542,108,46,62,38,22,16,50,20,30,20,4,16,33,8,25,1,0,1,16,5,11,16,3,13,45,24,21,21,12,9,23,12,11,1,0,1,30,14,16,16,10,6,11,3,8,3,1,2
N00003543,192,54,138,16,11,5,81,36,45,95,7,88,116,24,92,5,3,2,42,19,23,69,2,67,2,1,1,0,0,0,2,1,1,0,0,0,74,29,45,11,8,3,37,16,21,26,5,21
N00003544,121,34,87,4,4,0,58,29,29,59,1,58,88,20,68,2,2,0,34,17,17,52,1,51,1,0,1,0,0,0,1,0,1,0,0,0,32,14,18,2,2,0,23,12,11,7,0,7
N00003545,138,22,116,8,3,5,48,15,33,82,4,78,124,17,107,5,2,3,42,12,30,77,3,74,3,1,2,2,1,1,1,0,1,0,0,0,11,4,7,1,0,1,5,3,2,5,1,4
N00003546,123,43,80,16,14,2,54,27,27,53,2,51,93,25,68,8,6,2,34,17,17,51,2,49,7,3,4,3,3,0,4,0,4,0,0,0,23,15,8,5,5,0,16,10,6,2,0,2
N00003547,230,64,166,11,6,5,95,53,42,124,5,119,181,41,140,5,2,3,62,34,28,114,5,109,5,3,2,0,0,0,4,3,1,1,0,1,44,20,24,6,4,2,29,16,13,9,0,9
N00003548,631,210,421,120,84,36,264,114,150,247,12,235,422,102,320,42,25,17,157,66,91,223,11,212,92,60,32,51,39,12,38,20,18,3,1,2,117,48,69,27,20,7,69,28,41,21,0,21
N00003549,157,30,127,9,7,2,52,18,34,96,5,91,142,21,121,8,6,2,43,11,32,91,4,87,1,0,1,0,0,0,1,0,1,0,0,0,14,9,5,1,1,0,8,7,1,5,1,4
N00003550,145,19,126,4,2,2,46,15,31,95,2,93,121,14,107,1,1,0,33,11,22,87,2,85,0,0,0,0,0,0,0,0,0,0,0,0,24,5,19,3,1,2,13,4,9,8,0,8
N00003551,169,39,130,20,13,7,69,25,44,80,1,79,100,14,86,1,1,0,35,12,23,64,1,63,2,2,0,1,1,0,1,1,0,0,0,0,67,23,44,18,11,7,33,12,21,16,0,16
N00003552,178,72,106,38,31,7,80,38,42,60,3,57,105,33,72,12,11,1,46,21,25,47,1,46,1,1,0,1,1,0,0,0,0,0,0,0,72,38,34,25,19,6,34,17,17,13,2,11
N00003553,119,28,91,10,5,5,44,20,24,65,3,62,75,11,64,0,0,0,18,9,9,57,2,55,1,1,0,1,1,0,0,0,0,0,0,0,43,16,27,9,4,5,26,11,15,8,1,7
N00003554,91,40,51,31,20,11,39,20,19,21,0,21,33,6,27,4,2,2,12,4,8,17,0,17,48,28,20,22,16,6,22,12,10,4,0,4,10,6,4,5,2,3,5,4,1,0,0,0
N00003555,157,77,80,64,52,12,65,24,41,28,1,27,66,21,45,14,11,3,31,10,21,21,0,21,42,36,6,32,28,4,9,7,2,1,1,0,49,20,29,18,13,5,25,7,18,6,0,6
N00003556,270,98,172,105,62,43,121,36,85,44,0,44,111,25,86,18,12,6,60,13,47,33,0,33,74,37,37,46,25,21,26,12,14,2,0,2,85,36,49,41,25,16,35,11,24,9,0,9
N00003557,122,65,57,43,33,10,58,31,27,21,1,20,41,10,31,4,2,2,22,8,14,15,0,15,60,41,19,33,27,6,21,13,8,6,1,5,21,14,7,6,4,2,15,10,5,0,0,0
N00003558,154,28,126,19,13,6,39,9,30,96,6,90,128,16,112,8,5,3,35,7,28,85,4,81,8,3,5,5,2,3,1,1,0,2,0,2,18,9,9,6,6,0,3,1,2,9,2,7
