GeographyCode,LC2609NI0001,LC2609NI0002,LC2609NI0003,LC2609NI0004,LC2609NI0005,LC2609NI0006,LC2609NI0007,LC2609NI0008,LC2609NI0009,LC2609NI0010,LC2609NI0011,LC2609NI0012,LC2609NI0013,LC2609NI0014,LC2609NI0015,LC2609NI0016,LC2609NI0017,LC2609NI0018,LC2609NI0019,LC2609NI0020,LC2609NI0021,LC2609NI0022,LC2609NI0023,LC2609NI0024,LC2609NI0025,LC2609NI0026,LC2609NI0027,LC2609NI0028,LC2609NI0029,LC2609NI0030,LC2609NI0031,LC2609NI0032,LC2609NI0033,LC2609NI0034,LC2609NI0035
N00002360,90,10,56,15,24,17,24,7,1,3,3,0,0,3,17,1,12,4,4,4,4,51,4,33,8,15,10,14,15,4,8,0,5,3,3
N00002361,95,9,69,5,45,19,17,4,1,2,1,1,0,1,23,2,16,2,7,7,5,48,3,36,2,26,8,9,20,3,15,0,11,4,2
N00002362,85,4,59,6,36,17,22,3,0,2,0,1,1,1,19,2,13,1,9,3,4,46,0,35,5,20,10,11,17,2,9,0,6,3,6
N00002363,83,8,54,8,39,7,21,2,0,1,0,0,1,1,18,0,15,2,13,0,3,48,3,31,5,21,5,14,15,5,7,1,5,1,3
N00002364,86,5,57,10,35,12,24,8,1,4,2,0,2,3,15,2,8,1,6,1,5,47,1,34,5,21,8,12,16,1,11,2,8,1,4
N00002365,111,12,83,10,54,19,16,9,0,6,2,3,1,3,26,3,22,3,13,6,1,54,5,38,3,29,6,11,22,4,17,2,9,6,1
N00002366,108,12,79,14,42,23,17,3,1,2,0,1,1,0,21,3,15,2,9,4,3,64,4,52,9,28,15,8,20,4,10,3,4,3,6
N00002367,185,45,99,12,42,45,41,34,8,18,4,7,7,8,41,7,27,3,16,8,7,81,21,45,3,18,24,15,29,9,9,2,1,6,11
N00002368,219,62,136,22,74,40,21,47,13,30,7,12,11,4,71,22,44,5,30,9,5,86,22,52,7,28,17,12,15,5,10,3,4,3,0
N00002369,404,72,261,73,135,53,71,91,21,63,18,31,14,7,111,19,70,22,36,12,22,154,22,100,25,55,20,32,48,10,28,8,13,7,10
N00002370,205,42,144,45,66,33,19,60,14,41,10,20,11,5,67,11,48,16,21,11,8,64,11,48,17,21,10,5,14,6,7,2,4,1,1
N00002371,233,89,121,21,76,24,23,63,28,30,5,17,8,5,80,30,43,10,28,5,7,75,26,39,5,26,8,10,15,5,9,1,5,3,1
N00002372,306,48,226,54,104,68,32,70,12,48,18,14,16,10,86,15,65,14,29,22,6,110,12,84,17,43,24,14,40,9,29,5,18,6,2
N00002373,187,107,61,15,36,10,19,34,17,9,1,7,1,8,66,40,21,7,11,3,5,69,40,24,5,14,5,5,18,10,7,2,4,1,1
N00002374,130,35,80,10,53,17,15,15,4,9,1,6,2,2,45,19,21,1,16,4,5,59,10,42,8,25,9,7,11,2,8,0,6,2,1
N00002375,194,81,92,11,65,16,21,44,27,16,3,8,5,1,75,30,36,2,30,4,9,65,22,32,6,21,5,11,10,2,8,0,6,2,0
N00002376,223,17,162,54,85,23,44,62,5,39,12,23,4,18,60,6,40,9,25,6,14,87,6,72,30,32,10,9,14,0,11,3,5,3,3
N00002377,211,20,151,69,45,37,40,60,5,46,19,15,12,9,51,7,32,12,15,5,12,82,7,58,31,12,15,17,18,1,15,7,3,5,2
N00002378,413,36,329,112,114,103,48,123,12,102,40,34,28,9,121,8,95,22,35,38,18,143,10,113,38,40,35,20,26,6,19,12,5,2,1
N00002379,328,38,228,100,78,50,62,78,7,55,26,17,12,16,101,10,71,35,21,15,20,134,17,92,35,36,21,25,15,4,10,4,4,2,1
N00002380,128,6,107,24,55,28,15,19,2,14,2,7,5,3,39,2,33,10,17,6,4,59,2,51,10,27,14,6,11,0,9,2,4,3,2
N00002381,192,15,143,51,62,30,34,55,5,40,13,13,14,10,52,6,33,9,19,5,13,73,3,59,25,23,11,11,12,1,11,4,7,0,0
N00002382,256,22,190,57,71,62,44,52,1,43,19,12,12,8,61,4,39,10,16,13,18,130,15,99,25,40,34,16,13,2,9,3,3,3,2
N00002383,231,4,193,74,82,37,34,66,1,58,21,21,16,7,61,2,48,18,19,11,11,88,0,74,31,34,9,14,16,1,13,4,8,1,2
N00002384,202,12,154,53,69,32,36,51,3,42,20,18,4,6,52,3,38,14,14,10,11,87,6,63,14,35,14,18,12,0,11,5,2,4,1
N00002385,145,17,106,31,48,27,22,33,1,27,12,9,6,5,36,4,23,6,12,5,9,63,11,46,11,20,15,6,13,1,10,2,7,1,2
N00002386,104,84,4,0,3,1,16,12,9,0,0,0,0,3,18,14,1,0,1,0,3,59,50,1,0,1,0,8,15,11,2,0,1,1,2
N00002387,179,127,10,0,4,6,42,21,13,3,0,0,3,5,38,26,1,0,0,1,11,95,67,6,0,4,2,22,25,21,0,0,0,0,4
N00002388,82,60,4,0,2,2,18,8,4,0,0,0,0,4,20,13,3,0,2,1,4,44,34,1,0,0,1,9,10,9,0,0,0,0,1
N00002389,130,106,6,1,0,5,18,10,7,2,1,0,1,1,27,19,4,0,0,4,4,63,53,0,0,0,0,10,30,27,0,0,0,0,3
N00002390,122,97,2,1,0,1,23,10,7,0,0,0,0,3,18,13,0,0,0,0,5,74,62,1,0,0,1,11,20,15,1,1,0,0,4
N00002391,185,171,5,1,2,2,9,64,58,3,1,0,2,3,37,31,2,0,2,0,4,68,66,0,0,0,0,2,16,16,0,0,0,0,0
N00002392,186,178,4,0,0,4,4,39,38,0,0,0,0,1,41,37,3,0,0,3,1,83,80,1,0,0,1,2,23,23,0,0,0,0,0
N00002393,319,291,3,0,2,1,25,102,94,2,0,1,1,6,80,71,0,0,0,0,9,120,110,1,0,1,0,9,17,16,0,0,0,0,1
N00002394,175,144,5,1,2,2,26,35,25,1,1,0,0,9,35,29,1,0,0,1,5,88,75,3,0,2,1,10,17,15,0,0,0,0,2
N00002395,209,198,2,0,2,0,9,36,34,0,0,0,0,2,45,41,0,0,0,0,4,108,104,2,0,2,0,2,20,19,0,0,0,0,1
N00002396,89,10,65,31,34,0,14,6,2,4,3,1,0,0,11,0,9,3,6,0,2,45,8,31,14,17,0,6,27,0,21,11,10,0,6
N00002397,89,54,5,1,2,2,30,9,3,0,0,0,0,6,30,16,3,1,1,1,11,41,28,1,0,1,0,12,9,7,1,0,0,1,1
N00002398,119,7,96,45,49,2,16,6,0,6,2,4,0,0,32,1,26,9,16,1,5,63,5,50,25,24,1,8,18,1,14,9,5,0,3
N00002399,97,71,8,6,1,1,18,12,9,0,0,0,0,3,19,16,1,1,0,0,2,54,38,6,4,1,1,10,12,8,1,1,0,0,3
N00002400,74,16,48,33,13,2,10,13,2,10,8,1,1,1,16,3,10,6,4,0,3,35,8,22,16,6,0,5,10,3,6,3,2,1,1
N00002401,735,443,159,79,50,30,133,241,150,51,23,13,15,40,133,73,34,20,9,5,26,288,170,58,30,22,6,60,73,50,16,6,6,4,7
N00002402,100,35,44,19,17,8,21,36,14,14,5,6,3,8,25,7,16,8,7,1,2,31,9,11,4,4,3,11,8,5,3,2,0,1,0
N00002403,180,20,134,67,47,20,26,42,6,28,14,7,7,8,52,2,40,21,15,4,10,71,9,56,28,21,7,6,15,3,10,4,4,2,2
N00002404,421,24,342,193,120,29,55,77,5,52,27,18,7,20,109,8,89,55,23,11,12,196,7,169,92,67,10,20,39,4,32,19,12,1,3
N00002405,155,25,110,60,37,13,20,37,7,27,13,11,3,3,31,7,17,10,6,1,7,70,8,55,33,14,8,7,17,3,11,4,6,1,3
N00002406,130,108,8,4,1,3,14,53,47,3,2,0,1,3,28,23,2,1,1,0,3,48,38,2,1,0,1,8,1,0,1,0,0,1,0
N00002407,114,97,1,1,0,0,16,45,38,0,0,0,0,7,26,22,0,0,0,0,4,39,34,1,1,0,0,4,4,3,0,0,0,0,1
N00002408,158,144,4,3,0,1,10,71,63,3,2,0,1,5,32,29,1,1,0,0,2,43,41,0,0,0,0,2,12,11,0,0,0,0,1
N00002409,121,103,4,4,0,0,14,21,18,0,0,0,0,3,28,23,1,1,0,0,4,64,56,1,1,0,0,7,8,6,2,2,0,0,0
N00002410,113,92,2,1,0,1,19,28,26,0,0,0,0,2,17,13,1,1,0,0,3,53,42,1,0,0,1,10,15,11,0,0,0,0,4
N00002411,161,145,3,0,2,1,13,93,84,2,0,1,1,7,22,19,1,0,1,0,2,38,36,0,0,0,0,2,8,6,0,0,0,0,2
N00002412,195,165,4,2,1,1,26,91,79,1,1,0,0,11,42,33,1,0,1,0,8,59,50,2,1,0,1,7,3,3,0,0,0,0,0
N00002413,191,171,2,0,0,2,18,78,70,2,0,0,2,6,47,40,0,0,0,0,7,60,55,0,0,0,0,5,6,6,0,0,0,0,0
N00002414,135,121,3,2,1,0,11,64,56,3,2,1,0,5,30,26,0,0,0,0,4,39,37,0,0,0,0,2,2,2,0,0,0,0,0
N00002415,118,107,4,3,0,1,7,28,23,0,0,0,0,5,28,26,0,0,0,0,2,53,49,4,3,0,1,0,9,9,0,0,0,0,0
N00002416,195,97,77,44,32,1,21,45,27,14,7,7,0,4,48,23,18,14,4,0,7,85,37,39,20,19,0,9,17,10,6,3,2,1,1
N00002417,151,130,13,11,1,1,8,28,25,0,0,0,0,3,51,40,9,9,0,0,2,62,56,4,2,1,1,2,10,9,0,0,0,0,1
N00002418,238,214,9,7,2,0,15,55,48,3,3,0,0,4,76,67,3,2,1,0,6,92,86,2,1,1,0,4,15,13,1,1,0,0,1
N00002419,298,130,137,87,44,6,31,69,35,25,15,9,1,9,88,37,40,28,11,1,11,118,50,59,36,21,2,9,23,8,13,8,3,2,2
N00002420,220,199,7,4,3,0,14,54,49,0,0,0,0,5,72,62,5,3,2,0,5,75,70,2,1,1,0,3,19,18,0,0,0,0,1
N00002421,178,134,34,13,21,0,10,42,31,6,0,6,0,5,54,40,12,7,5,0,2,66,54,11,4,7,0,1,16,9,5,2,3,0,2
N00002422,213,46,148,75,69,4,19,52,15,34,14,19,1,3,60,12,46,29,17,0,2,85,16,57,28,28,1,12,16,3,11,4,5,2,2
N00002423,46,42,0,0,0,0,4,5,2,0,0,0,0,3,9,9,0,0,0,0,0,29,29,0,0,0,0,0,3,2,0,0,0,0,1
N00002424,120,92,1,0,0,1,27,31,20,1,0,0,1,10,30,22,0,0,0,0,8,51,46,0,0,0,0,5,8,4,0,0,0,0,4
N00002425,115,89,4,1,2,1,22,25,17,1,0,0,1,7,24,18,0,0,0,0,6,54,43,3,1,2,0,8,12,11,0,0,0,0,1
N00002426,133,116,1,0,0,1,16,30,25,0,0,0,0,5,23,18,1,0,0,1,4,71,64,0,0,0,0,7,9,9,0,0,0,0,0
N00002427,108,93,2,0,2,0,13,16,14,1,0,1,0,1,17,14,0,0,0,0,3,63,54,0,0,0,0,9,12,11,1,0,1,0,0
N00002428,102,90,3,1,0,2,9,14,9,0,0,0,0,5,28,26,0,0,0,0,2,48,44,2,1,0,1,2,12,11,1,0,0,1,0
N00002429,87,83,1,1,0,0,3,10,10,0,0,0,0,0,16,15,0,0,0,0,1,44,41,1,1,0,0,2,17,17,0,0,0,0,0
N00002430,81,64,0,0,0,0,17,7,5,0,0,0,0,2,17,10,0,0,0,0,7,36,30,0,0,0,0,6,21,19,0,0,0,0,2
N00002431,232,178,6,2,4,0,48,32,22,1,0,1,0,9,45,34,2,1,1,0,9,117,93,3,1,2,0,21,38,29,0,0,0,0,9
N00002432,59,52,0,0,0,0,7,4,1,0,0,0,0,3,12,11,0,0,0,0,1,34,31,0,0,0,0,3,9,9,0,0,0,0,0
N00002433,149,130,1,0,1,0,18,23,16,0,0,0,0,7,25,23,0,0,0,0,2,86,79,0,0,0,0,7,15,12,1,0,1,0,2
N00002434,55,45,2,1,0,1,8,1,1,0,0,0,0,0,15,9,1,1,0,0,5,27,24,0,0,0,0,3,12,11,1,0,0,1,0
N00002435,66,57,1,1,0,0,8,4,3,1,1,0,0,0,15,13,0,0,0,0,2,38,33,0,0,0,0,5,9,8,0,0,0,0,1
N00002436,134,109,1,1,0,0,24,18,13,0,0,0,0,5,31,22,0,0,0,0,9,67,61,1,1,0,0,5,18,13,0,0,0,0,5
N00002437,133,111,2,0,1,1,20,31,23,0,0,0,0,8,34,27,0,0,0,0,7,55,49,2,0,1,1,4,13,12,0,0,0,0,1
N00002438,146,118,2,0,2,0,26,13,9,0,0,0,0,4,44,35,1,0,1,0,8,64,51,1,0,1,0,12,25,23,0,0,0,0,2
N00002439,88,63,2,2,0,0,23,12,10,0,0,0,0,2,16,11,1,1,0,0,4,44,29,1,1,0,0,14,16,13,0,0,0,0,3
N00002440,94,77,1,1,0,0,16,14,10,1,1,0,0,3,20,17,0,0,0,0,3,41,35,0,0,0,0,6,19,15,0,0,0,0,4
N00002441,66,51,4,0,4,0,11,5,3,0,0,0,0,2,14,8,1,0,1,0,5,33,29,1,0,1,0,3,14,11,2,0,2,0,1
N00002442,70,60,4,2,2,0,6,9,8,0,0,0,0,1,23,17,3,1,2,0,3,29,27,0,0,0,0,2,9,8,1,1,0,0,0
N00002443,125,96,2,0,1,1,27,23,17,0,0,0,0,6,28,24,0,0,0,0,4,55,42,2,0,1,1,11,19,13,0,0,0,0,6
N00002444,334,47,241,109,97,35,46,81,15,54,31,15,8,12,58,6,43,16,18,9,9,141,20,101,46,41,14,20,54,6,43,16,23,4,5
N00002445,119,59,46,18,25,3,14,53,28,21,10,10,1,4,28,18,8,3,4,1,2,30,11,13,4,9,0,6,8,2,4,1,2,1,2
N00002446,89,6,68,32,31,5,15,7,1,3,3,0,0,3,22,2,18,8,9,1,2,35,1,26,9,13,4,8,25,2,21,12,9,0,2
N00002447,93,8,70,22,36,12,15,3,0,3,1,2,0,0,18,3,9,1,4,4,6,45,5,33,12,16,5,7,27,0,25,8,14,3,2
N00002448,116,3,100,44,48,8,13,9,2,4,2,1,1,3,18,1,17,9,7,1,0,53,0,46,18,26,2,7,36,0,33,15,14,4,3
N00002449,112,22,74,35,32,7,16,31,12,13,5,4,4,6,19,3,13,5,7,1,3,48,5,39,20,17,2,4,14,2,9,5,4,0,3
N00002450,122,24,83,33,44,6,15,19,6,10,5,4,1,3,28,8,15,3,10,2,5,56,6,44,20,21,3,6,19,4,14,5,9,0,1
N00002451,156,118,2,1,1,0,36,20,14,0,0,0,0,6,28,21,0,0,0,0,7,87,67,1,1,0,0,19,21,16,1,0,1,0,4
N00002452,115,75,20,6,13,1,20,16,7,5,0,4,1,4,21,16,2,0,2,0,3,66,46,8,5,3,0,12,12,6,5,1,4,0,1
N00002453,137,113,12,5,3,4,12,34,25,4,1,2,1,5,34,29,2,1,0,1,3,57,50,4,2,1,1,3,12,9,2,1,0,1,1
N00002454,92,50,29,15,12,2,13,25,17,7,4,2,1,1,24,12,10,5,5,0,2,39,20,11,5,5,1,8,4,1,1,1,0,0,2
N00002455,197,116,66,34,27,5,15,60,40,18,12,4,2,2,49,32,17,8,8,1,0,77,38,29,13,15,1,10,11,6,2,1,0,1,3
N00002456,189,144,30,11,9,10,15,64,44,15,6,4,5,5,44,33,7,1,3,3,4,73,60,8,4,2,2,5,8,7,0,0,0,0,1
N00002457,258,48,189,105,53,31,21,52,12,36,15,13,8,4,49,8,38,25,9,4,3,136,26,98,58,24,16,12,21,2,17,7,7,3,2
N00002458,101,63,26,13,12,1,12,9,4,3,3,0,0,2,27,18,7,4,2,1,2,51,33,12,6,6,0,6,14,8,4,0,4,0,2
N00002459,343,217,102,58,42,2,24,88,65,17,11,5,1,6,85,53,24,16,8,0,8,138,81,49,23,25,1,8,32,18,12,8,4,0,2
N00002460,188,149,24,11,9,4,15,56,46,6,2,1,3,4,52,40,6,4,2,0,6,65,53,8,4,3,1,4,15,10,4,1,3,0,1
N00002461,234,167,30,22,4,4,37,54,44,4,1,0,3,6,65,44,10,9,1,0,11,89,62,14,10,3,1,13,26,17,2,2,0,0,7
N00002462,208,165,36,17,16,3,7,35,27,7,2,4,1,1,71,57,12,8,3,1,2,79,66,9,6,3,0,4,23,15,8,1,6,1,0
N00002463,178,115,44,26,7,11,19,52,26,18,9,2,7,8,58,36,16,10,4,2,6,50,41,6,3,1,2,3,18,12,4,4,0,0,2
N00002464,182,74,90,62,21,7,18,41,19,19,15,2,2,3,55,24,26,21,3,2,5,74,23,41,22,16,3,10,12,8,4,4,0,0,0
N00002465,148,123,1,0,0,1,24,19,14,0,0,0,0,5,23,19,0,0,0,0,4,75,62,1,0,0,1,12,31,28,0,0,0,0,3
N00002466,75,72,0,0,0,0,3,5,5,0,0,0,0,0,7,7,0,0,0,0,0,45,44,0,0,0,0,1,18,16,0,0,0,0,2
N00002467,72,62,0,0,0,0,10,17,16,0,0,0,0,1,12,9,0,0,0,0,3,37,32,0,0,0,0,5,6,5,0,0,0,0,1
N00002468,114,98,3,0,2,1,13,21,17,0,0,0,0,4,23,20,2,0,1,1,1,58,52,0,0,0,0,6,12,9,1,0,1,0,2
N00002469,188,154,1,0,1,0,33,22,15,0,0,0,0,7,38,29,1,0,1,0,8,101,84,0,0,0,0,17,27,26,0,0,0,0,1
N00002470,120,97,0,0,0,0,23,10,7,0,0,0,0,3,21,16,0,0,0,0,5,64,52,0,0,0,0,12,25,22,0,0,0,0,3
N00002471,76,72,0,0,0,0,4,13,12,0,0,0,0,1,7,7,0,0,0,0,0,35,32,0,0,0,0,3,21,21,0,0,0,0,0
N00002472,121,109,2,0,1,1,10,12,10,0,0,0,0,2,20,18,1,0,0,1,1,65,59,0,0,0,0,6,24,22,1,0,1,0,1
N00002473,81,73,2,0,0,2,6,6,6,0,0,0,0,0,12,9,1,0,0,1,2,44,39,1,0,0,1,4,19,19,0,0,0,0,0
N00002474,100,86,1,0,0,1,13,15,13,0,0,0,0,2,15,12,0,0,0,0,3,60,51,1,0,0,1,8,10,10,0,0,0,0,0
N00002475,99,80,6,3,2,1,13,13,11,0,0,0,0,2,16,10,4,1,2,1,2,58,49,1,1,0,0,8,12,10,1,1,0,0,1
N00002476,108,88,1,1,0,0,19,14,10,0,0,0,0,4,17,13,1,1,0,0,3,63,51,0,0,0,0,12,14,14,0,0,0,0,0
N00002477,101,77,14,10,1,3,10,11,7,1,0,0,1,3,25,18,6,4,1,1,1,49,40,4,4,0,0,5,16,12,3,2,0,1,1
N00002478,151,110,14,12,1,1,27,17,12,1,1,0,0,4,26,19,4,3,0,1,3,87,61,9,8,1,0,17,21,18,0,0,0,0,3
N00002479,250,223,11,5,4,2,16,93,81,4,1,2,1,8,48,43,4,4,0,0,1,92,85,3,0,2,1,4,17,14,0,0,0,0,3
N00002480,290,203,69,44,17,8,18,79,56,12,10,2,0,11,69,38,28,21,4,3,3,119,91,24,10,10,4,4,23,18,5,3,1,1,0
N00002481,73,60,2,0,2,0,11,7,6,0,0,0,0,1,15,10,2,0,2,0,3,36,30,0,0,0,0,6,15,14,0,0,0,0,1
N00002482,78,66,2,2,0,0,10,8,5,1,1,0,0,2,19,14,1,1,0,0,4,36,34,0,0,0,0,2,15,13,0,0,0,0,2
N00002483,83,67,2,1,0,1,14,14,9,0,0,0,0,5,13,11,0,0,0,0,2,48,40,1,0,0,1,7,8,7,1,1,0,0,0
N00002484,75,62,1,0,0,1,12,7,3,0,0,0,0,4,14,11,1,0,0,1,2,45,39,0,0,0,0,6,9,9,0,0,0,0,0
N00002485,71,60,3,2,1,0,8,13,11,0,0,0,0,2,6,5,0,0,0,0,1,41,36,3,2,1,0,2,11,8,0,0,0,0,3
N00002486,125,103,3,0,2,1,19,16,12,1,0,1,0,3,32,26,1,0,0,1,5,61,52,1,0,1,0,8,16,13,0,0,0,0,3
N00002487,219,202,4,2,2,0,13,30,24,2,2,0,0,4,47,46,0,0,0,0,1,115,107,2,0,2,0,6,27,25,0,0,0,0,2
N00002488,498,424,10,1,2,7,64,90,71,2,1,1,0,17,121,100,3,0,0,3,18,225,196,5,0,1,4,24,62,57,0,0,0,0,5
N00002489,375,313,22,10,7,5,40,129,108,8,3,1,4,13,79,66,5,3,1,1,8,138,112,9,4,5,0,17,29,27,0,0,0,0,2
N00002490,157,115,25,11,9,5,17,31,24,2,1,1,0,5,47,32,10,8,1,1,5,66,54,8,1,4,3,4,13,5,5,1,3,1,3
N00002491,79,66,1,1,0,0,12,12,8,0,0,0,0,4,10,9,0,0,0,0,1,49,41,1,1,0,0,7,8,8,0,0,0,0,0
N00002492,80,65,5,1,0,4,10,7,3,1,0,0,1,3,12,11,1,0,0,1,0,46,37,3,1,0,2,6,15,14,0,0,0,0,1
N00002493,89,80,0,0,0,0,9,8,8,0,0,0,0,0,11,9,0,0,0,0,2,52,47,0,0,0,0,5,18,16,0,0,0,0,2
N00002494,63,55,0,0,0,0,8,4,4,0,0,0,0,0,9,7,0,0,0,0,2,37,31,0,0,0,0,6,13,13,0,0,0,0,0
N00002495,226,209,2,0,1,1,15,36,33,0,0,0,0,3,56,55,0,0,0,0,1,112,102,2,0,1,1,8,22,19,0,0,0,0,3
N00002496,112,97,2,1,0,1,13,11,9,0,0,0,0,2,33,30,1,1,0,0,2,52,46,1,0,0,1,5,16,12,0,0,0,0,4
N00002497,169,140,6,2,3,1,23,33,29,0,0,0,0,4,27,22,1,0,0,1,4,82,69,2,1,1,0,11,27,20,3,1,2,0,4
N00002498,383,309,11,5,2,4,63,76,60,2,0,0,2,14,88,70,2,2,0,0,16,174,142,6,3,2,1,26,45,37,1,0,0,1,7
N00002499,250,227,4,0,2,2,19,59,53,1,0,1,0,5,59,52,1,0,0,1,6,111,102,2,0,1,1,7,21,20,0,0,0,0,1
N00002500,228,199,3,2,0,1,26,53,45,1,0,0,1,7,56,49,1,1,0,0,6,104,92,1,1,0,0,11,15,13,0,0,0,0,2
N00002501,817,704,27,6,12,9,86,317,279,6,1,2,3,32,173,149,5,2,1,2,19,287,245,15,3,8,4,27,40,31,1,0,1,0,8
N00002502,248,204,22,9,2,11,22,95,86,5,2,0,3,4,48,39,5,2,0,3,4,92,68,12,5,2,5,12,13,11,0,0,0,0,2
N00002503,104,59,31,18,6,7,14,53,30,13,7,4,2,10,27,17,7,4,1,2,3,21,11,9,5,1,3,1,3,1,2,2,0,0,0
N00002504,62,20,32,17,11,4,10,13,7,5,3,1,1,1,13,5,6,3,3,0,2,28,6,15,10,5,0,7,8,2,6,1,2,3,0
N00002505,113,15,82,36,33,13,16,20,1,15,5,3,7,4,21,3,15,7,6,2,3,59,9,42,17,21,4,8,13,2,10,7,3,0,1
N00002506,107,18,69,32,31,6,20,18,4,8,2,6,0,6,23,2,17,9,7,1,4,55,8,39,18,16,5,8,11,4,5,3,2,0,2
N00002507,104,14,78,28,44,6,12,11,1,9,4,3,2,1,16,2,10,3,7,0,4,46,3,37,12,22,3,6,31,8,22,9,12,1,1
N00002508,65,25,18,7,7,4,22,7,4,0,0,0,0,3,21,9,4,1,1,2,8,22,7,10,5,4,1,5,15,5,4,1,2,1,6
N00002509,73,35,26,15,8,3,12,10,2,5,0,4,1,3,13,9,2,2,0,0,2,35,19,10,7,2,1,6,15,5,9,6,2,1,1
N00002510,192,113,32,6,15,11,47,50,28,8,0,2,6,14,32,15,4,2,2,0,13,83,50,19,4,10,5,14,27,20,1,0,1,0,6
N00002511,39,20,5,2,2,1,14,9,3,0,0,0,0,6,7,4,0,0,0,0,3,14,9,4,2,1,1,1,9,4,1,0,1,0,4
N00002512,262,125,100,52,37,11,37,62,22,25,14,9,2,15,61,30,23,11,6,6,8,114,59,44,20,21,3,11,25,14,8,7,1,0,3
N00002513,144,38,91,48,37,6,15,53,15,32,18,13,1,6,32,8,20,13,6,1,4,50,11,35,15,17,3,4,9,4,4,2,1,1,1
N00002514,211,70,117,59,46,12,24,70,24,40,19,13,8,6,51,20,25,16,9,0,6,75,22,45,19,22,4,8,15,4,7,5,2,0,4
N00002515,118,63,40,19,17,4,15,21,12,3,0,2,1,6,36,17,16,10,5,1,3,49,29,14,7,6,1,6,12,5,7,2,4,1,0
N00002516,179,90,68,36,25,7,21,72,33,30,14,11,5,9,41,20,17,11,5,1,4,53,30,18,10,7,1,5,13,7,3,1,2,0,3
N00002517,133,64,54,25,23,6,15,37,10,19,10,6,3,8,26,13,10,2,6,2,3,62,35,23,12,10,1,4,8,6,2,1,1,0,0
N00002518,290,141,109,49,49,11,40,94,60,24,10,11,3,10,57,20,30,16,11,3,7,120,52,46,19,23,4,22,19,9,9,4,4,1,1
N00002519,140,78,43,20,21,2,19,29,9,13,6,6,1,7,36,22,12,7,5,0,2,63,39,15,7,7,1,9,12,8,3,0,3,0,1
N00002520,399,201,160,82,68,10,38,128,65,48,27,19,2,15,89,43,38,18,17,3,8,161,82,65,31,29,5,14,21,11,9,6,3,0,1
N00002521,577,425,71,44,16,11,81,144,109,16,7,7,2,19,134,90,24,16,4,4,20,242,183,24,16,5,3,35,57,43,7,5,0,2,7
N00002522,89,66,10,5,5,0,13,13,7,2,2,0,0,4,12,8,1,1,0,0,3,40,30,5,2,3,0,5,24,21,2,0,2,0,1
N00002523,114,86,10,5,4,1,18,13,6,0,0,0,0,7,30,21,5,3,1,1,4,51,43,3,1,2,0,5,20,16,2,1,1,0,2
N00002524,172,126,21,13,4,4,25,27,17,5,1,1,3,5,45,28,5,5,0,0,12,69,55,9,6,2,1,5,31,26,2,1,1,0,3
N00002525,847,416,291,173,82,36,140,232,124,64,38,18,8,44,207,93,85,57,18,10,29,345,171,117,63,38,16,57,63,28,25,15,8,2,10
N00002526,500,271,125,69,43,13,104,204,105,57,31,17,9,42,117,61,23,11,9,3,33,158,93,41,24,16,1,24,21,12,4,3,1,0,5
N00002527,188,108,56,32,14,10,24,94,56,26,13,9,4,12,35,17,11,7,3,1,7,48,28,16,10,2,4,4,11,7,3,2,0,1,1
N00002528,158,144,0,0,0,0,14,41,37,0,0,0,0,4,33,28,0,0,0,0,5,72,69,0,0,0,0,3,12,10,0,0,0,0,2
N00002529,197,173,4,1,1,2,20,54,45,1,0,1,0,8,49,42,1,0,0,1,6,82,78,2,1,0,1,2,12,8,0,0,0,0,4
N00002530,192,175,2,2,0,0,15,56,50,0,0,0,0,6,45,41,0,0,0,0,4,78,72,2,2,0,0,4,13,12,0,0,0,0,1
N00002531,251,216,12,4,6,2,23,48,43,1,0,1,0,4,56,50,3,0,3,0,3,129,110,7,4,2,1,12,18,13,1,0,0,1,4
N00002532,169,145,6,1,2,3,18,34,26,1,0,1,0,7,46,40,1,1,0,0,5,81,72,3,0,1,2,6,8,7,1,0,0,1,0
N00002533,292,237,17,8,3,6,38,56,47,1,0,0,1,8,67,53,4,2,0,2,10,141,112,10,4,3,3,19,28,25,2,2,0,0,1
N00002534,150,106,13,2,7,4,31,37,29,1,1,0,0,7,24,15,3,0,1,2,6,69,46,7,0,6,1,16,20,16,2,1,0,1,2
N00002535,230,211,3,0,1,2,16,60,51,1,0,0,1,8,56,52,0,0,0,0,4,101,96,2,0,1,1,3,13,12,0,0,0,0,1
N00002536,300,19,239,133,82,24,42,51,6,36,25,9,2,9,85,4,70,41,22,7,11,140,6,115,56,46,13,19,24,3,18,11,5,2,3
N00002537,657,473,131,84,27,20,53,110,72,27,12,10,5,11,187,128,43,26,11,6,16,269,198,48,37,4,7,23,91,75,13,9,2,2,3
N00002538,333,232,73,48,23,2,28,90,70,12,4,6,2,8,94,54,31,24,7,0,9,123,94,21,12,9,0,8,26,14,9,8,1,0,3
N00002539,90,79,3,3,0,0,8,10,9,0,0,0,0,1,15,12,0,0,0,0,3,46,40,2,2,0,0,4,19,18,1,1,0,0,0
N00002540,909,555,265,122,111,32,89,251,138,80,40,24,16,33,208,122,69,31,31,7,17,378,258,86,40,40,6,34,72,37,30,11,16,3,5
N00002541,578,136,375,204,139,32,67,101,34,56,34,19,3,11,134,21,101,49,41,11,12,277,68,174,96,64,14,35,66,13,44,25,15,4,9
