GeographyCode,LC1103NI0001,LC1103NI0002,LC1103NI0003,LC1103NI0004,LC1103NI0005,LC1103NI0006,LC1103NI0007,LC1103NI0008,LC1103NI0009,LC1103NI0010,LC1103NI0011,LC1103NI0012,LC1103NI0013,LC1103NI0014,LC1103NI0015,LC1103NI0016,LC1103NI0017,LC1103NI0018,LC1103NI0019,LC1103NI0020,LC1103NI0021,LC1103NI0022,LC1103NI0023,LC1103NI0024,LC1103NI0025,LC1103NI0026,LC1103NI0027,LC1103NI0028,LC1103NI0029,LC1103NI0030,LC1103NI0031,LC1103NI0032,LC1103NI0033,LC1103NI0034,LC1103NI0035,LC1103NI0036
N00002762,132,104,28,99,84,15,33,20,13,20,15,5,12,9,3,8,6,2,65,55,10,52,44,8,13,11,2,47,34,13,35,31,4,12,3,9
N00002763,138,94,44,99,75,24,39,19,20,25,18,7,23,17,6,2,1,1,62,46,16,46,34,12,16,12,4,51,30,21,30,24,6,21,6,15
N00002764,160,96,64,94,69,25,66,27,39,40,24,16,23,18,5,17,6,11,73,52,21,47,36,11,26,16,10,47,20,27,24,15,9,23,5,18
N00002765,148,79,69,88,58,30,60,21,39,41,21,20,26,15,11,15,6,9,54,38,16,35,27,8,19,11,8,53,20,33,27,16,11,26,4,22
N00002766,162,111,51,115,88,27,47,23,24,52,38,14,39,34,5,13,4,9,74,58,16,53,42,11,21,16,5,36,15,21,23,12,11,13,3,10
N00002767,135,88,47,93,71,22,42,17,25,40,29,11,30,23,7,10,6,4,64,43,21,44,34,10,20,9,11,31,16,15,19,14,5,12,2,10
N00002768,146,65,81,79,46,33,67,19,48,51,23,28,29,17,12,22,6,16,48,27,21,27,18,9,21,9,12,47,15,32,23,11,12,24,4,20
N00002769,173,113,60,119,92,27,54,21,33,54,35,19,33,26,7,21,9,12,74,54,20,57,44,13,17,10,7,45,24,21,29,22,7,16,2,14
N00002770,149,94,55,100,73,27,49,21,28,45,27,18,33,21,12,12,6,6,72,50,22,48,38,10,24,12,12,32,17,15,19,14,5,13,3,10
N00002771,124,40,84,59,28,31,65,12,53,27,7,20,14,6,8,13,1,12,56,19,37,27,13,14,29,6,23,41,14,27,18,9,9,23,5,18
N00002772,140,67,73,81,53,28,59,14,45,25,12,13,17,11,6,8,1,7,56,28,28,38,24,14,18,4,14,59,27,32,26,18,8,33,9,24
N00002773,107,29,78,41,17,24,66,12,54,32,12,20,13,7,6,19,5,14,30,7,23,16,5,11,14,2,12,45,10,35,12,5,7,33,5,28
N00002774,220,144,76,135,113,22,85,31,54,70,45,25,40,34,6,30,11,19,104,76,28,71,60,11,33,16,17,46,23,23,24,19,5,22,4,18
N00002775,186,115,71,111,84,27,75,31,44,47,33,14,29,21,8,18,12,6,73,51,22,46,38,8,27,13,14,66,31,35,36,25,11,30,6,24
N00002776,124,62,62,58,43,15,66,19,47,22,9,13,11,7,4,11,2,9,53,30,23,27,19,8,26,11,15,49,23,26,20,17,3,29,6,23
N00002777,100,27,73,45,22,23,55,5,50,43,10,33,22,10,12,21,0,21,35,10,25,16,7,9,19,3,16,22,7,15,7,5,2,15,2,13
N00002778,150,39,111,74,29,45,76,10,66,43,5,38,25,5,20,18,0,18,48,17,31,28,11,17,20,6,14,59,17,42,21,13,8,38,4,34
N00002779,165,100,65,115,83,32,50,17,33,59,38,21,43,31,12,16,7,9,67,45,22,50,37,13,17,8,9,39,17,22,22,15,7,17,2,15
N00002780,165,67,98,94,47,47,71,20,51,37,9,28,16,4,12,21,5,16,61,28,33,42,21,21,19,7,12,67,30,37,36,22,14,31,8,23
N00002781,168,95,73,95,70,25,73,25,48,41,24,17,23,18,5,18,6,12,63,39,24,38,29,9,25,10,15,64,32,32,34,23,11,30,9,21
N00002782,174,110,64,107,80,27,67,30,37,59,37,22,36,28,8,23,9,14,66,48,18,38,31,7,28,17,11,49,25,24,33,21,12,16,4,12
N00002783,144,82,62,87,61,26,57,21,36,34,21,13,21,17,4,13,4,9,74,46,28,49,34,15,25,12,13,36,15,21,17,10,7,19,5,14
N00002784,187,111,76,116,82,34,71,29,42,67,32,35,38,25,13,29,7,22,80,57,23,55,43,12,25,14,11,40,22,18,23,14,9,17,8,9
N00002785,222,107,115,141,86,55,81,21,60,94,50,44,54,39,15,40,11,29,83,39,44,61,32,29,22,7,15,45,18,27,26,15,11,19,3,16
N00002786,154,105,49,108,86,22,46,19,27,50,39,11,40,36,4,10,3,7,73,53,20,52,40,12,21,13,8,31,13,18,16,10,6,15,3,12
N00002787,137,98,39,95,76,19,42,22,20,40,31,9,30,27,3,10,4,6,63,48,15,43,34,9,20,14,6,34,19,15,22,15,7,12,4,8
N00002788,132,88,44,82,62,20,50,26,24,24,14,10,13,8,5,11,6,5,63,46,17,42,34,8,21,12,9,45,28,17,27,20,7,18,8,10
N00002789,193,84,109,105,65,40,88,19,69,106,38,68,57,27,30,49,11,38,55,31,24,33,25,8,22,6,16,32,15,17,15,13,2,17,2,15
N00002790,163,106,57,102,81,21,61,25,36,46,23,23,26,18,8,20,5,15,75,58,17,51,42,9,24,16,8,42,25,17,25,21,4,17,4,13
N00002791,158,98,60,100,72,28,58,26,32,49,28,21,35,23,12,14,5,9,65,45,20,42,31,11,23,14,9,44,25,19,23,18,5,21,7,14
N00002792,147,104,43,106,87,19,41,17,24,43,35,8,34,31,3,9,4,5,67,51,16,50,42,8,17,9,8,37,18,19,22,14,8,15,4,11
N00002793,164,82,82,99,60,39,65,22,43,66,31,35,34,18,16,32,13,19,64,39,25,48,32,16,16,7,9,34,12,22,17,10,7,17,2,15
N00002794,165,111,54,118,91,27,47,20,27,57,37,20,45,32,13,12,5,7,61,50,11,42,37,5,19,13,6,47,24,23,31,22,9,16,2,14
N00002795,159,102,57,110,75,35,49,27,22,55,41,14,37,29,8,18,12,6,56,37,19,41,28,13,15,9,6,48,24,24,32,18,14,16,6,10
N00002796,174,111,63,111,79,32,63,32,31,74,56,18,44,36,8,30,20,10,64,44,20,49,36,13,15,8,7,36,11,25,18,7,11,18,4,14
N00002797,159,113,46,117,101,16,42,12,30,42,34,8,30,28,2,12,6,6,70,53,17,57,49,8,13,4,9,47,26,21,30,24,6,17,2,15
N00002798,133,87,46,92,68,24,41,19,22,41,27,14,27,20,7,14,7,7,58,42,16,43,34,9,15,8,7,34,18,16,22,14,8,12,4,8
N00002799,122,59,63,70,41,29,52,18,34,44,21,23,34,20,14,10,1,9,48,24,24,25,13,12,23,11,12,30,14,16,11,8,3,19,6,13
N00002800,134,88,46,82,66,16,52,22,30,39,29,10,28,24,4,11,5,6,53,38,15,33,27,6,20,11,9,42,21,21,21,15,6,21,6,15
N00002801,155,107,48,115,91,24,40,16,24,48,38,10,40,32,8,8,6,2,74,59,15,60,50,10,14,9,5,33,10,23,15,9,6,18,1,17
N00002802,143,107,36,96,81,15,47,26,21,48,37,11,37,28,9,11,9,2,59,53,6,45,41,4,14,12,2,36,17,19,14,12,2,22,5,17
N00002803,174,95,79,114,74,40,60,21,39,76,39,37,50,28,22,26,11,15,61,37,24,45,31,14,16,6,10,37,19,18,19,15,4,18,4,14
N00002804,153,69,84,87,50,37,66,19,47,75,31,44,44,24,20,31,7,24,41,23,18,20,14,6,21,9,12,37,15,22,23,12,11,14,3,11
N00002805,161,68,93,94,53,41,67,15,52,53,24,29,30,19,11,23,5,18,53,28,25,38,22,16,15,6,9,55,16,39,26,12,14,29,4,25
N00002806,157,113,44,115,96,19,42,17,25,56,43,13,41,34,7,15,9,6,61,48,13,51,44,7,10,4,6,40,22,18,23,18,5,17,4,13
N00002807,126,86,40,88,72,16,38,14,24,46,36,10,33,27,6,13,9,4,46,34,12,41,32,9,5,2,3,34,16,18,14,13,1,20,3,17
N00002808,166,118,48,120,96,24,46,22,24,58,49,9,44,37,7,14,12,2,65,47,18,51,40,11,14,7,7,43,22,21,25,19,6,18,3,15
N00002809,155,100,55,99,78,21,56,22,34,49,31,18,32,24,8,17,7,10,60,47,13,41,37,4,19,10,9,46,22,24,26,17,9,20,5,15
N00002810,129,55,74,79,42,37,50,13,37,39,14,25,24,10,14,15,4,11,53,32,21,36,24,12,17,8,9,37,9,28,19,8,11,18,1,17
N00002811,132,69,63,72,48,24,60,21,39,52,37,15,29,24,5,23,13,10,44,21,23,32,18,14,12,3,9,36,11,25,11,6,5,25,5,20
N00002812,135,78,57,87,61,26,48,17,31,40,25,15,28,22,6,12,3,9,57,38,19,39,26,13,18,12,6,38,15,23,20,13,7,18,2,16
N00002813,160,77,83,93,60,33,67,17,50,82,37,45,43,28,15,39,9,30,48,28,20,29,20,9,19,8,11,30,12,18,21,12,9,9,0,9
N00002814,168,72,96,88,52,36,80,20,60,85,33,52,43,26,17,42,7,35,54,26,28,32,18,14,22,8,14,29,13,16,13,8,5,16,5,11
N00002815,133,29,104,66,20,46,67,9,58,79,20,59,35,13,22,44,7,37,42,6,36,24,4,20,18,2,16,12,3,9,7,3,4,5,0,5
N00002816,151,71,80,82,53,29,69,18,51,47,21,26,32,16,16,15,5,10,58,32,26,31,24,7,27,8,19,46,18,28,19,13,6,27,5,22
N00002817,213,92,121,115,69,46,98,23,75,126,52,74,74,42,32,52,10,42,75,33,42,36,23,13,39,10,29,12,7,5,5,4,1,7,3,4
N00002818,190,69,121,112,53,59,78,16,62,79,28,51,40,21,19,39,7,32,61,21,40,38,14,24,23,7,16,50,20,30,34,18,16,16,2,14
N00002819,166,50,116,71,31,40,95,19,76,74,19,55,38,14,24,36,5,31,67,24,43,24,11,13,43,13,30,25,7,18,9,6,3,16,1,15
N00002820,187,122,65,132,99,33,55,23,32,68,43,25,47,35,12,21,8,13,73,51,22,57,43,14,16,8,8,46,28,18,28,21,7,18,7,11
N00002821,148,93,55,102,74,28,46,19,27,44,30,14,27,19,8,17,11,6,58,43,15,46,37,9,12,6,6,46,20,26,29,18,11,17,2,15
N00002822,136,76,60,73,55,18,63,21,42,63,39,24,32,27,5,31,12,19,44,25,19,24,18,6,20,7,13,29,12,17,17,10,7,12,2,10
N00002823,137,82,55,92,64,28,45,18,27,51,26,25,34,18,16,17,8,9,66,44,22,49,38,11,17,6,11,20,12,8,9,8,1,11,4,7
N00002824,129,80,49,87,62,25,42,18,24,45,25,20,35,22,13,10,3,7,53,40,13,37,29,8,16,11,5,31,15,16,15,11,4,16,4,12
N00002825,204,134,70,132,101,31,72,33,39,92,59,33,60,43,17,32,16,16,67,48,19,48,39,9,19,9,10,45,27,18,24,19,5,21,8,13
N00002826,141,91,50,108,80,28,33,11,22,43,31,12,32,26,6,11,5,6,58,42,16,48,37,11,10,5,5,40,18,22,28,17,11,12,1,11
N00002827,140,78,62,92,62,30,48,16,32,43,22,21,30,17,13,13,5,8,54,39,15,42,32,10,12,7,5,43,17,26,20,13,7,23,4,19
N00002828,144,62,82,88,51,37,56,11,45,66,31,35,37,25,12,29,6,23,49,20,29,37,18,19,12,2,10,29,11,18,14,8,6,15,3,12
N00002829,144,100,44,92,74,18,52,26,26,43,27,16,26,19,7,17,8,9,64,50,14,41,35,6,23,15,8,37,23,14,25,20,5,12,3,9
N00002830,136,91,45,100,76,24,36,15,21,45,29,16,34,24,10,11,5,6,56,45,11,43,38,5,13,7,6,35,17,18,23,14,9,12,3,9
N00002831,149,102,47,97,71,26,52,31,21,52,41,11,30,24,6,22,17,5,55,45,10,42,33,9,13,12,1,42,16,26,25,14,11,17,2,15
N00002832,132,85,47,88,66,22,44,19,25,43,29,14,32,21,11,11,8,3,63,40,23,41,32,9,22,8,14,26,16,10,15,13,2,11,3,8
N00002833,146,84,62,90,62,28,56,22,34,45,28,17,27,20,7,18,8,10,59,35,24,39,25,14,20,10,10,42,21,21,24,17,7,18,4,14
N00002834,170,127,43,133,107,26,37,20,17,69,57,12,53,45,8,16,12,4,58,45,13,50,40,10,8,5,3,43,25,18,30,22,8,13,3,10
N00002835,156,109,47,111,93,18,45,16,29,48,34,14,36,29,7,12,5,7,74,56,18,53,48,5,21,8,13,34,19,15,22,16,6,12,3,9
N00002836,149,101,48,95,77,18,54,24,30,37,30,7,24,23,1,13,7,6,66,49,17,48,38,10,18,11,7,46,22,24,23,16,7,23,6,17
N00002837,134,72,62,76,54,22,58,18,40,51,29,22,28,18,10,23,11,12,41,28,13,29,24,5,12,4,8,42,15,27,19,12,7,23,3,20
N00002838,149,97,52,102,80,22,47,17,30,42,34,8,31,28,3,11,6,5,63,47,16,52,42,10,11,5,6,44,16,28,19,10,9,25,6,19
N00002839,127,74,53,78,54,24,49,20,29,28,20,8,22,18,4,6,2,4,54,34,20,32,22,10,22,12,10,45,20,25,24,14,10,21,6,15
N00002840,468,253,215,284,198,86,184,55,129,167,89,78,100,73,27,67,16,51,180,122,58,122,91,31,58,31,27,121,42,79,62,34,28,59,8,51
N00002841,160,103,57,98,76,22,62,27,35,53,30,23,32,23,9,21,7,14,71,49,22,46,36,10,25,13,12,36,24,12,20,17,3,16,7,9
N00002842,206,114,92,112,79,33,94,35,59,112,67,45,64,47,17,48,20,28,59,33,26,30,21,9,29,12,17,35,14,21,18,11,7,17,3,14
N00002843,123,67,56,75,55,20,48,12,36,34,17,17,20,14,6,14,3,11,61,40,21,40,32,8,21,8,13,28,10,18,15,9,6,13,1,12
N00002844,126,58,68,69,47,22,57,11,46,42,13,29,19,10,9,23,3,20,54,29,25,35,24,11,19,5,14,30,16,14,15,13,2,15,3,12
N00002845,143,52,91,83,40,43,60,12,48,50,12,38,24,8,16,26,4,22,47,22,25,35,18,17,12,4,8,46,18,28,24,14,10,22,4,18
N00002846,197,102,95,120,72,48,77,30,47,130,66,64,75,42,33,55,24,31,54,33,21,41,28,13,13,5,8,13,3,10,4,2,2,9,1,8
N00002847,208,130,78,131,104,27,77,26,51,111,73,38,73,59,14,38,14,24,56,37,19,32,26,6,24,11,13,41,20,21,26,19,7,15,1,14
N00002848,444,214,230,240,160,80,204,54,150,211,91,120,100,66,34,111,25,86,158,88,70,102,69,33,56,19,37,75,35,40,38,25,13,37,10,27
N00002849,98,25,73,50,19,31,48,6,42,43,9,34,21,8,13,22,1,21,35,13,22,19,8,11,16,5,11,20,3,17,10,3,7,10,0,10
N00002850,130,42,88,69,33,36,61,9,52,51,10,41,23,7,16,28,3,25,44,18,26,29,16,13,15,2,13,35,14,21,17,10,7,18,4,14
N00002851,154,54,100,87,41,46,67,13,54,78,25,53,45,17,28,33,8,25,46,20,26,26,16,10,20,4,16,30,9,21,16,8,8,14,1,13
N00002852,130,45,85,70,32,38,60,13,47,62,14,48,33,13,20,29,1,28,46,23,23,25,12,13,21,11,10,22,8,14,12,7,5,10,1,9
N00002853,354,162,192,193,130,63,161,32,129,186,77,109,101,63,38,85,14,71,116,63,53,68,50,18,48,13,35,52,22,30,24,17,7,28,5,23
N00002854,160,86,74,101,72,29,59,14,45,58,19,39,30,17,13,28,2,26,64,41,23,42,32,10,22,9,13,38,26,12,29,23,6,9,3,6
N00002855,169,101,68,111,81,30,58,20,38,81,45,36,54,35,19,27,10,17,54,39,15,37,30,7,17,9,8,34,17,17,20,16,4,14,1,13
N00002856,132,61,71,77,43,34,55,18,37,32,15,17,20,11,9,12,4,8,55,29,26,35,23,12,20,6,14,45,17,28,22,9,13,23,8,15
N00002857,184,110,74,123,87,36,61,23,38,80,48,32,48,34,14,32,14,18,60,38,22,44,33,11,16,5,11,44,24,20,31,20,11,13,4,9
N00002858,145,65,80,89,54,35,56,11,45,80,33,47,52,30,22,28,3,25,45,24,21,27,17,10,18,7,11,20,8,12,10,7,3,10,1,9
N00002859,206,115,91,107,88,19,99,27,72,86,40,46,42,32,10,44,8,36,67,48,19,43,37,6,24,11,13,53,27,26,22,19,3,31,8,23
N00002860,138,62,76,79,45,34,59,17,42,58,21,37,36,15,21,22,6,16,52,31,21,32,22,10,20,9,11,28,10,18,11,8,3,17,2,15
N00002861,135,61,74,70,41,29,65,20,45,55,27,28,35,19,16,20,8,12,53,26,27,25,16,9,28,10,18,27,8,19,10,6,4,17,2,15
N00002862,109,49,60,63,38,25,46,11,35,43,17,26,29,14,15,14,3,11,40,24,16,23,18,5,17,6,11,26,8,18,11,6,5,15,2,13
N00002863,121,70,51,80,56,24,41,14,27,53,34,19,42,27,15,11,7,4,46,29,17,29,24,5,17,5,12,22,7,15,9,5,4,13,2,11
N00002864,122,70,52,65,51,14,57,19,38,62,35,27,34,25,9,28,10,18,40,21,19,21,16,5,19,5,14,20,14,6,10,10,0,10,4,6
N00002865,189,138,51,135,110,25,54,28,26,73,56,17,58,48,10,15,8,7,66,54,12,50,42,8,16,12,4,50,28,22,27,20,7,23,8,15
N00002866,166,110,56,115,92,23,51,18,33,61,39,22,49,37,12,12,2,10,65,48,17,41,35,6,24,13,11,40,23,17,25,20,5,15,3,12
N00002867,195,125,70,124,98,26,71,27,44,72,43,29,48,35,13,24,8,16,67,57,10,48,43,5,19,14,5,56,25,31,28,20,8,28,5,23
N00002868,172,84,88,108,64,44,64,20,44,69,30,39,47,25,22,22,5,17,71,43,28,48,32,16,23,11,12,32,11,21,13,7,6,19,4,15
N00002869,144,75,69,95,55,40,49,20,29,58,27,31,42,21,21,16,6,10,49,33,16,31,21,10,18,12,6,37,15,22,22,13,9,15,2,13
N00002870,205,103,102,119,84,35,86,19,67,81,32,49,46,26,20,35,6,29,72,45,27,50,41,9,22,4,18,52,26,26,23,17,6,29,9,20
N00002871,282,123,159,151,98,53,131,25,106,169,67,102,86,53,33,83,14,69,80,45,35,48,37,11,32,8,24,33,11,22,17,8,9,16,3,13
N00002872,133,45,88,72,33,39,61,12,49,45,13,32,22,9,13,23,4,19,47,18,29,33,14,19,14,4,10,41,14,27,17,10,7,24,4,20
N00002873,126,52,74,60,38,22,66,14,52,43,20,23,26,18,8,17,2,15,47,21,26,24,13,11,23,8,15,36,11,25,10,7,3,26,4,22
N00002874,124,33,91,67,25,42,57,8,49,46,12,34,24,9,15,22,3,19,45,11,34,28,9,19,17,2,15,33,10,23,15,7,8,18,3,15
N00002875,420,219,201,256,169,87,164,50,114,127,73,54,77,54,23,50,19,31,143,93,50,95,72,23,48,21,27,150,53,97,84,43,41,66,10,56
N00002876,197,111,86,131,91,40,66,20,46,77,43,34,55,36,19,22,7,15,77,47,30,50,36,14,27,11,16,43,21,22,26,19,7,17,2,15
N00002877,131,52,79,73,33,40,58,19,39,41,13,28,19,8,11,22,5,17,59,27,32,36,18,18,23,9,14,31,12,19,18,7,11,13,5,8
N00002878,105,36,69,55,28,27,50,8,42,38,11,27,21,9,12,17,2,15,30,10,20,15,6,9,15,4,11,37,15,22,19,13,6,18,2,16
N00002879,154,108,46,97,79,18,57,29,28,60,39,21,39,30,9,21,9,12,50,39,11,32,28,4,18,11,7,44,30,14,26,21,5,18,9,9
N00002880,151,101,50,111,83,28,40,18,22,47,35,12,39,28,11,8,7,1,54,39,15,45,33,12,9,6,3,50,27,23,27,22,5,23,5,18
N00002881,206,114,92,117,81,36,89,33,56,123,67,56,69,44,25,54,23,31,44,29,15,27,21,6,17,8,9,39,18,21,21,16,5,18,2,16
N00002882,134,82,52,81,62,19,53,20,33,33,21,12,24,16,8,9,5,4,63,45,18,37,32,5,26,13,13,38,16,22,20,14,6,18,2,16
N00002883,178,96,82,102,63,39,76,33,43,77,44,33,43,28,15,34,16,18,60,33,27,38,21,17,22,12,10,41,19,22,21,14,7,20,5,15
N00002884,155,107,48,114,87,27,41,20,21,44,24,20,29,20,9,15,4,11,72,57,15,58,45,13,14,12,2,39,26,13,27,22,5,12,4,8
N00002885,302,97,205,173,77,96,129,20,109,129,35,94,87,32,55,42,3,39,92,34,58,50,24,26,42,10,32,81,28,53,36,21,15,45,7,38
N00002886,268,140,128,163,109,54,105,31,74,151,70,81,96,56,40,55,14,41,90,54,36,52,41,11,38,13,25,27,16,11,15,12,3,12,4,8
N00002887,247,130,117,148,99,49,99,31,68,125,59,66,72,43,29,53,16,37,72,46,26,50,39,11,22,7,15,50,25,25,26,17,9,24,8,16
N00002888,140,96,44,93,76,17,47,20,27,32,18,14,22,12,10,10,6,4,64,53,11,46,43,3,18,10,8,44,25,19,25,21,4,19,4,15
N00002889,142,54,88,79,45,34,63,9,54,34,9,25,19,7,12,15,2,13,50,28,22,35,23,12,15,5,10,58,17,41,25,15,10,33,2,31
N00002890,137,91,46,92,75,17,45,16,29,42,29,13,32,27,5,10,2,8,60,49,11,43,38,5,17,11,6,35,13,22,17,10,7,18,3,15
N00002891,204,124,80,127,92,35,77,32,45,111,67,44,72,49,23,39,18,21,63,46,17,41,35,6,22,11,11,30,11,19,14,8,6,16,3,13
N00002892,154,101,53,96,76,20,58,25,33,69,46,23,42,35,7,27,11,16,58,44,14,41,34,7,17,10,7,27,11,16,13,7,6,14,4,10
N00002893,114,34,80,61,29,32,53,5,48,54,17,37,31,14,17,23,3,20,41,14,27,22,12,10,19,2,17,19,3,16,8,3,5,11,0,11
N00002894,147,66,81,86,53,33,61,13,48,57,24,33,33,18,15,24,6,18,41,21,20,25,17,8,16,4,12,49,21,28,28,18,10,21,3,18
N00002895,170,93,77,109,74,35,61,19,42,89,46,43,61,40,21,28,6,22,59,36,23,38,27,11,21,9,12,22,11,11,10,7,3,12,4,8
N00002896,120,76,44,79,62,17,41,14,27,25,18,7,17,13,4,8,5,3,55,40,15,40,35,5,15,5,10,40,18,22,22,14,8,18,4,14
N00002897,323,204,119,202,155,47,121,49,72,156,101,55,100,73,27,56,28,28,107,74,33,67,54,13,40,20,20,60,29,31,35,28,7,25,1,24
N00002898,134,66,68,81,55,26,53,11,42,29,12,17,16,10,6,13,2,11,54,33,21,39,27,12,15,6,9,51,21,30,26,18,8,25,3,22
N00002899,132,60,72,83,46,37,49,14,35,39,17,22,26,12,14,13,5,8,51,24,27,31,16,15,20,8,12,42,19,23,26,18,8,16,1,15
N00002900,139,61,78,75,48,27,64,13,51,50,23,27,25,18,7,25,5,20,46,23,23,33,19,14,13,4,9,43,15,28,17,11,6,26,4,22
N00002901,126,52,74,54,34,20,72,18,54,38,13,25,19,9,10,19,4,15,38,16,22,17,11,6,21,5,16,50,23,27,18,14,4,32,9,23
N00002902,149,46,103,68,30,38,81,16,65,45,9,36,24,6,18,21,3,18,52,20,32,23,10,13,29,10,19,52,17,35,21,14,7,31,3,28
N00002903,320,90,230,163,63,100,157,27,130,137,36,101,76,27,49,61,9,52,98,33,65,57,23,34,41,10,31,85,21,64,30,13,17,55,8,47
N00002904,138,78,60,75,51,24,63,27,36,67,33,34,33,20,13,34,13,21,55,37,18,35,25,10,20,12,8,16,8,8,7,6,1,9,2,7
N00002905,153,93,60,97,75,22,56,18,38,50,27,23,31,22,9,19,5,14,63,42,21,39,30,9,24,12,12,40,24,16,27,23,4,13,1,12
N00002906,144,90,54,83,68,15,61,22,39,30,18,12,20,15,5,10,3,7,72,49,23,45,37,8,27,12,15,42,23,19,18,16,2,24,7,17
N00002907,186,128,58,120,94,26,66,34,32,63,50,13,41,34,7,22,16,6,78,63,15,58,47,11,20,16,4,45,15,30,21,13,8,24,2,22
N00002908,164,76,88,90,55,35,74,21,53,92,38,54,50,29,21,42,9,33,45,27,18,28,18,10,17,9,8,27,11,16,12,8,4,15,3,12
N00002909,173,115,58,114,86,28,59,29,30,61,47,14,38,34,4,23,13,10,65,44,21,45,31,14,20,13,7,47,24,23,31,21,10,16,3,13
N00002910,211,131,80,130,97,33,81,34,47,74,50,24,45,37,8,29,13,16,95,64,31,64,48,16,31,16,15,42,17,25,21,12,9,21,5,16
N00002911,222,133,89,127,100,27,95,33,62,90,58,32,54,44,10,36,14,22,88,57,31,56,43,13,32,14,18,44,18,26,17,13,4,27,5,22
N00002912,134,81,53,83,59,24,51,22,29,33,24,9,21,17,4,12,7,5,56,37,19,36,26,10,20,11,9,45,20,25,26,16,10,19,4,15
N00002913,127,68,59,81,49,32,46,19,27,33,11,22,20,7,13,13,4,9,57,38,19,39,24,15,18,14,4,37,19,18,22,18,4,15,1,14
N00002914,441,253,188,284,199,85,157,54,103,177,109,68,112,83,29,65,26,39,180,113,67,129,88,41,51,25,26,84,31,53,43,28,15,41,3,38
N00002915,96,49,47,55,40,15,41,9,32,20,12,8,14,10,4,6,2,4,34,18,16,23,15,8,11,3,8,42,19,23,18,15,3,24,4,20
N00002916,152,104,48,97,76,21,55,28,27,49,34,15,37,28,9,12,6,6,73,53,20,44,34,10,29,19,10,30,17,13,16,14,2,14,3,11
N00002917,127,73,54,74,51,23,53,22,31,30,17,13,18,11,7,12,6,6,53,37,16,35,29,6,18,8,10,44,19,25,21,11,10,23,8,15
N00002918,127,61,66,77,44,33,50,17,33,24,14,10,13,9,4,11,5,6,57,31,26,39,22,17,18,9,9,46,16,30,25,13,12,21,3,18
N00002919,131,80,51,89,64,25,42,16,26,29,20,9,19,14,5,10,6,4,64,48,16,49,38,11,15,10,5,38,12,26,21,12,9,17,0,17
N00002920,151,68,83,77,48,29,74,20,54,46,22,24,24,16,8,22,6,16,52,29,23,32,21,11,20,8,12,53,17,36,21,11,10,32,6,26
N00002921,110,76,34,77,56,21,33,20,13,24,20,4,16,13,3,8,7,1,48,37,11,34,27,7,14,10,4,38,19,19,27,16,11,11,3,8
N00002922,149,99,50,101,74,27,48,25,23,39,30,9,27,21,6,12,9,3,74,52,22,53,39,14,21,13,8,36,17,19,21,14,7,15,3,12
N00002923,138,75,63,86,55,31,52,20,32,39,21,18,28,15,13,11,6,5,55,33,22,33,22,11,22,11,11,44,21,23,25,18,7,19,3,16
N00002924,158,66,92,77,49,28,81,17,64,49,12,37,22,9,13,27,3,24,68,34,34,38,23,15,30,11,19,41,20,21,17,17,0,24,3,21
N00002925,119,70,49,74,54,20,45,16,29,36,21,15,21,13,8,15,8,7,47,33,14,34,29,5,13,4,9,36,16,20,19,12,7,17,4,13
N00002926,156,55,101,75,35,40,81,20,61,58,17,41,24,11,13,34,6,28,64,28,36,36,19,17,28,9,19,34,10,24,15,5,10,19,5,14
N00002927,141,80,61,103,66,37,38,14,24,44,24,20,34,23,11,10,1,9,58,39,19,42,30,12,16,9,7,39,17,22,27,13,14,12,4,8
N00002928,123,85,38,89,67,22,34,18,16,38,32,6,27,24,3,11,8,3,48,32,16,38,24,14,10,8,2,37,21,16,24,19,5,13,2,11
N00002929,274,144,130,175,110,65,99,34,65,80,48,32,51,34,17,29,14,15,109,63,46,70,46,24,39,17,22,85,33,52,54,30,24,31,3,28
N00002930,143,89,54,104,76,28,39,13,26,30,20,10,24,19,5,6,1,5,72,46,26,54,38,16,18,8,10,41,23,18,26,19,7,15,4,11
N00002931,225,116,109,133,85,48,92,31,61,127,58,69,76,40,36,51,18,33,61,41,20,43,34,9,18,7,11,37,17,20,14,11,3,23,6,17
N00002932,127,81,46,92,68,24,35,13,22,39,26,13,32,22,10,7,4,3,51,38,13,39,32,7,12,6,6,37,17,20,21,14,7,16,3,13
N00002933,171,124,47,111,97,14,60,27,33,42,34,8,33,29,4,9,5,4,82,65,17,53,47,6,29,18,11,47,25,22,25,21,4,22,4,18
N00002934,132,75,57,74,54,20,58,21,37,39,21,18,25,15,10,14,6,8,57,35,22,28,23,5,29,12,17,36,19,17,21,16,5,15,3,12
N00002935,140,78,62,90,61,29,50,17,33,38,23,15,26,17,9,12,6,6,64,41,23,50,35,15,14,6,8,38,14,24,14,9,5,24,5,19
N00002936,143,85,58,96,67,29,47,18,29,32,19,13,23,17,6,9,2,7,63,46,17,43,32,11,20,14,6,48,20,28,30,18,12,18,2,16
N00002937,148,86,62,92,67,25,56,19,37,55,32,23,36,24,12,19,8,11,58,39,19,38,30,8,20,9,11,35,15,20,18,13,5,17,2,15
N00002938,137,94,43,88,67,21,49,27,22,40,30,10,26,22,4,14,8,6,61,48,13,38,31,7,23,17,6,36,16,20,24,14,10,12,2,10
