GeographyCode,LC6604NI0001,LC6604NI0002,LC6604NI0003,LC6604NI0004,LC6604NI0005,LC6604NI0006,LC6604NI0007,LC6604NI0008,LC6604NI0009,LC6604NI0010,LC6604NI0011,LC6604NI0012,LC6604NI0013,LC6604NI0014,LC6604NI0015,LC6604NI0016,LC6604NI0017,LC6604NI0018,LC6604NI0019,LC6604NI0020,LC6604NI0021,LC6604NI0022,LC6604NI0023,LC6604NI0024,LC6604NI0025,LC6604NI0026,LC6604NI0027,LC6604NI0028,LC6604NI0029,LC6604NI0030,LC6604NI0031,LC6604NI0032,LC6604NI0033,LC6604NI0034,LC6604NI0035,LC6604NI0036,LC6604NI0037,LC6604NI0038,LC6604NI0039,LC6604NI0040,LC6604NI0041,LC6604NI0042,LC6604NI0043,LC6604NI0044,LC6604NI0045
N00001916,122,23,99,46,6,40,32,6,26,36,7,29,8,4,4,61,4,57,25,1,24,20,0,20,12,2,10,4,1,3,61,19,42,21,5,16,12,6,6,24,5,19,4,3,1
N00001917,153,36,117,51,7,44,33,3,30,63,24,39,6,2,4,72,10,62,22,2,20,23,1,22,22,5,17,5,2,3,81,26,55,29,5,24,10,2,8,41,19,22,1,0,1
N00001918,119,25,94,54,6,48,19,2,17,38,13,25,8,4,4,58,8,50,23,1,22,12,1,11,17,4,13,6,2,4,61,17,44,31,5,26,7,1,6,21,9,12,2,2,0
N00001919,136,49,87,7,1,6,26,4,22,73,29,44,30,15,15,58,8,50,4,1,3,15,1,14,25,3,22,14,3,11,78,41,37,3,0,3,11,3,8,48,26,22,16,12,4
N00001920,167,54,113,32,5,27,41,9,32,74,30,44,20,10,10,83,14,69,13,1,12,31,5,26,29,6,23,10,2,8,84,40,44,19,4,15,10,4,6,45,24,21,10,8,2
N00001921,101,38,63,3,0,3,15,0,15,56,23,33,27,15,12,53,9,44,3,0,3,13,0,13,21,3,18,16,6,10,48,29,19,0,0,0,2,0,2,35,20,15,11,9,2
N00001922,122,46,76,19,6,13,27,4,23,50,20,30,26,16,10,66,16,50,11,2,9,20,1,19,21,7,14,14,6,8,56,30,26,8,4,4,7,3,4,29,13,16,12,10,2
N00001923,102,26,76,1,0,1,19,4,15,56,16,40,26,6,20,52,6,46,1,0,1,16,3,13,17,2,15,18,1,17,50,20,30,0,0,0,3,1,2,39,14,25,8,5,3
N00001924,144,39,105,19,1,18,26,3,23,72,27,45,27,8,19,63,5,58,8,0,8,20,1,19,21,2,19,14,2,12,81,34,47,11,1,10,6,2,4,51,25,26,13,6,7
N00001925,115,37,78,9,2,7,20,1,19,56,21,35,30,13,17,56,6,50,2,0,2,17,0,17,22,4,18,15,2,13,59,31,28,7,2,5,3,1,2,34,17,17,15,11,4
N00001926,129,42,87,10,1,9,15,3,12,71,23,48,33,15,18,55,7,48,4,0,4,10,0,10,22,2,20,19,5,14,74,35,39,6,1,5,5,3,2,49,21,28,14,10,4
N00001927,107,38,69,14,0,14,27,5,22,49,24,25,17,9,8,51,9,42,9,0,9,21,3,18,14,4,10,7,2,5,56,29,27,5,0,5,6,2,4,35,20,15,10,7,3
N00001928,83,29,54,12,2,10,15,4,11,50,19,31,6,4,2,43,10,33,6,0,6,13,3,10,22,6,16,2,1,1,40,19,21,6,2,4,2,1,1,28,13,15,4,3,1
N00001929,228,57,171,76,11,65,65,7,58,74,32,42,13,7,6,117,12,105,44,3,41,46,3,43,23,4,19,4,2,2,111,45,66,32,8,24,19,4,15,51,28,23,9,5,4
N00001930,121,40,81,12,1,11,31,3,28,53,22,31,25,14,11,56,12,44,8,1,7,25,2,23,9,2,7,14,7,7,65,28,37,4,0,4,6,1,5,44,20,24,11,7,4
N00001931,110,32,78,22,3,19,20,3,17,54,20,34,14,6,8,57,10,47,9,0,9,16,2,14,24,6,18,8,2,6,53,22,31,13,3,10,4,1,3,30,14,16,6,4,2
N00001932,129,41,88,21,1,20,33,1,32,69,34,35,6,5,1,63,7,56,13,1,12,25,0,25,23,5,18,2,1,1,66,34,32,8,0,8,8,1,7,46,29,17,4,4,0
N00001933,155,43,112,35,4,31,38,7,31,68,25,43,14,7,7,79,10,69,18,2,16,31,3,28,23,4,19,7,1,6,76,33,43,17,2,15,7,4,3,45,21,24,7,6,1
N00001934,116,32,84,26,6,20,21,0,21,61,20,41,8,6,2,54,11,43,13,1,12,14,0,14,21,6,15,6,4,2,62,21,41,13,5,8,7,0,7,40,14,26,2,2,0
N00001935,181,48,133,94,18,76,34,5,29,45,21,24,8,4,4,89,14,75,46,4,42,20,3,17,19,6,13,4,1,3,92,34,58,48,14,34,14,2,12,26,15,11,4,3,1
N00001936,154,40,114,51,2,49,39,8,31,53,24,29,11,6,5,71,12,59,23,1,22,23,4,19,17,4,13,8,3,5,83,28,55,28,1,27,16,4,12,36,20,16,3,3,0
N00001937,121,29,92,56,7,49,23,5,18,32,13,19,10,4,6,62,9,53,29,2,27,12,0,12,17,5,12,4,2,2,59,20,39,27,5,22,11,5,6,15,8,7,6,2,4
N00001938,125,38,87,21,2,19,26,5,21,56,20,36,22,11,11,67,12,55,12,0,12,18,2,16,22,5,17,15,5,10,58,26,32,9,2,7,8,3,5,34,15,19,7,6,1
N00001939,141,46,95,32,5,27,31,6,25,64,24,40,14,11,3,57,12,45,16,1,15,15,0,15,19,6,13,7,5,2,84,34,50,16,4,12,16,6,10,45,18,27,7,6,1
N00001940,195,53,142,72,6,66,36,8,28,75,34,41,12,5,7,92,20,72,35,3,32,20,4,16,29,11,18,8,2,6,103,33,70,37,3,34,16,4,12,46,23,23,4,3,1
N00001941,142,34,108,48,6,42,33,1,32,44,18,26,17,9,8,71,12,59,17,0,17,21,1,20,26,10,16,7,1,6,71,22,49,31,6,25,12,0,12,18,8,10,10,8,2
N00001942,235,63,172,67,12,55,66,10,56,83,32,51,19,9,10,129,18,111,32,1,31,60,8,52,24,4,20,13,5,8,106,45,61,35,11,24,6,2,4,59,28,31,6,4,2
N00001943,203,52,151,46,14,32,72,7,65,73,28,45,12,3,9,106,10,96,15,0,15,51,2,49,31,7,24,9,1,8,97,42,55,31,14,17,21,5,16,42,21,21,3,2,1
N00001944,155,39,116,37,5,32,42,5,37,63,25,38,13,4,9,86,10,76,19,1,18,32,4,28,27,3,24,8,2,6,69,29,40,18,4,14,10,1,9,36,22,14,5,2,3
N00001945,237,63,174,50,9,41,76,15,61,86,29,57,25,10,15,132,14,118,17,0,17,60,8,52,37,2,35,18,4,14,105,49,56,33,9,24,16,7,9,49,27,22,7,6,1
N00001946,182,41,141,28,5,23,68,6,62,62,22,40,24,8,16,103,11,92,9,1,8,58,6,52,22,2,20,14,2,12,79,30,49,19,4,15,10,0,10,40,20,20,10,6,4
N00001947,198,47,151,39,5,34,59,6,53,78,26,52,22,10,12,98,12,86,14,0,14,43,5,38,28,4,24,13,3,10,100,35,65,25,5,20,16,1,15,50,22,28,9,7,2
N00001948,69,25,44,9,2,7,19,2,17,27,10,17,14,11,3,38,8,30,5,1,4,14,1,13,16,5,11,3,1,2,31,17,14,4,1,3,5,1,4,11,5,6,11,10,1
N00001949,297,93,204,98,19,79,94,22,72,87,40,47,18,12,6,158,30,128,48,5,43,63,7,56,34,10,24,13,8,5,139,63,76,50,14,36,31,15,16,53,30,23,5,4,1
N00001950,71,28,43,10,2,8,18,3,15,29,13,16,14,10,4,33,5,28,4,0,4,15,2,13,9,1,8,5,2,3,38,23,15,6,2,4,3,1,2,20,12,8,9,8,1
N00001951,120,35,85,41,7,34,34,4,30,34,19,15,11,5,6,66,13,53,21,3,18,25,2,23,13,6,7,7,2,5,54,22,32,20,4,16,9,2,7,21,13,8,4,3,1
N00001952,103,31,72,24,4,20,27,6,21,37,15,22,15,6,9,59,8,51,15,0,15,20,3,17,14,3,11,10,2,8,44,23,21,9,4,5,7,3,4,23,12,11,5,4,1
N00001953,59,26,33,6,5,1,18,7,11,26,10,16,9,4,5,30,10,20,1,1,0,10,5,5,13,3,10,6,1,5,29,16,13,5,4,1,8,2,6,13,7,6,3,3,0
N00001954,115,40,75,54,14,40,21,4,17,34,17,17,6,5,1,58,12,46,26,3,23,18,3,15,10,3,7,4,3,1,57,28,29,28,11,17,3,1,2,24,14,10,2,2,0
N00001955,130,40,90,41,10,31,32,9,23,48,15,33,9,6,3,66,13,53,22,4,18,23,5,18,20,3,17,1,1,0,64,27,37,19,6,13,9,4,5,28,12,16,8,5,3
N00001956,60,33,27,1,1,0,8,2,6,34,18,16,17,12,5,25,8,17,0,0,0,8,2,6,9,2,7,8,4,4,35,25,10,1,1,0,0,0,0,25,16,9,9,8,1
N00001957,131,45,86,15,2,13,27,8,19,78,29,49,11,6,5,72,15,57,10,1,9,23,6,17,32,6,26,7,2,5,59,30,29,5,1,4,4,2,2,46,23,23,4,4,0
N00001958,101,44,57,6,0,6,20,3,17,48,22,26,27,19,8,52,11,41,2,0,2,17,2,15,22,5,17,11,4,7,49,33,16,4,0,4,3,1,2,26,17,9,16,15,1
N00001959,87,34,53,7,0,7,14,4,10,45,19,26,21,11,10,49,11,38,4,0,4,10,1,9,23,8,15,12,2,10,38,23,15,3,0,3,4,3,1,22,11,11,9,9,0
N00001960,93,40,53,6,0,6,16,3,13,46,22,24,25,15,10,54,13,41,5,0,5,13,2,11,21,6,15,15,5,10,39,27,12,1,0,1,3,1,2,25,16,9,10,10,0
N00001961,206,76,130,24,6,18,54,9,45,94,40,54,34,21,13,98,12,86,9,0,9,39,2,37,32,3,29,18,7,11,108,64,44,15,6,9,15,7,8,62,37,25,16,14,2
N00001962,112,36,76,14,2,12,26,8,18,56,19,37,16,7,9,56,10,46,5,0,5,19,5,14,24,3,21,8,2,6,56,26,30,9,2,7,7,3,4,32,16,16,8,5,3
N00001963,41,17,24,5,1,4,5,0,5,23,13,10,8,3,5,23,3,20,3,0,3,5,0,5,10,3,7,5,0,5,18,14,4,2,1,1,0,0,0,13,10,3,3,3,0
N00001964,86,36,50,4,2,2,17,4,13,48,23,25,17,7,10,40,12,28,1,0,1,10,2,8,18,5,13,11,5,6,46,24,22,3,2,1,7,2,5,30,18,12,6,2,4
N00001965,129,33,96,38,10,28,35,2,33,45,15,30,11,6,5,65,5,60,14,1,13,27,1,26,19,1,18,5,2,3,64,28,36,24,9,15,8,1,7,26,14,12,6,4,2
N00001966,192,48,144,38,5,33,50,6,44,85,31,54,19,6,13,104,8,96,24,0,24,40,4,36,29,2,27,11,2,9,88,40,48,14,5,9,10,2,8,56,29,27,8,4,4
N00001967,225,56,169,45,5,40,76,10,66,87,34,53,17,7,10,128,17,111,18,1,17,59,3,56,42,11,31,9,2,7,97,39,58,27,4,23,17,7,10,45,23,22,8,5,3
N00001968,105,39,66,11,3,8,28,4,24,50,24,26,16,8,8,48,10,38,3,0,3,23,4,19,14,4,10,8,2,6,57,29,28,8,3,5,5,0,5,36,20,16,8,6,2
N00001969,231,55,176,69,16,53,65,8,57,79,20,59,18,11,7,126,23,103,33,4,29,46,3,43,39,11,28,8,5,3,105,32,73,36,12,24,19,5,14,40,9,31,10,6,4
N00001970,106,34,72,14,3,11,28,6,22,52,21,31,12,4,8,52,9,43,4,0,4,24,5,19,16,3,13,8,1,7,54,25,29,10,3,7,4,1,3,36,18,18,4,3,1
N00001971,204,57,147,46,8,38,57,6,51,87,32,55,14,11,3,100,13,87,17,0,17,47,4,43,30,5,25,6,4,2,104,44,60,29,8,21,10,2,8,57,27,30,8,7,1
N00001972,124,39,85,37,10,27,22,3,19,57,21,36,8,5,3,66,13,53,20,4,16,17,2,15,24,5,19,5,2,3,58,26,32,17,6,11,5,1,4,33,16,17,3,3,0
N00001973,103,35,68,10,1,9,19,3,16,52,18,34,22,13,9,56,13,43,7,0,7,14,2,12,23,6,17,12,5,7,47,22,25,3,1,2,5,1,4,29,12,17,10,8,2
N00001974,85,24,61,8,1,7,22,3,19,42,15,27,13,5,8,51,12,39,3,1,2,16,2,14,23,7,16,9,2,7,34,12,22,5,0,5,6,1,5,19,8,11,4,3,1
N00001975,114,31,83,16,1,15,32,5,27,41,12,29,25,13,12,59,9,50,8,0,8,24,2,22,17,4,13,10,3,7,55,22,33,8,1,7,8,3,5,24,8,16,15,10,5
N00001976,159,50,109,16,1,15,48,9,39,69,30,39,26,10,16,90,13,77,11,0,11,38,6,32,26,5,21,15,2,13,69,37,32,5,1,4,10,3,7,43,25,18,11,8,3
N00001977,104,37,67,11,1,10,19,6,13,54,18,36,20,12,8,60,11,49,8,0,8,12,3,9,30,4,26,10,4,6,44,26,18,3,1,2,7,3,4,24,14,10,10,8,2
N00001978,113,42,71,7,0,7,18,6,12,65,23,42,23,13,10,60,15,45,5,0,5,16,5,11,29,8,21,10,2,8,53,27,26,2,0,2,2,1,1,36,15,21,13,11,2
N00001979,88,27,61,7,0,7,24,1,23,37,15,22,20,11,9,47,6,41,2,0,2,22,1,21,14,3,11,9,2,7,41,21,20,5,0,5,2,0,2,23,12,11,11,9,2
N00001980,104,40,64,2,1,1,27,3,24,45,19,26,30,17,13,55,12,43,1,1,0,21,1,20,19,6,13,14,4,10,49,28,21,1,0,1,6,2,4,26,13,13,16,13,3
N00001981,62,17,45,7,3,4,12,3,9,27,8,19,16,3,13,36,9,27,3,2,1,10,3,7,11,2,9,12,2,10,26,8,18,4,1,3,2,0,2,16,6,10,4,1,3
N00001982,330,98,232,53,9,44,84,13,71,151,54,97,42,22,20,173,32,141,26,5,21,67,10,57,58,8,50,22,9,13,157,66,91,27,4,23,17,3,14,93,46,47,20,13,7
N00001983,101,45,56,2,1,1,24,3,21,46,24,22,29,17,12,49,11,38,0,0,0,19,1,18,14,3,11,16,7,9,52,34,18,2,1,1,5,2,3,32,21,11,13,10,3
N00001984,139,45,94,21,3,18,35,7,28,59,25,34,24,10,14,73,15,58,14,1,13,25,4,21,19,7,12,15,3,12,66,30,36,7,2,5,10,3,7,40,18,22,9,7,2
N00001985,86,34,52,5,0,5,12,4,8,45,21,24,24,9,15,44,10,34,2,0,2,10,2,8,20,7,13,12,1,11,42,24,18,3,0,3,2,2,0,25,14,11,12,8,4
N00001986,170,66,104,16,4,12,31,2,29,88,36,52,35,24,11,84,17,67,5,1,4,26,1,25,37,9,28,16,6,10,86,49,37,11,3,8,5,1,4,51,27,24,19,18,1
N00001987,166,53,113,22,1,21,31,5,26,85,28,57,28,19,9,79,10,69,11,0,11,23,1,22,33,3,30,12,6,6,87,43,44,11,1,10,8,4,4,52,25,27,16,13,3
N00001988,141,55,86,4,0,4,28,8,20,73,29,44,36,18,18,64,18,46,1,0,1,17,5,12,33,10,23,13,3,10,77,37,40,3,0,3,11,3,8,40,19,21,23,15,8
N00001989,161,53,108,32,2,30,33,7,26,82,35,47,14,9,5,76,11,65,18,0,18,26,3,23,26,5,21,6,3,3,85,42,43,14,2,12,7,4,3,56,30,26,8,6,2
N00001990,87,40,47,5,4,1,15,3,12,42,20,22,25,13,12,38,9,29,1,0,1,11,1,10,10,3,7,16,5,11,49,31,18,4,4,0,4,2,2,32,17,15,9,8,1
N00001991,115,56,59,6,3,3,21,5,16,63,30,33,25,18,7,46,14,32,1,0,1,15,3,12,24,9,15,6,2,4,69,42,27,5,3,2,6,2,4,39,21,18,19,16,3
N00001992,86,33,53,3,0,3,24,2,22,44,21,23,15,10,5,46,9,37,2,0,2,19,1,18,18,4,14,7,4,3,40,24,16,1,0,1,5,1,4,26,17,9,8,6,2
N00001993,87,35,52,5,1,4,9,0,9,50,20,30,23,14,9,43,10,33,3,0,3,6,0,6,26,7,19,8,3,5,44,25,19,2,1,1,3,0,3,24,13,11,15,11,4
N00001994,159,57,102,33,7,26,48,9,39,58,28,30,20,13,7,88,23,65,15,3,12,39,7,32,19,5,14,15,8,7,71,34,37,18,4,14,9,2,7,39,23,16,5,5,0
N00001995,142,41,101,20,3,17,52,5,47,53,22,31,17,11,6,80,11,69,9,1,8,43,2,41,23,6,17,5,2,3,62,30,32,11,2,9,9,3,6,30,16,14,12,9,3
N00001996,146,42,104,23,5,18,44,6,38,58,22,36,21,9,12,82,13,69,11,0,11,33,3,30,23,5,18,15,5,10,64,29,35,12,5,7,11,3,8,35,17,18,6,4,2
N00001997,167,49,118,41,13,28,65,12,53,51,19,32,10,5,5,96,11,85,24,3,21,46,3,43,20,4,16,6,1,5,71,38,33,17,10,7,19,9,10,31,15,16,4,4,0
N00001998,116,31,85,31,2,29,27,5,22,41,14,27,17,10,7,57,6,51,14,0,14,18,1,17,17,2,15,8,3,5,59,25,34,17,2,15,9,4,5,24,12,12,9,7,2
N00001999,638,310,328,162,35,127,131,33,98,268,173,95,77,69,8,281,89,192,74,7,67,87,16,71,86,38,48,34,28,6,357,221,136,88,28,60,44,17,27,182,135,47,43,41,2
N00002000,130,33,97,46,7,39,36,4,32,40,17,23,8,5,3,72,11,61,25,3,22,28,1,27,17,6,11,2,1,1,58,22,36,21,4,17,8,3,5,23,11,12,6,4,2
N00002001,187,44,143,48,8,40,69,10,59,54,19,35,16,7,9,106,8,98,22,1,21,54,2,52,21,3,18,9,2,7,81,36,45,26,7,19,15,8,7,33,16,17,7,5,2
N00002002,139,44,95,23,7,16,58,10,48,44,21,23,14,6,8,78,19,59,9,2,7,47,8,39,16,8,8,6,1,5,61,25,36,14,5,9,11,2,9,28,13,15,8,5,3
N00002003,133,39,94,35,5,30,43,11,32,43,17,26,12,6,6,66,10,56,16,1,15,28,4,24,14,3,11,8,2,6,67,29,38,19,4,15,15,7,8,29,14,15,4,4,0
N00002004,182,51,131,43,10,33,55,4,51,68,24,44,16,13,3,100,18,82,15,2,13,43,3,40,31,5,26,11,8,3,82,33,49,28,8,20,12,1,11,37,19,18,5,5,0
N00002005,66,23,43,13,2,11,19,4,15,26,12,14,8,5,3,33,6,27,7,0,7,16,3,13,10,3,7,0,0,0,33,17,16,6,2,4,3,1,2,16,9,7,8,5,3
N00002006,87,29,58,23,4,19,25,7,18,26,13,13,13,5,8,49,8,41,14,1,13,22,4,18,7,2,5,6,1,5,38,21,17,9,3,6,3,3,0,19,11,8,7,4,3
N00002007,92,28,64,26,6,20,24,4,20,28,9,19,14,9,5,55,7,48,12,0,12,20,3,17,15,1,14,8,3,5,37,21,16,14,6,8,4,1,3,13,8,5,6,6,0
N00002008,242,68,174,34,6,28,81,11,70,96,32,64,31,19,12,144,17,127,20,3,17,66,7,59,43,2,41,15,5,10,98,51,47,14,3,11,15,4,11,53,30,23,16,14,2
N00002009,111,34,77,23,2,21,24,2,22,50,22,28,14,8,6,57,10,47,12,0,12,21,1,20,13,4,9,11,5,6,54,24,30,11,2,9,3,1,2,37,18,19,3,3,0
N00002010,202,53,149,54,12,42,63,7,56,67,27,40,18,7,11,118,9,109,24,1,23,52,2,50,30,4,26,12,2,10,84,44,40,30,11,19,11,5,6,37,23,14,6,5,1
N00002011,269,78,191,67,10,57,89,12,77,91,41,50,22,15,7,148,19,129,30,2,28,75,4,71,35,9,26,8,4,4,121,59,62,37,8,29,14,8,6,56,32,24,14,11,3
N00002012,205,54,151,39,8,31,76,11,65,74,27,47,16,8,8,127,21,106,18,1,17,69,9,60,28,6,22,12,5,7,78,33,45,21,7,14,7,2,5,46,21,25,4,3,1
N00002013,118,36,82,12,2,10,42,7,35,40,14,26,24,13,11,69,14,55,4,0,4,38,7,31,16,3,13,11,4,7,49,22,27,8,2,6,4,0,4,24,11,13,13,9,4
N00002014,420,130,290,124,29,95,94,17,77,174,73,101,28,11,17,207,36,171,69,9,60,66,8,58,56,16,40,16,3,13,213,94,119,55,20,35,28,9,19,118,57,61,12,8,4
N00002015,128,36,92,31,6,25,36,8,28,44,13,31,17,9,8,59,5,54,15,0,15,20,1,19,13,0,13,11,4,7,69,31,38,16,6,10,16,7,9,31,13,18,6,5,1
N00002016,77,35,42,11,2,9,11,2,9,42,21,21,13,10,3,36,14,22,3,0,3,10,2,8,15,7,8,8,5,3,41,21,20,8,2,6,1,0,1,27,14,13,5,5,0
N00002017,118,35,83,35,4,31,25,8,17,46,18,28,12,5,7,58,10,48,14,0,14,17,3,14,21,5,16,6,2,4,60,25,35,21,4,17,8,5,3,25,13,12,6,3,3
N00002018,618,172,446,164,20,144,175,29,146,224,91,133,55,32,23,311,49,262,84,6,78,119,11,108,81,20,61,27,12,15,307,123,184,80,14,66,56,18,38,143,71,72,28,20,8
N00002019,96,29,67,29,6,23,26,5,21,33,14,19,8,4,4,47,6,41,12,0,12,15,2,13,17,4,13,3,0,3,49,23,26,17,6,11,11,3,8,16,10,6,5,4,1
N00002020,119,46,73,29,7,22,38,11,27,45,21,24,7,7,0,60,13,47,16,2,14,28,6,22,14,3,11,2,2,0,59,33,26,13,5,8,10,5,5,31,18,13,5,5,0
N00002021,207,64,143,52,14,38,67,10,57,69,31,38,19,9,10,112,10,102,25,2,23,52,3,49,28,5,23,7,0,7,95,54,41,27,12,15,15,7,8,41,26,15,12,9,3
N00002022,170,50,120,41,7,34,52,8,44,56,22,34,21,13,8,96,14,82,18,2,16,44,5,39,27,6,21,7,1,6,74,36,38,23,5,18,8,3,5,29,16,13,14,12,2
N00002023,227,56,171,59,8,51,82,10,72,70,27,43,16,11,5,125,18,107,30,1,29,70,6,64,17,6,11,8,5,3,102,38,64,29,7,22,12,4,8,53,21,32,8,6,2
N00002024,224,61,163,49,10,39,68,9,59,89,31,58,18,11,7,117,14,103,20,0,20,57,4,53,30,7,23,10,3,7,107,47,60,29,10,19,11,5,6,59,24,35,8,8,0
N00002025,76,25,51,9,6,3,28,5,23,31,12,19,8,2,6,43,8,35,6,3,3,21,1,20,12,3,9,4,1,3,33,17,16,3,3,0,7,4,3,19,9,10,4,1,3
N00002026,145,40,105,17,1,16,47,10,37,65,20,45,16,9,7,75,16,59,6,0,6,39,8,31,22,6,16,8,2,6,70,24,46,11,1,10,8,2,6,43,14,29,8,7,1
N00002027,93,19,74,15,1,14,33,5,28,34,10,24,11,3,8,57,6,51,8,0,8,29,4,25,14,2,12,6,0,6,36,13,23,7,1,6,4,1,3,20,8,12,5,3,2
N00002028,628,173,455,163,21,142,150,23,127,269,106,163,46,23,23,326,41,285,82,2,80,111,10,101,110,20,90,23,9,14,302,132,170,81,19,62,39,13,26,159,86,73,23,14,9
N00002029,295,76,219,81,12,69,66,15,51,130,41,89,18,8,10,147,20,127,35,1,34,42,6,36,57,10,47,13,3,10,148,56,92,46,11,35,24,9,15,73,31,42,5,5,0
N00002030,127,46,81,12,3,9,24,2,22,57,18,39,34,23,11,64,14,50,5,1,4,20,1,19,24,6,18,15,6,9,63,32,31,7,2,5,4,1,3,33,12,21,19,17,2
N00002031,170,61,109,39,5,34,35,8,27,78,34,44,18,14,4,82,14,68,19,0,19,24,3,21,34,8,26,5,3,2,88,47,41,20,5,15,11,5,6,44,26,18,13,11,2
N00002032,241,74,167,81,18,63,59,11,48,89,37,52,12,8,4,137,25,112,45,3,42,47,10,37,38,9,29,7,3,4,104,49,55,36,15,21,12,1,11,51,28,23,5,5,0
N00002033,121,36,85,24,3,21,22,4,18,61,24,37,14,5,9,64,9,55,14,0,14,15,1,14,28,7,21,7,1,6,57,27,30,10,3,7,7,3,4,33,17,16,7,4,3
N00002034,172,63,109,41,11,30,37,5,32,78,37,41,16,10,6,90,20,70,28,7,21,25,2,23,27,7,20,10,4,6,82,43,39,13,4,9,12,3,9,51,30,21,6,6,0
N00002035,163,49,114,44,5,39,35,8,27,71,26,45,13,10,3,83,19,64,19,2,17,27,4,23,29,8,21,8,5,3,80,30,50,25,3,22,8,4,4,42,18,24,5,5,0
N00002036,147,53,94,29,6,23,49,11,38,47,21,26,22,15,7,72,16,56,10,1,9,40,9,31,13,2,11,9,4,5,75,37,38,19,5,14,9,2,7,34,19,15,13,11,2
N00002037,279,73,206,72,10,62,82,11,71,99,39,60,26,13,13,154,20,134,33,0,33,70,7,63,37,7,30,14,6,8,125,53,72,39,10,29,12,4,8,62,32,30,12,7,5
N00002038,191,62,129,45,14,31,44,6,38,83,32,51,19,10,9,99,19,80,18,2,16,34,2,32,37,12,25,10,3,7,92,43,49,27,12,15,10,4,6,46,20,26,9,7,2
N00002039,119,40,79,9,2,7,28,4,24,56,20,36,26,14,12,60,14,46,4,0,4,17,2,15,24,6,18,15,6,9,59,26,33,5,2,3,11,2,9,32,14,18,11,8,3
N00002040,175,47,128,30,5,25,68,8,60,57,21,36,20,13,7,93,13,80,10,1,9,53,5,48,19,2,17,11,5,6,82,34,48,20,4,16,15,3,12,38,19,19,9,8,1
N00002041,162,51,111,39,10,29,60,9,51,46,24,22,17,8,9,91,14,77,16,2,14,46,4,42,18,5,13,11,3,8,71,37,34,23,8,15,14,5,9,28,19,9,6,5,1
N00002042,107,32,75,46,12,34,17,2,15,36,15,21,8,3,5,63,9,54,29,3,26,13,1,12,17,4,13,4,1,3,44,23,21,17,9,8,4,1,3,19,11,8,4,2,2
N00002043,163,48,115,48,7,41,40,7,33,50,22,28,25,12,13,92,14,78,27,1,26,32,3,29,15,3,12,18,7,11,71,34,37,21,6,15,8,4,4,35,19,16,7,5,2
N00002044,248,70,178,71,13,58,60,12,48,92,32,60,25,13,12,118,16,102,34,4,30,37,5,32,34,3,31,13,4,9,130,54,76,37,9,28,23,7,16,58,29,29,12,9,3
N00002045,149,40,109,32,4,28,29,5,24,74,26,48,14,5,9,76,11,65,18,0,18,21,3,18,32,8,24,5,0,5,73,29,44,14,4,10,8,2,6,42,18,24,9,5,4
N00002046,111,29,82,34,4,30,23,3,20,47,20,27,7,2,5,58,10,48,17,3,14,17,0,17,19,6,13,5,1,4,53,19,34,17,1,16,6,3,3,28,14,14,2,1,1
N00002047,81,28,53,25,3,22,10,4,6,34,15,19,12,6,6,39,10,29,12,0,12,7,3,4,14,4,10,6,3,3,42,18,24,13,3,10,3,1,2,20,11,9,6,3,3
N00002048,68,22,46,16,3,13,11,3,8,31,12,19,10,4,6,37,7,30,10,0,10,9,2,7,10,3,7,8,2,6,31,15,16,6,3,3,2,1,1,21,9,12,2,2,0
N00002049,98,36,62,23,4,19,30,8,22,37,17,20,8,7,1,57,14,43,14,1,13,25,5,20,16,7,9,2,1,1,41,22,19,9,3,6,5,3,2,21,10,11,6,6,0
N00002050,64,26,38,6,0,6,20,9,11,29,11,18,9,6,3,38,13,25,5,0,5,16,7,9,12,3,9,5,3,2,26,13,13,1,0,1,4,2,2,17,8,9,4,3,1
N00002051,201,78,123,55,12,43,42,11,31,76,37,39,28,18,10,100,28,72,28,3,25,29,6,23,24,8,16,19,11,8,101,50,51,27,9,18,13,5,8,52,29,23,9,7,2
N00002052,128,39,89,25,2,23,29,6,23,48,21,27,26,10,16,68,14,54,16,1,15,16,2,14,18,6,12,18,5,13,60,25,35,9,1,8,13,4,9,30,15,15,8,5,3
N00002053,72,27,45,12,2,10,14,3,11,28,10,18,18,12,6,37,9,28,7,1,6,10,1,9,10,2,8,10,5,5,35,18,17,5,1,4,4,2,2,18,8,10,8,7,1
N00002054,204,55,149,45,8,37,81,13,68,63,28,35,15,6,9,121,19,102,20,2,18,66,8,58,27,7,20,8,2,6,83,36,47,25,6,19,15,5,10,36,21,15,7,4,3
N00002055,209,54,155,48,11,37,67,9,58,73,25,48,21,9,12,116,10,106,17,1,16,58,3,55,28,2,26,13,4,9,93,44,49,31,10,21,9,6,3,45,23,22,8,5,3
N00002056,230,61,169,46,12,34,88,12,76,81,29,52,15,8,7,128,12,116,21,2,19,67,3,64,32,4,28,8,3,5,102,49,53,25,10,15,21,9,12,49,25,24,7,5,2
N00002057,182,37,145,45,12,33,70,2,68,52,16,36,15,7,8,109,4,105,14,1,13,62,2,60,24,0,24,9,1,8,73,33,40,31,11,20,8,0,8,28,16,12,6,6,0
N00002058,266,79,187,54,11,43,114,15,99,78,44,34,20,9,11,150,22,128,20,4,16,97,7,90,20,7,13,13,4,9,116,57,59,34,7,27,17,8,9,58,37,21,7,5,2
