GeographyCode,KS401NI0001,KS401NI0002,KS401NI0003,KS401NI0004,KS401NI0005,KS401NI0006,KS401NI0007,KS401NI0008,KS401NI0009,KS401NI0010,KS401NI0011,KS401NI0012,KS401NI0013,KS401NI0014,KS401NI0015,KS401NI0016,KS401NI0017,KS401NI0018,KS401NI0019,KS401NI0020
N00002597,109,109,0,109,107,2,35,64,10,0,0,0,0,32.11,58.72,9.17,0,0,0,0
N00002598,108,108,0,108,104,4,6,33,54,15,0,0,0,5.56,30.56,50.00,13.89,0,0,0
N00002599,128,128,0,128,127,1,9,111,8,0,0,0,0,7.03,86.72,6.25,0,0,0,0
N00002600,101,101,0,101,101,0,39,60,1,0,1,0,0,38.61,59.41,0.99,0,0.99,0,0
N00002601,125,125,0,125,124,1,57,67,1,0,0,0,0,45.60,53.60,0.80,0,0,0,0
N00002602,108,108,0,108,107,1,49,58,1,0,0,0,0,45.37,53.70,0.93,0,0,0,0
N00002603,565,565,0,565,443,122,15,22,158,281,77,12,0,2.65,3.89,27.96,49.73,13.63,2.12,0
N00002604,161,161,0,161,138,23,8,10,100,21,18,4,0,4.97,6.21,62.11,13.04,11.18,2.48,0
N00002605,229,229,0,229,162,67,4,13,24,171,14,3,0,1.75,5.68,10.48,74.67,6.11,1.31,0
N00002606,204,203,1,208,195,13,3,16,54,129,4,2,0,1.44,7.69,25.96,62.02,1.92,0.96,0
N00002607,109,109,0,109,107,2,2,1,12,92,2,0,0,1.83,0.92,11.01,84.40,1.83,0,0
N00002608,143,142,1,146,137,9,14,5,32,88,7,0,0,9.59,3.42,21.92,60.27,4.79,0,0
N00002609,126,126,0,126,123,3,38,64,20,4,0,0,0,30.16,50.79,15.87,3.17,0,0,0
N00002610,131,131,0,131,122,9,8,13,83,25,1,1,0,6.11,9.92,63.36,19.08,0.76,0.76,0
N00002611,69,69,0,69,64,5,4,5,44,15,0,1,0,5.80,7.25,63.77,21.74,0,1.45,0
N00002612,147,147,0,147,123,24,3,10,110,8,15,1,0,2.04,6.80,74.83,5.44,10.20,0.68,0
N00002613,503,499,4,515,391,124,10,14,175,209,85,22,0,1.94,2.72,33.98,40.58,16.50,4.27,0
N00002614,159,159,0,159,153,6,4,3,121,14,16,1,0,2.52,1.89,76.10,8.81,10.06,0.63,0
N00002615,114,114,0,114,112,2,1,15,89,8,1,0,0,0.88,13.16,78.07,7.02,0.88,0,0
N00002616,172,172,0,172,169,3,5,9,122,35,1,0,0,2.91,5.23,70.93,20.35,0.58,0,0
N00002617,177,176,1,179,164,15,10,13,119,33,4,0,0,5.59,7.26,66.48,18.44,2.23,0,0
N00002618,109,109,0,109,106,3,4,3,44,56,2,0,0,3.67,2.75,40.37,51.38,1.83,0,0
N00002619,360,360,0,360,311,49,18,35,209,55,15,28,0,5.00,9.72,58.06,15.28,4.17,7.78,0
N00002620,257,257,0,257,241,16,15,71,157,13,1,0,0,5.84,27.63,61.09,5.06,0.39,0,0
N00002621,122,122,0,122,119,3,7,19,93,1,1,1,0,5.74,15.57,76.23,0.82,0.82,0.82,0
N00002622,172,172,0,172,145,27,22,13,103,23,3,7,1,12.79,7.56,59.88,13.37,1.74,4.07,0.58
N00002623,118,118,0,118,115,3,6,80,31,0,0,1,0,5.08,67.80,26.27,0,0,0.85,0
N00002624,142,142,0,142,127,15,6,9,110,12,5,0,0,4.23,6.34,77.46,8.45,3.52,0,0
N00002625,147,147,0,147,138,9,14,31,74,25,3,0,0,9.52,21.09,50.34,17.01,2.04,0,0
N00002626,313,313,0,313,294,19,79,127,101,6,0,0,0,25.24,40.58,32.27,1.92,0,0,0
N00002627,152,152,0,152,150,2,13,28,86,23,2,0,0,8.55,18.42,56.58,15.13,1.32,0,0
N00002628,419,419,0,419,398,21,18,21,299,60,18,3,0,4.30,5.01,71.36,14.32,4.30,0.72,0
N00002629,125,125,0,125,122,3,4,10,64,47,0,0,0,3.20,8.00,51.20,37.60,0,0,0
N00002630,113,113,0,113,108,5,2,34,35,42,0,0,0,1.77,30.09,30.97,37.17,0,0,0
N00002631,129,129,0,129,125,4,3,10,95,20,1,0,0,2.33,7.75,73.64,15.50,0.78,0,0
N00002632,160,160,0,160,148,12,37,74,39,10,0,0,0,23.13,46.25,24.38,6.25,0,0,0
N00002633,217,217,0,217,177,40,35,67,65,30,11,9,0,16.13,30.88,29.95,13.82,5.07,4.15,0
N00002634,141,141,0,141,122,19,109,24,6,0,2,0,0,77.30,17.02,4.26,0,1.42,0,0
N00002635,138,138,0,138,137,1,28,37,72,0,0,0,1,20.29,26.81,52.17,0,0,0,0.72
N00002636,141,141,0,141,138,3,86,34,21,0,0,0,0,60.99,24.11,14.89,0,0,0,0
N00002637,179,179,0,179,170,9,136,38,4,0,0,0,1,75.98,21.23,2.23,0,0,0,0.56
N00002638,176,176,0,176,165,11,131,29,11,4,0,0,1,74.43,16.48,6.25,2.27,0,0,0.57
N00002639,195,195,0,195,144,51,45,81,67,1,1,0,0,23.08,41.54,34.36,0.51,0.51,0,0
N00002640,134,134,0,134,133,1,119,9,3,1,2,0,0,88.81,6.72,2.24,0.75,1.49,0,0
N00002641,132,132,0,132,132,0,39,89,3,1,0,0,0,29.55,67.42,2.27,0.76,0,0,0
N00002642,172,172,0,172,172,0,166,2,4,0,0,0,0,96.51,1.16,2.33,0,0,0,0
N00002643,132,132,0,132,131,1,119,11,2,0,0,0,0,90.15,8.33,1.52,0,0,0,0
N00002644,137,137,0,137,134,3,19,26,82,10,0,0,0,13.87,18.98,59.85,7.30,0,0,0
N00002645,142,142,0,142,134,8,53,20,58,11,0,0,0,37.32,14.08,40.85,7.75,0,0,0
N00002646,203,203,0,203,173,30,59,46,58,29,4,7,0,29.06,22.66,28.57,14.29,1.97,3.45,0
N00002647,313,313,0,313,299,14,120,107,32,53,1,0,0,38.34,34.19,10.22,16.93,0.32,0,0
N00002648,111,111,0,111,94,17,43,7,37,3,9,12,0,38.74,6.31,33.33,2.70,8.11,10.81,0
N00002649,151,151,0,151,145,6,84,61,6,0,0,0,0,55.63,40.40,3.97,0,0,0,0
N00002650,129,129,0,129,124,5,9,24,95,0,0,1,0,6.98,18.60,73.64,0,0,0.78,0
N00002651,168,168,0,168,167,1,130,33,5,0,0,0,0,77.38,19.64,2.98,0,0,0,0
N00002652,135,135,0,135,131,4,14,21,99,0,1,0,0,10.37,15.56,73.33,0,0.74,0,0
N00002653,195,195,0,195,184,11,55,68,68,3,1,0,0,28.21,34.87,34.87,1.54,0.51,0,0
N00002654,117,117,0,117,109,8,10,26,81,0,0,0,0,8.55,22.22,69.23,0,0,0,0
N00002655,173,173,0,173,155,18,10,19,89,46,5,4,0,5.78,10.98,51.45,26.59,2.89,2.31,0
N00002656,267,267,0,267,261,6,85,89,73,19,0,1,0,31.84,33.33,27.34,7.12,0,0.37,0
N00002657,152,152,0,152,146,6,40,18,94,0,0,0,0,26.32,11.84,61.84,0,0,0,0
N00002658,174,174,0,174,169,5,20,66,84,3,1,0,0,11.49,37.93,48.28,1.72,0.57,0,0
N00002659,155,155,0,155,151,4,14,39,87,14,1,0,0,9.03,25.16,56.13,9.03,0.65,0,0
N00002660,170,170,0,170,164,6,113,22,21,14,0,0,0,66.47,12.94,12.35,8.24,0,0,0
N00002661,237,237,0,237,232,5,18,74,97,48,0,0,0,7.59,31.22,40.93,20.25,0,0,0
N00002662,196,196,0,196,185,11,33,50,92,21,0,0,0,16.84,25.51,46.94,10.71,0,0,0
N00002663,129,129,0,129,127,2,10,89,26,2,0,1,1,7.75,68.99,20.16,1.55,0,0.78,0.78
N00002664,161,161,0,161,144,17,16,31,63,43,1,7,0,9.94,19.25,39.13,26.71,0.62,4.35,0
N00002665,118,118,0,118,114,4,18,94,6,0,0,0,0,15.25,79.66,5.08,0,0,0,0
N00002666,112,112,0,112,109,3,67,35,8,2,0,0,0,59.82,31.25,7.14,1.79,0,0,0
N00002667,349,349,0,349,334,15,42,110,167,15,3,12,0,12.03,31.52,47.85,4.30,0.86,3.44,0
N00002668,119,119,0,119,116,3,51,47,4,15,2,0,0,42.86,39.50,3.36,12.61,1.68,0,0
N00002669,195,195,0,195,187,8,134,45,11,1,3,0,1,68.72,23.08,5.64,0.51,1.54,0,0.51
N00002670,636,636,0,636,600,36,255,276,76,13,4,11,1,40.09,43.40,11.95,2.04,0.63,1.73,0.16
N00002671,473,473,0,473,466,7,129,289,40,14,0,0,1,27.27,61.10,8.46,2.96,0,0,0.21
N00002672,139,139,0,139,129,10,13,22,75,25,3,1,0,9.35,15.83,53.96,17.99,2.16,0.72,0
N00002673,579,579,0,579,536,43,126,168,152,94,19,20,0,21.76,29.02,26.25,16.23,3.28,3.45,0
N00002674,118,118,0,118,115,3,6,27,74,11,0,0,0,5.08,22.88,62.71,9.32,0,0,0
N00002675,133,133,0,133,131,2,105,25,2,0,1,0,0,78.95,18.80,1.50,0,0.75,0,0
N00002676,293,293,0,293,283,10,85,98,104,1,1,4,0,29.01,33.45,35.49,0.34,0.34,1.37,0
N00002677,163,163,0,163,152,11,134,28,1,0,0,0,0,82.21,17.18,0.61,0,0,0,0
N00002678,149,149,0,149,139,10,72,17,37,10,3,10,0,48.32,11.41,24.83,6.71,2.01,6.71,0
N00002679,202,202,0,202,199,3,63,77,57,5,0,0,0,31.19,38.12,28.22,2.48,0,0,0
N00002680,143,143,0,143,138,5,135,5,3,0,0,0,0,94.41,3.50,2.10,0,0,0,0
N00002681,169,169,0,169,154,15,146,18,4,0,0,0,1,86.39,10.65,2.37,0,0,0,0.59
N00002682,163,163,0,163,160,3,107,49,4,3,0,0,0,65.64,30.06,2.45,1.84,0,0,0
N00002683,142,142,0,142,136,6,117,22,2,0,0,0,1,82.39,15.49,1.41,0,0,0,0.70
N00002684,170,169,1,171,165,6,129,23,10,6,2,0,1,75.44,13.45,5.85,3.51,1.17,0,0.58
N00002685,129,129,0,129,126,3,120,6,1,0,0,0,2,93.02,4.65,0.78,0,0,0,1.55
N00002686,138,138,0,138,130,8,119,15,3,0,0,0,1,86.23,10.87,2.17,0,0,0,0.72
N00002687,128,128,0,128,120,8,70,31,25,1,0,1,0,54.69,24.22,19.53,0.78,0,0.78,0
N00002688,132,132,0,132,129,3,121,8,2,0,1,0,0,91.67,6.06,1.52,0,0.76,0,0
N00002689,131,131,0,131,126,5,21,17,92,1,0,0,0,16.03,12.98,70.23,0.76,0,0,0
N00002690,155,155,0,155,97,58,43,25,13,47,22,5,0,27.74,16.13,8.39,30.32,14.19,3.23,0
N00002691,130,130,0,130,125,5,120,6,2,2,0,0,0,92.31,4.62,1.54,1.54,0,0,0
N00002692,177,177,0,177,133,44,59,23,73,20,2,0,0,33.33,12.99,41.24,11.30,1.13,0,0
N00002693,255,255,0,255,190,65,23,7,39,171,14,1,0,9.02,2.75,15.29,67.06,5.49,0.39,0
N00002694,132,132,0,132,124,8,120,6,2,0,3,1,0,90.91,4.55,1.52,0,2.27,0.76,0
N00002695,148,148,0,148,145,3,93,49,6,0,0,0,0,62.84,33.11,4.05,0,0,0,0
N00002696,136,136,0,136,129,7,106,16,11,1,2,0,0,77.94,11.76,8.09,0.74,1.47,0,0
N00002697,143,143,0,143,139,4,74,58,7,3,0,1,0,51.75,40.56,4.90,2.10,0,0.70,0
N00002698,237,237,0,237,208,29,130,12,45,49,1,0,0,54.85,5.06,18.99,20.68,0.42,0,0
N00002699,138,138,0,138,136,2,15,22,101,0,0,0,0,10.87,15.94,73.19,0,0,0,0
N00002700,202,202,0,202,191,11,72,74,54,0,1,0,1,35.64,36.63,26.73,0,0.50,0,0.50
N00002701,178,178,0,178,174,4,147,22,8,0,0,0,1,82.58,12.36,4.49,0,0,0,0.56
N00002702,137,137,0,137,136,1,11,87,39,0,0,0,0,8.03,63.50,28.47,0,0,0,0
N00002703,203,203,0,203,189,14,192,7,2,0,0,0,2,94.58,3.45,0.99,0,0,0,0.99
N00002704,180,180,0,180,173,7,150,21,9,0,0,0,0,83.33,11.67,5.00,0,0,0,0
N00002705,156,156,0,156,150,6,126,22,8,0,0,0,0,80.77,14.10,5.13,0,0,0,0
N00002706,158,158,0,158,148,10,122,31,2,1,2,0,0,77.22,19.62,1.27,0.63,1.27,0,0
N00002707,202,202,0,202,192,10,124,57,15,6,0,0,0,61.39,28.22,7.43,2.97,0,0,0
N00002708,125,125,0,125,118,7,16,31,58,18,2,0,0,12.80,24.80,46.40,14.40,1.60,0,0
N00002709,240,240,0,240,185,55,87,47,62,40,2,2,0,36.25,19.58,25.83,16.67,0.83,0.83,0
N00002710,184,184,0,184,177,7,14,74,90,2,2,0,2,7.61,40.22,48.91,1.09,1.09,0,1.09
N00002711,416,416,0,416,327,89,119,79,133,77,3,5,0,28.61,18.99,31.97,18.51,0.72,1.20,0
N00002712,142,142,0,142,129,13,128,9,5,0,0,0,0,90.14,6.34,3.52,0,0,0,0
N00002713,151,151,0,151,143,8,106,37,6,0,1,0,1,70.20,24.50,3.97,0,0.66,0,0.66
N00002714,162,162,0,162,155,7,152,8,0,0,1,0,1,93.83,4.94,0,0,0.62,0,0.62
N00002715,159,159,0,159,150,9,149,7,1,0,1,0,1,93.71,4.40,0.63,0,0.63,0,0.63
N00002716,139,139,0,139,136,3,83,40,14,0,0,0,2,59.71,28.78,10.07,0,0,0,1.44
N00002717,187,187,0,187,181,6,169,10,3,0,2,0,3,90.37,5.35,1.60,0,1.07,0,1.60
N00002718,179,179,0,179,173,6,142,30,5,2,0,0,0,79.33,16.76,2.79,1.12,0,0,0
N00002719,139,139,0,139,126,13,128,5,1,3,0,0,2,92.09,3.60,0.72,2.16,0,0,1.44
N00002720,140,140,0,140,128,12,68,38,34,0,0,0,0,48.57,27.14,24.29,0,0,0,0
N00002721,150,150,0,150,126,24,122,15,11,0,2,0,0,81.33,10.00,7.33,0,1.33,0,0
N00002722,157,157,0,157,137,20,137,13,7,0,0,0,0,87.26,8.28,4.46,0,0,0,0
N00002723,162,162,0,162,154,8,51,49,62,0,0,0,0,31.48,30.25,38.27,0,0,0,0
N00002724,127,127,0,127,107,20,27,27,73,0,0,0,0,21.26,21.26,57.48,0,0,0,0
N00002725,147,147,0,147,139,8,128,12,5,0,0,0,2,87.07,8.16,3.40,0,0,0,1.36
N00002726,511,511,0,511,414,97,204,182,109,7,6,0,3,39.92,35.62,21.33,1.37,1.17,0,0.59
N00002727,130,130,0,130,129,1,58,67,5,0,0,0,0,44.62,51.54,3.85,0,0,0,0
N00002728,428,428,0,428,411,17,136,105,131,54,2,0,0,31.78,24.53,30.61,12.62,0.47,0,0
N00002729,125,125,0,125,122,3,17,9,83,16,0,0,0,13.60,7.20,66.40,12.80,0,0,0
N00002730,132,132,0,132,125,7,15,20,75,15,1,6,0,11.36,15.15,56.82,11.36,0.76,4.55,0
N00002731,131,131,0,131,126,5,4,35,91,1,0,0,0,3.05,26.72,69.47,0.76,0,0,0
N00002732,125,125,0,125,121,4,18,20,73,11,2,1,0,14.40,16.00,58.40,8.80,1.60,0.80,0
N00002733,240,240,0,240,196,44,49,26,108,52,3,2,0,20.42,10.83,45.00,21.67,1.25,0.83,0
N00002734,159,159,0,159,156,3,105,40,8,6,0,0,0,66.04,25.16,5.03,3.77,0,0,0
N00002735,138,138,0,138,137,1,129,5,1,1,2,0,0,93.48,3.62,0.72,0.72,1.45,0,0
N00002736,132,132,0,132,126,6,126,1,2,0,0,0,3,95.45,0.76,1.52,0,0,0,2.27
N00002737,140,140,0,140,128,12,132,5,0,0,1,0,2,94.29,3.57,0,0,0.71,0,1.43
N00002738,152,152,0,152,148,4,131,18,3,0,0,0,0,86.18,11.84,1.97,0,0,0,0
N00002739,146,146,0,146,138,8,134,8,3,0,0,0,1,91.78,5.48,2.05,0,0,0,0.68
N00002740,143,143,0,143,136,7,102,36,2,2,1,0,0,71.33,25.17,1.40,1.40,0.70,0,0
N00002741,162,162,0,162,159,3,84,33,43,0,0,0,2,51.85,20.37,26.54,0,0,0,1.23
N00002742,150,150,0,150,148,2,44,35,49,22,0,0,0,29.33,23.33,32.67,14.67,0,0,0
N00002743,185,185,0,185,159,26,78,42,16,45,0,0,4,42.16,22.70,8.65,24.32,0,0,2.16
N00002744,129,129,0,129,121,8,10,31,47,41,0,0,0,7.75,24.03,36.43,31.78,0,0,0
N00002745,144,144,0,144,136,8,12,48,61,22,1,0,0,8.33,33.33,42.36,15.28,0.69,0,0
N00002746,123,123,0,123,115,8,28,82,12,1,0,0,0,22.76,66.67,9.76,0.81,0,0,0
N00002747,138,138,0,138,121,17,76,39,16,0,5,2,0,55.07,28.26,11.59,0,3.62,1.45,0
N00002748,142,142,0,142,128,14,81,27,22,11,0,0,1,57.04,19.01,15.49,7.75,0,0,0.70
N00002749,144,144,0,144,138,6,49,10,62,19,4,0,0,34.03,6.94,43.06,13.19,2.78,0,0
N00002750,132,132,0,132,119,13,16,20,94,1,1,0,0,12.12,15.15,71.21,0.76,0.76,0,0
N00002751,191,191,0,191,154,37,34,13,94,34,13,3,0,17.80,6.81,49.21,17.80,6.81,1.57,0
N00002752,131,131,0,131,123,8,74,28,24,0,5,0,0,56.49,21.37,18.32,0,3.82,0,0
N00002753,184,184,0,184,181,3,150,32,2,0,0,0,0,81.52,17.39,1.09,0,0,0,0
N00002754,142,142,0,142,140,2,133,6,3,0,0,0,0,93.66,4.23,2.11,0,0,0,0
N00002755,183,183,0,183,168,15,167,6,2,8,0,0,0,91.26,3.28,1.09,4.37,0,0,0
N00002756,132,132,0,132,131,1,114,17,1,0,0,0,0,86.36,12.88,0.76,0,0,0,0
N00002757,215,215,0,215,203,12,55,57,58,45,0,0,0,25.58,26.51,26.98,20.93,0,0,0
N00002758,124,124,0,124,115,9,23,39,53,9,0,0,0,18.55,31.45,42.74,7.26,0,0,0
N00002759,127,127,0,127,125,2,55,37,33,1,1,0,0,43.31,29.13,25.98,0.79,0.79,0,0
N00002760,115,115,0,115,112,3,45,69,1,0,0,0,0,39.13,60.00,0.87,0,0,0,0
N00002761,419,419,0,419,380,39,200,76,92,41,1,9,0,47.73,18.14,21.96,9.79,0.24,2.15,0
N00002762,135,135,0,135,132,3,129,5,0,1,0,0,0,95.56,3.70,0,0.74,0,0,0
N00002763,146,146,0,146,138,8,127,12,7,0,0,0,0,86.99,8.22,4.79,0,0,0,0
N00002764,169,169,0,169,160,9,128,14,23,4,0,0,0,75.74,8.28,13.61,2.37,0,0,0
N00002765,167,167,0,167,148,19,148,16,0,0,1,0,2,88.62,9.58,0,0,0.60,0,1.20
N00002766,170,170,0,170,162,8,158,9,1,0,1,0,1,92.94,5.29,0.59,0,0.59,0,0.59
N00002767,140,140,0,140,135,5,96,37,6,0,1,0,0,68.57,26.43,4.29,0,0.71,0,0
N00002768,155,155,0,155,146,9,34,93,22,5,0,1,0,21.94,60.00,14.19,3.23,0,0.65,0
N00002769,183,183,0,183,173,10,148,7,13,12,0,0,3,80.87,3.83,7.10,6.56,0,0,1.64
N00002770,159,159,0,159,149,10,149,6,1,0,1,1,1,93.71,3.77,0.63,0,0.63,0.63,0.63
N00002771,131,131,0,131,124,7,13,17,92,9,0,0,0,9.92,12.98,70.23,6.87,0,0,0
N00002772,156,156,0,156,140,16,83,57,10,4,1,1,0,53.21,36.54,6.41,2.56,0.64,0.64,0
N00002773,117,117,0,117,107,10,10,31,58,18,0,0,0,8.55,26.50,49.57,15.38,0,0,0
N00002774,247,247,0,247,220,27,170,24,20,29,4,0,0,68.83,9.72,8.10,11.74,1.62,0,0
N00002775,202,202,0,202,186,16,159,19,18,5,1,0,0,78.71,9.41,8.91,2.48,0.50,0,0
N00002776,133,133,0,133,124,9,111,21,1,0,0,0,0,83.46,15.79,0.75,0,0,0,0
N00002777,115,115,0,115,100,15,17,26,32,39,0,1,0,14.78,22.61,27.83,33.91,0,0.87,0
N00002778,238,237,1,241,150,91,27,36,47,97,27,7,0,11.20,14.94,19.50,40.25,11.20,2.90,0
N00002779,183,183,0,183,165,18,158,17,4,1,0,0,3,86.34,9.29,2.19,0.55,0,0,1.64
N00002780,196,196,0,196,165,31,24,63,97,11,1,0,0,12.24,32.14,49.49,5.61,0.51,0,0
N00002781,206,205,1,207,168,39,105,53,36,6,2,4,1,50.72,25.60,17.39,2.90,0.97,1.93,0.48
N00002782,196,196,0,196,174,22,130,50,12,0,1,2,1,66.33,25.51,6.12,0,0.51,1.02,0.51
N00002783,154,154,0,154,144,10,126,25,2,0,0,0,1,81.82,16.23,1.30,0,0,0,0.65
N00002784,211,211,0,211,187,24,143,49,18,0,0,0,1,67.77,23.22,8.53,0,0,0,0.47
N00002785,248,248,0,248,222,26,127,96,21,3,1,0,0,51.21,38.71,8.47,1.21,0.40,0,0
N00002786,185,185,0,185,154,31,165,17,2,0,0,1,0,89.19,9.19,1.08,0,0,0.54,0
N00002787,155,155,0,155,137,18,125,24,3,2,0,0,1,80.65,15.48,1.94,1.29,0,0,0.65
N00002788,148,148,0,148,132,16,118,19,9,1,0,0,1,79.73,12.84,6.08,0.68,0,0,0.68
N00002789,205,205,0,205,193,12,67,45,79,13,1,0,0,32.68,21.95,38.54,6.34,0.49,0,0
N00002790,171,171,0,171,163,8,87,67,17,0,0,0,0,50.88,39.18,9.94,0,0,0,0
N00002791,175,175,0,175,158,17,120,19,36,0,0,0,0,68.57,10.86,20.57,0,0,0,0
N00002792,153,153,0,153,147,6,137,14,1,0,0,0,1,89.54,9.15,0.65,0,0,0,0.65
N00002793,180,180,0,180,164,16,104,55,21,0,0,0,0,57.78,30.56,11.67,0,0,0,0
N00002794,172,172,0,172,165,7,160,10,1,0,0,0,1,93.02,5.81,0.58,0,0,0,0.58
N00002795,173,173,0,173,159,14,161,7,2,1,0,0,2,93.06,4.05,1.16,0.58,0,0,1.16
N00002796,182,182,0,182,174,8,174,6,2,0,0,0,0,95.60,3.30,1.10,0,0,0,0
N00002797,171,171,0,171,159,12,165,5,1,0,0,0,0,96.49,2.92,0.58,0,0,0,0
N00002798,158,158,0,158,133,25,135,7,16,0,0,0,0,85.44,4.43,10.13,0,0,0,0
N00002799,150,150,0,150,122,28,70,23,45,8,2,2,0,46.67,15.33,30.00,5.33,1.33,1.33,0
N00002800,160,160,0,160,134,26,135,11,13,1,0,0,0,84.38,6.88,8.13,0.63,0,0,0
N00002801,161,161,0,161,155,6,151,6,1,1,0,0,2,93.79,3.73,0.62,0.62,0,0,1.24
N00002802,163,163,0,163,143,20,137,22,3,0,0,1,0,84.05,13.50,1.84,0,0,0.61,0
N00002803,193,193,0,193,174,19,121,36,19,11,2,4,0,62.69,18.65,9.84,5.70,1.04,2.07,0
N00002804,168,168,0,168,153,15,47,42,70,4,1,4,0,27.98,25.00,41.67,2.38,0.60,2.38,0
N00002805,187,187,0,187,161,26,44,78,34,20,0,9,2,23.53,41.71,18.18,10.70,0,4.81,1.07
N00002806,174,174,0,174,157,17,149,17,2,1,0,0,5,85.63,9.77,1.15,0.57,0,0,2.87
N00002807,137,137,0,137,126,11,127,5,2,1,0,0,2,92.70,3.65,1.46,0.73,0,0,1.46
N00002808,169,169,0,169,166,3,143,25,1,0,0,0,0,84.62,14.79,0.59,0,0,0,0
N00002809,166,166,0,166,155,11,144,14,3,2,0,0,3,86.75,8.43,1.81,1.20,0,0,1.81
N00002810,136,136,0,136,129,7,47,45,36,3,1,4,0,34.56,33.09,26.47,2.21,0.74,2.94,0
N00002811,148,148,0,148,132,16,53,47,39,3,3,3,0,35.81,31.76,26.35,2.03,2.03,2.03,0
N00002812,143,143,0,143,135,8,129,8,3,0,0,0,3,90.21,5.59,2.10,0,0,0,2.10
N00002813,170,170,0,170,160,10,83,60,24,2,1,0,0,48.82,35.29,14.12,1.18,0.59,0,0
N00002814,182,182,0,182,168,14,40,61,79,1,1,0,0,21.98,33.52,43.41,0.55,0.55,0,0
N00002815,141,141,0,141,133,8,14,25,94,7,0,0,1,9.93,17.73,66.67,4.96,0,0,0.71
N00002816,154,154,0,154,151,3,38,55,48,11,2,0,0,24.68,35.71,31.17,7.14,1.30,0,0
N00002817,221,221,0,221,213,8,51,81,61,28,0,0,0,23.08,36.65,27.60,12.67,0,0,0
N00002818,199,199,0,199,190,9,14,37,97,48,2,1,0,7.04,18.59,48.74,24.12,1.01,0.50,0
N00002819,171,171,0,171,166,5,20,60,80,10,1,0,0,11.70,35.09,46.78,5.85,0.58,0,0
N00002820,197,197,0,197,187,10,169,21,5,2,0,0,0,85.79,10.66,2.54,1.02,0,0,0
N00002821,167,167,0,167,148,19,157,8,2,0,0,0,0,94.01,4.79,1.20,0,0,0,0
N00002822,144,144,0,144,136,8,43,55,45,0,1,0,0,29.86,38.19,31.25,0,0.69,0,0
N00002823,142,142,0,142,137,5,57,44,34,6,0,1,0,40.14,30.99,23.94,4.23,0,0.70,0
N00002824,134,134,0,134,129,5,84,16,30,3,1,0,0,62.69,11.94,22.39,2.24,0.75,0,0
N00002825,208,208,0,208,204,4,145,45,13,4,1,0,0,69.71,21.63,6.25,1.92,0.48,0,0
N00002826,145,145,0,145,141,4,125,15,4,0,0,0,1,86.21,10.34,2.76,0,0,0,0.69
N00002827,150,150,0,150,140,10,102,47,1,0,0,0,0,68.00,31.33,0.67,0,0,0,0
N00002828,159,159,0,159,144,15,26,53,77,3,0,0,0,16.35,33.33,48.43,1.89,0,0,0
N00002829,148,148,0,148,144,4,109,38,0,1,0,0,0,73.65,25.68,0,0.68,0,0,0
N00002830,140,140,0,140,136,4,131,8,1,0,0,0,0,93.57,5.71,0.71,0,0,0,0
N00002831,160,160,0,160,149,11,150,9,1,0,0,0,0,93.75,5.63,0.63,0,0,0,0
N00002832,133,133,0,133,132,1,84,47,0,0,0,1,1,63.16,35.34,0,0,0,0.75,0.75
N00002833,154,154,0,154,146,8,106,44,4,0,0,0,0,68.83,28.57,2.60,0,0,0,0
N00002834,177,177,0,177,170,7,168,6,0,0,2,1,0,94.92,3.39,0,0,1.13,0.56,0
N00002835,167,167,0,167,156,11,144,19,1,0,0,0,3,86.23,11.38,0.60,0,0,0,1.80
N00002836,154,154,0,154,149,5,130,14,7,3,0,0,0,84.42,9.09,4.55,1.95,0,0,0
N00002837,141,141,0,141,134,7,28,85,27,0,0,1,0,19.86,60.28,19.15,0,0,0.71,0
N00002838,160,160,0,160,149,11,142,13,0,0,0,0,5,88.75,8.13,0,0,0,0,3.13
N00002839,135,135,0,135,127,8,112,11,10,1,0,1,0,82.96,8.15,7.41,0.74,0,0.74,0
N00002840,510,510,0,510,468,42,309,122,52,16,2,2,7,60.59,23.92,10.20,3.14,0.39,0.39,1.37
N00002841,164,164,0,164,160,4,117,36,7,0,0,0,4,71.34,21.95,4.27,0,0,0,2.44
N00002842,210,210,0,210,206,4,77,109,19,1,1,0,3,36.67,51.90,9.05,0.48,0.48,0,1.43
N00002843,125,125,0,125,123,2,31,68,24,1,0,1,0,24.80,54.40,19.20,0.80,0,0.80,0
N00002844,135,135,0,135,126,9,44,77,8,2,0,0,4,32.59,57.04,5.93,1.48,0,0,2.96
N00002845,154,154,0,154,143,11,14,125,5,8,1,0,1,9.09,81.17,3.25,5.19,0.65,0,0.65
N00002846,203,203,0,203,197,6,38,149,12,2,1,0,1,18.72,73.40,5.91,0.99,0.49,0,0.49
N00002847,219,219,0,219,208,11,138,63,15,1,0,0,2,63.01,28.77,6.85,0.46,0,0,0.91
N00002848,463,463,0,463,444,19,144,205,108,2,1,0,3,31.10,44.28,23.33,0.43,0.22,0,0.65
N00002849,111,111,0,111,98,13,12,22,37,32,5,2,1,10.81,19.82,33.33,28.83,4.50,1.80,0.90
N00002850,144,144,0,144,130,14,14,32,83,14,0,1,0,9.72,22.22,57.64,9.72,0,0.69,0
N00002851,169,169,0,169,154,15,16,58,65,24,1,2,3,9.47,34.32,38.46,14.20,0.59,1.18,1.78
