GeographyCode,KS212NI0001,KS212NI0002,KS212NI0003,KS212NI0004,KS212NI0005,KS212NI0006,KS212NI0007,KS212NI0008,KS212NI0009
N00003971,311,19,262,0,30,6.11,84.24,0,9.65
N00003972,327,1,304,0,22,0.31,92.97,0,6.73
N00003973,345,243,91,2,9,70.43,26.38,0.58,2.61
N00003974,633,527,73,9,24,83.25,11.53,1.42,3.79
N00003975,372,274,72,3,23,73.66,19.35,0.81,6.18
N00003976,347,252,72,5,18,72.62,20.75,1.44,5.19
N00003977,284,217,52,1,14,76.41,18.31,0.35,4.93
N00003978,370,292,63,1,14,78.92,17.03,0.27,3.78
N00003979,349,280,57,3,9,80.23,16.33,0.86,2.58
N00003980,378,257,110,1,10,67.99,29.10,0.26,2.65
N00003981,270,3,238,1,28,1.11,88.15,0.37,10.37
N00003982,211,34,151,3,23,16.11,71.56,1.42,10.90
N00003983,265,19,210,4,32,7.17,79.25,1.51,12.08
N00003984,363,14,319,2,28,3.86,87.88,0.55,7.71
N00003985,298,7,245,2,44,2.35,82.21,0.67,14.77
N00003986,247,4,218,2,23,1.62,88.26,0.81,9.31
N00003987,304,8,245,3,48,2.63,80.59,0.99,15.79
N00003988,288,8,260,0,20,2.78,90.28,0,6.94
N00003989,163,5,142,2,14,3.07,87.12,1.23,8.59
N00003990,420,8,388,1,23,1.90,92.38,0.24,5.48
N00003991,295,4,261,0,30,1.36,88.47,0,10.17
N00003992,379,7,352,2,18,1.85,92.88,0.53,4.75
N00003993,393,19,316,3,55,4.83,80.41,0.76,13.99
N00003994,353,11,307,4,31,3.12,86.97,1.13,8.78
N00003995,395,15,346,0,34,3.80,87.59,0,8.61
N00003996,340,8,295,0,37,2.35,86.76,0,10.88
N00003997,364,10,337,4,13,2.75,92.58,1.10,3.57
N00003998,347,9,309,2,27,2.59,89.05,0.58,7.78
N00003999,388,20,334,2,32,5.15,86.08,0.52,8.25
N00004000,311,7,266,4,34,2.25,85.53,1.29,10.93
N00004001,332,10,256,1,65,3.01,77.11,0.30,19.58
N00004002,275,12,231,3,29,4.36,84.00,1.09,10.55
N00004003,414,10,365,0,39,2.42,88.16,0,9.42
N00004004,234,5,206,2,21,2.14,88.03,0.85,8.97
N00004005,203,7,180,2,14,3.45,88.67,0.99,6.90
N00004006,224,11,185,1,27,4.91,82.59,0.45,12.05
N00004007,269,2,230,1,36,0.74,85.50,0.37,13.38
N00004008,474,351,104,4,15,74.05,21.94,0.84,3.16
N00004009,326,224,72,9,21,68.71,22.09,2.76,6.44
N00004010,379,325,43,3,8,85.75,11.35,0.79,2.11
N00004011,482,363,82,4,33,75.31,17.01,0.83,6.85
N00004012,315,146,144,10,15,46.35,45.71,3.17,4.76
N00004013,331,221,92,0,18,66.77,27.79,0,5.44
N00004014,335,153,159,1,22,45.67,47.46,0.30,6.57
N00004015,299,154,111,3,31,51.51,37.12,1.00,10.37
N00004016,375,156,179,13,27,41.60,47.73,3.47,7.20
N00004017,305,174,105,1,25,57.05,34.43,0.33,8.20
N00004018,296,178,106,1,11,60.14,35.81,0.34,3.72
N00004019,310,211,80,1,18,68.06,25.81,0.32,5.81
N00004020,425,344,70,1,10,80.94,16.47,0.24,2.35
N00004021,332,184,118,2,28,55.42,35.54,0.60,8.43
N00004022,294,29,231,0,34,9.86,78.57,0,11.56
N00004023,247,67,169,0,11,27.13,68.42,0,4.45
N00004024,307,24,237,3,43,7.82,77.20,0.98,14.01
N00004025,449,87,304,9,49,19.38,67.71,2.00,10.91
N00004026,327,57,243,3,24,17.43,74.31,0.92,7.34
N00004027,305,30,256,2,17,9.84,83.93,0.66,5.57
N00004028,307,17,268,2,20,5.54,87.30,0.65,6.51
N00004029,283,14,249,0,20,4.95,87.99,0,7.07
N00004030,281,21,234,1,25,7.47,83.27,0.36,8.90
N00004031,261,15,215,3,28,5.75,82.38,1.15,10.73
N00004032,233,32,174,1,26,13.73,74.68,0.43,11.16
N00004033,269,15,226,1,27,5.58,84.01,0.37,10.04
N00004034,237,70,145,2,20,29.54,61.18,0.84,8.44
N00004035,288,86,173,10,19,29.86,60.07,3.47,6.60
N00004036,261,30,193,0,38,11.49,73.95,0,14.56
N00004037,307,192,92,11,12,62.54,29.97,3.58,3.91
N00004038,255,45,189,2,19,17.65,74.12,0.78,7.45
N00004039,285,97,169,4,15,34.04,59.30,1.40,5.26
N00004040,300,115,163,3,19,38.33,54.33,1.00,6.33
N00004041,304,86,202,3,13,28.29,66.45,0.99,4.28
N00004042,586,29,525,4,28,4.95,89.59,0.68,4.78
N00004043,357,10,321,0,26,2.80,89.92,0,7.28
N00004044,290,7,259,3,21,2.41,89.31,1.03,7.24
N00004045,347,8,301,1,37,2.31,86.74,0.29,10.66
N00004046,292,15,247,3,27,5.14,84.59,1.03,9.25
N00004047,1081,169,785,11,116,15.63,72.62,1.02,10.73
N00004048,474,108,304,17,45,22.78,64.14,3.59,9.49
N00004049,492,67,375,6,44,13.62,76.22,1.22,8.94
N00004050,984,207,647,33,97,21.04,65.75,3.35,9.86
N00004051,992,213,647,5,127,21.47,65.22,0.50,12.80
N00004052,330,52,248,2,28,15.76,75.15,0.61,8.48
N00004053,300,28,252,5,15,9.33,84.00,1.67,5.00
N00004054,483,82,362,8,31,16.98,74.95,1.66,6.42
N00004055,235,21,186,6,22,8.94,79.15,2.55,9.36
N00004056,427,101,287,2,37,23.65,67.21,0.47,8.67
N00004057,382,63,300,2,17,16.49,78.53,0.52,4.45
N00004058,1248,458,670,18,102,36.70,53.69,1.44,8.17
N00004059,1463,874,461,14,114,59.74,31.51,0.96,7.79
N00004060,1223,957,196,9,61,78.25,16.03,0.74,4.99
N00004061,640,559,55,1,25,87.34,8.59,0.16,3.91
N00004062,493,205,234,20,34,41.58,47.46,4.06,6.90
N00004063,832,190,563,10,69,22.84,67.67,1.20,8.29
N00004064,612,186,362,16,48,30.39,59.15,2.61,7.84
N00004065,260,9,220,5,26,3.46,84.62,1.92,10.00
N00004066,245,6,225,1,13,2.45,91.84,0.41,5.31
N00004067,259,15,200,5,39,5.79,77.22,1.93,15.06
N00004068,289,14,248,2,25,4.84,85.81,0.69,8.65
N00004069,251,10,208,1,32,3.98,82.87,0.40,12.75
N00004070,213,2,188,3,20,0.94,88.26,1.41,9.39
N00004071,282,9,236,10,27,3.19,83.69,3.55,9.57
N00004072,341,30,261,2,48,8.80,76.54,0.59,14.08
N00004073,1068,206,709,19,134,19.29,66.39,1.78,12.55
N00004074,335,44,241,5,45,13.13,71.94,1.49,13.43
N00004075,427,47,356,2,22,11.01,83.37,0.47,5.15
N00004076,319,24,258,7,30,7.52,80.88,2.19,9.40
N00004077,359,56,273,0,30,15.60,76.04,0,8.36
N00004078,309,39,238,1,31,12.62,77.02,0.32,10.03
N00004079,282,9,251,4,18,3.19,89.01,1.42,6.38
N00004080,306,18,251,6,31,5.88,82.03,1.96,10.13
N00004081,299,18,256,1,24,6.02,85.62,0.33,8.03
N00004082,376,18,290,8,60,4.79,77.13,2.13,15.96
N00004083,308,7,256,5,40,2.27,83.12,1.62,12.99
N00004084,317,56,240,2,19,17.67,75.71,0.63,5.99
N00004085,919,312,500,18,89,33.95,54.41,1.96,9.68
N00004086,231,122,83,3,23,52.81,35.93,1.30,9.96
N00004087,783,286,346,40,111,36.53,44.19,5.11,14.18
N00004088,407,81,297,5,24,19.90,72.97,1.23,5.90
N00004089,303,50,215,9,29,16.50,70.96,2.97,9.57
N00004090,990,371,443,44,132,37.47,44.75,4.44,13.33
N00004091,944,313,439,63,129,33.16,46.50,6.67,13.67
N00004092,277,55,182,0,40,19.86,65.70,0,14.44
N00004093,373,100,233,6,34,26.81,62.47,1.61,9.12
N00004094,563,487,63,2,11,86.50,11.19,0.36,1.95
N00004095,355,307,48,0,0,86.48,13.52,0,0
N00004096,246,15,211,0,20,6.10,85.77,0,8.13
N00004097,539,384,111,0,44,71.24,20.59,0,8.16
N00004098,278,11,234,4,29,3.96,84.17,1.44,10.43
N00004099,544,137,344,9,54,25.18,63.24,1.65,9.93
N00004100,319,273,37,1,8,85.58,11.60,0.31,2.51
N00004101,207,30,151,3,23,14.49,72.95,1.45,11.11
N00004102,347,16,298,4,29,4.61,85.88,1.15,8.36
N00004103,182,5,162,0,15,2.75,89.01,0,8.24
N00004104,191,17,151,3,20,8.90,79.06,1.57,10.47
N00004105,193,12,166,5,10,6.22,86.01,2.59,5.18
N00004106,217,13,181,4,19,5.99,83.41,1.84,8.76
N00004107,207,10,175,5,17,4.83,84.54,2.42,8.21
N00004108,268,8,231,1,28,2.99,86.19,0.37,10.45
N00004109,259,3,227,1,28,1.16,87.64,0.39,10.81
N00004110,313,37,228,4,44,11.82,72.84,1.28,14.06
N00004111,341,42,268,1,30,12.32,78.59,0.29,8.80
N00004112,413,29,348,5,31,7.02,84.26,1.21,7.51
N00004113,663,61,540,11,51,9.20,81.45,1.66,7.69
N00004114,305,40,226,7,32,13.11,74.10,2.30,10.49
N00004115,404,40,310,8,46,9.90,76.73,1.98,11.39
N00004116,706,45,588,8,65,6.37,83.29,1.13,9.21
N00004117,515,56,407,6,46,10.87,79.03,1.17,8.93
N00004118,300,19,244,0,37,6.33,81.33,0,12.33
N00004119,326,38,254,3,31,11.66,77.91,0.92,9.51
N00004120,259,39,184,1,35,15.06,71.04,0.39,13.51
N00004121,370,28,293,3,46,7.57,79.19,0.81,12.43
N00004122,379,35,294,0,50,9.23,77.57,0,13.19
N00004123,351,43,276,2,30,12.25,78.63,0.57,8.55
N00004124,308,43,221,1,43,13.96,71.75,0.32,13.96
N00004125,354,50,268,3,33,14.12,75.71,0.85,9.32
N00004126,292,26,222,4,40,8.90,76.03,1.37,13.70
N00004127,324,44,233,2,45,13.58,71.91,0.62,13.89
N00004128,425,43,339,1,42,10.12,79.76,0.24,9.88
N00004129,308,20,253,5,30,6.49,82.14,1.62,9.74
N00004130,290,34,219,0,37,11.72,75.52,0,12.76
N00004131,289,22,235,2,30,7.61,81.31,0.69,10.38
N00004132,328,28,268,2,30,8.54,81.71,0.61,9.15
N00004133,312,21,231,9,51,6.73,74.04,2.88,16.35
N00004134,317,35,255,6,21,11.04,80.44,1.89,6.62
N00004135,345,22,264,8,51,6.38,76.52,2.32,14.78
N00004136,402,26,318,5,53,6.47,79.10,1.24,13.18
N00004137,376,46,289,1,40,12.23,76.86,0.27,10.64
N00004138,352,37,269,8,38,10.51,76.42,2.27,10.80
N00004139,686,79,543,9,55,11.52,79.15,1.31,8.02
N00004140,410,57,289,9,55,13.90,70.49,2.20,13.41
N00004141,296,25,246,2,23,8.45,83.11,0.68,7.77
N00004142,356,34,284,3,35,9.55,79.78,0.84,9.83
N00004143,327,40,247,2,38,12.23,75.54,0.61,11.62
N00004144,590,63,474,2,51,10.68,80.34,0.34,8.64
N00004145,305,29,245,1,30,9.51,80.33,0.33,9.84
N00004146,360,47,255,2,56,13.06,70.83,0.56,15.56
N00004147,352,32,262,8,50,9.09,74.43,2.27,14.20
N00004148,215,21,178,0,16,9.77,82.79,0,7.44
N00004149,276,23,223,2,28,8.33,80.80,0.72,10.14
N00004150,499,66,332,9,92,13.23,66.53,1.80,18.44
N00004151,273,30,205,2,36,10.99,75.09,0.73,13.19
N00004152,237,31,174,2,30,13.08,73.42,0.84,12.66
N00004153,352,30,284,3,35,8.52,80.68,0.85,9.94
N00004154,253,23,196,2,32,9.09,77.47,0.79,12.65
N00004155,290,22,227,1,40,7.59,78.28,0.34,13.79
N00004156,232,27,170,8,27,11.64,73.28,3.45,11.64
N00004157,473,44,363,5,61,9.30,76.74,1.06,12.90
N00004158,418,50,316,4,48,11.96,75.60,0.96,11.48
N00004159,130,16,88,1,25,12.31,67.69,0.77,19.23
N00004160,202,18,140,2,42,8.91,69.31,0.99,20.79
N00004161,299,21,207,0,71,7.02,69.23,0,23.75
N00004162,202,14,154,1,33,6.93,76.24,0.50,16.34
N00004163,388,42,294,0,52,10.82,75.77,0,13.40
N00004164,407,42,304,4,57,10.32,74.69,0.98,14.00
N00004165,424,34,321,5,64,8.02,75.71,1.18,15.09
N00004166,252,23,206,0,23,9.13,81.75,0,9.13
N00004167,379,23,273,7,76,6.07,72.03,1.85,20.05
N00004168,204,12,162,2,28,5.88,79.41,0.98,13.73
N00004169,313,34,239,3,37,10.86,76.36,0.96,11.82
N00004170,292,31,211,0,50,10.62,72.26,0,17.12
N00004171,309,31,258,3,17,10.03,83.50,0.97,5.50
N00004172,247,9,209,2,27,3.64,84.62,0.81,10.93
N00004173,259,37,185,1,36,14.29,71.43,0.39,13.90
N00004174,273,33,201,2,37,12.09,73.63,0.73,13.55
N00004175,280,18,224,0,38,6.43,80.00,0,13.57
N00004176,406,38,336,0,32,9.36,82.76,0,7.88
N00004177,156,23,118,3,12,14.74,75.64,1.92,7.69
N00004178,310,47,208,5,50,15.16,67.10,1.61,16.13
N00004179,344,130,176,2,36,37.79,51.16,0.58,10.47
N00004180,273,93,157,3,20,34.07,57.51,1.10,7.33
N00004181,267,97,140,0,30,36.33,52.43,0,11.24
N00004182,341,158,152,4,27,46.33,44.57,1.17,7.92
N00004183,98,19,75,3,1,19.39,76.53,3.06,1.02
N00004184,260,95,149,1,15,36.54,57.31,0.38,5.77
N00004185,702,119,547,5,31,16.95,77.92,0.71,4.42
N00004186,305,57,211,7,30,18.69,69.18,2.30,9.84
N00004187,382,39,321,3,19,10.21,84.03,0.79,4.97
N00004188,289,38,226,2,23,13.15,78.20,0.69,7.96
N00004189,212,21,163,4,24,9.91,76.89,1.89,11.32
N00004190,486,35,415,2,34,7.20,85.39,0.41,7.00
N00004191,598,63,462,1,72,10.54,77.26,0.17,12.04
N00004192,295,28,233,1,33,9.49,78.98,0.34,11.19
N00004193,290,45,199,1,45,15.52,68.62,0.34,15.52
N00004194,265,16,229,0,20,6.04,86.42,0,7.55
N00004195,276,11,215,2,48,3.99,77.90,0.72,17.39
N00004196,1009,123,772,8,106,12.19,76.51,0.79,10.51
N00004197,245,11,180,1,53,4.49,73.47,0.41,21.63
N00004198,247,13,193,0,41,5.26,78.14,0,16.60
N00004199,798,93,586,15,104,11.65,73.43,1.88,13.03
N00004200,395,36,303,2,54,9.11,76.71,0.51,13.67
N00004201,327,43,234,1,49,13.15,71.56,0.31,14.98
N00004202,342,30,242,5,65,8.77,70.76,1.46,19.01
N00004203,373,24,301,2,46,6.43,80.70,0.54,12.33
N00004204,314,32,245,2,35,10.19,78.03,0.64,11.15
N00004205,285,20,220,2,43,7.02,77.19,0.70,15.09
N00004206,283,7,232,5,39,2.47,81.98,1.77,13.78
N00004207,331,21,271,10,29,6.34,81.87,3.02,8.76
N00004208,484,25,386,4,69,5.17,79.75,0.83,14.26
N00004209,648,44,536,5,63,6.79,82.72,0.77,9.72
N00004210,312,15,265,5,27,4.81,84.94,1.60,8.65
N00004211,674,66,504,4,100,9.79,74.78,0.59,14.84
N00004212,1948,185,1455,15,293,9.50,74.69,0.77,15.04
N00004213,321,34,236,2,49,10.59,73.52,0.62,15.26
N00004214,280,31,173,1,75,11.07,61.79,0.36,26.79
N00004215,324,15,226,0,83,4.63,69.75,0,25.62
N00004216,420,37,305,4,74,8.81,72.62,0.95,17.62
N00004217,247,21,189,2,35,8.50,76.52,0.81,14.17
N00004218,274,19,195,4,56,6.93,71.17,1.46,20.44
N00004219,318,48,216,6,48,15.09,67.92,1.89,15.09
N00004220,298,50,218,2,28,16.78,73.15,0.67,9.40
N00004221,325,38,252,3,32,11.69,77.54,0.92,9.85
N00004222,335,51,249,3,32,15.22,74.33,0.90,9.55
N00004223,261,23,205,0,33,8.81,78.54,0,12.64
N00004224,302,31,235,0,36,10.26,77.81,0,11.92
N00004225,270,44,207,0,19,16.30,76.67,0,7.04
N00004226,431,83,284,8,56,19.26,65.89,1.86,12.99
N00004227,265,28,215,7,15,10.57,81.13,2.64,5.66
N00004228,732,101,510,12,109,13.80,69.67,1.64,14.89
N00004229,326,39,247,3,37,11.96,75.77,0.92,11.35
N00004230,286,33,222,1,30,11.54,77.62,0.35,10.49
N00004231,306,34,241,6,25,11.11,78.76,1.96,8.17
N00004232,246,31,194,1,20,12.60,78.86,0.41,8.13
N00004233,347,29,284,0,34,8.36,81.84,0,9.80
N00004234,262,23,216,5,18,8.78,82.44,1.91,6.87
N00004235,294,48,219,1,26,16.33,74.49,0.34,8.84
N00004236,309,50,211,19,29,16.18,68.28,6.15,9.39
N00004237,278,65,189,0,24,23.38,67.99,0,8.63
N00004238,346,86,198,10,52,24.86,57.23,2.89,15.03
N00004239,272,55,189,5,23,20.22,69.49,1.84,8.46
N00004240,340,85,229,2,24,25.00,67.35,0.59,7.06
N00004241,274,79,174,6,15,28.83,63.50,2.19,5.47
N00004242,364,68,267,5,24,18.68,73.35,1.37,6.59
N00004243,279,6,231,6,36,2.15,82.80,2.15,12.90
N00004244,194,12,152,1,29,6.19,78.35,0.52,14.95
N00004245,334,37,261,1,35,11.08,78.14,0.30,10.48
N00004246,322,43,243,2,34,13.35,75.47,0.62,10.56
N00004247,315,34,265,0,16,10.79,84.13,0,5.08
N00004248,236,10,177,1,48,4.24,75.00,0.42,20.34
N00004249,258,34,200,5,19,13.18,77.52,1.94,7.36
N00004250,244,4,200,3,37,1.64,81.97,1.23,15.16
N00004251,267,10,219,2,36,3.75,82.02,0.75,13.48
N00004252,302,21,249,7,25,6.95,82.45,2.32,8.28
N00004253,293,24,234,8,27,8.19,79.86,2.73,9.22
N00004254,284,28,235,1,20,9.86,82.75,0.35,7.04
N00004255,219,12,199,2,6,5.48,90.87,0.91,2.74
N00004256,860,54,711,5,90,6.28,82.67,0.58,10.47
N00004257,226,11,193,3,19,4.87,85.40,1.33,8.41
N00004258,308,40,239,6,23,12.99,77.60,1.95,7.47
N00004259,199,16,163,2,18,8.04,81.91,1.01,9.05
N00004260,314,22,268,1,23,7.01,85.35,0.32,7.32
N00004261,233,60,130,7,36,25.75,55.79,3.00,15.45
N00004262,281,97,134,4,46,34.52,47.69,1.42,16.37
N00004263,226,64,120,3,39,28.32,53.10,1.33,17.26
N00004264,533,133,298,22,80,24.95,55.91,4.13,15.01
N00004265,222,35,139,5,43,15.77,62.61,2.25,19.37
N00004266,324,48,222,3,51,14.81,68.52,0.93,15.74
N00004267,562,113,348,10,91,20.11,61.92,1.78,16.19
N00004268,324,38,220,2,64,11.73,67.90,0.62,19.75
N00004269,317,56,191,7,63,17.67,60.25,2.21,19.87
N00004270,461,105,250,9,97,22.78,54.23,1.95,21.04
N00004271,291,75,167,9,40,25.77,57.39,3.09,13.75
N00004272,252,106,103,4,39,42.06,40.87,1.59,15.48
N00004273,397,108,260,4,25,27.20,65.49,1.01,6.30
N00004274,296,91,159,1,45,30.74,53.72,0.34,15.20
N00004275,277,102,135,1,39,36.82,48.74,0.36,14.08
N00004276,458,115,279,9,55,25.11,60.92,1.97,12.01
N00004277,309,78,198,2,31,25.24,64.08,0.65,10.03
N00004278,271,58,164,1,48,21.40,60.52,0.37,17.71
N00004279,325,57,244,1,23,17.54,75.08,0.31,7.08
N00004280,318,73,203,3,39,22.96,63.84,0.94,12.26
N00004281,424,92,284,2,46,21.70,66.98,0.47,10.85
N00004282,229,53,143,4,29,23.14,62.45,1.75,12.66
N00004283,340,103,197,1,39,30.29,57.94,0.29,11.47
N00004284,364,98,236,1,29,26.92,64.84,0.27,7.97
N00004285,358,85,239,2,32,23.74,66.76,0.56,8.94
N00004286,317,45,244,3,25,14.20,76.97,0.95,7.89
N00004287,615,128,417,15,55,20.81,67.80,2.44,8.94
N00004288,220,62,132,4,22,28.18,60.00,1.82,10.00
N00004289,220,60,126,2,32,27.27,57.27,0.91,14.55
N00004290,583,141,387,5,50,24.19,66.38,0.86,8.58
N00004291,343,35,274,4,30,10.20,79.88,1.17,8.75
N00004292,204,34,135,6,29,16.67,66.18,2.94,14.22
N00004293,236,71,136,6,23,30.08,57.63,2.54,9.75
N00004294,1013,105,535,36,337,10.37,52.81,3.55,33.27
N00004295,271,36,207,7,21,13.28,76.38,2.58,7.75
N00004296,348,41,269,4,34,11.78,77.30,1.15,9.77
N00004297,329,69,217,5,38,20.97,65.96,1.52,11.55
N00004298,391,94,252,8,37,24.04,64.45,2.05,9.46
N00004299,540,141,335,9,55,26.11,62.04,1.67,10.19
N00004300,175,24,143,0,8,13.71,81.71,0,4.57
N00004301,362,52,259,0,51,14.36,71.55,0,14.09
N00004302,430,59,340,7,24,13.72,79.07,1.63,5.58
N00004303,270,31,218,3,18,11.48,80.74,1.11,6.67
N00004304,308,36,254,1,17,11.69,82.47,0.32,5.52
N00004305,253,27,192,1,33,10.67,75.89,0.40,13.04
N00004306,390,62,260,8,60,15.90,66.67,2.05,15.38
N00004307,254,37,178,1,38,14.57,70.08,0.39,14.96
N00004308,262,39,185,7,31,14.89,70.61,2.67,11.83
N00004309,235,15,199,0,21,6.38,84.68,0,8.94
N00004310,243,33,186,2,22,13.58,76.54,0.82,9.05
N00004311,215,37,140,6,32,17.21,65.12,2.79,14.88
N00004312,304,36,220,8,40,11.84,72.37,2.63,13.16
N00004313,323,39,250,5,29,12.07,77.40,1.55,8.98
N00004314,616,105,437,16,58,17.05,70.94,2.60,9.42
N00004315,240,34,170,0,36,14.17,70.83,0,15.00
N00004316,285,49,190,7,39,17.19,66.67,2.46,13.68
N00004317,269,39,189,0,41,14.50,70.26,0,15.24
N00004318,256,36,190,6,24,14.06,74.22,2.34,9.38
N00004319,285,60,192,0,33,21.05,67.37,0,11.58
N00004320,362,66,223,5,68,18.23,61.60,1.38,18.78
N00004321,650,72,538,4,36,11.08,82.77,0.62,5.54
N00004322,324,38,245,6,35,11.73,75.62,1.85,10.80
N00004323,362,37,290,2,33,10.22,80.11,0.55,9.12
N00004324,247,48,175,1,23,19.43,70.85,0.40,9.31
N00004325,271,43,189,2,37,15.87,69.74,0.74,13.65
N00004326,287,42,201,13,31,14.63,70.03,4.53,10.80
N00004327,274,30,220,1,23,10.95,80.29,0.36,8.39
N00004328,290,40,228,10,12,13.79,78.62,3.45,4.14
N00004329,274,20,220,1,33,7.30,80.29,0.36,12.04
N00004330,290,30,219,0,41,10.34,75.52,0,14.14
N00004331,299,64,182,5,48,21.40,60.87,1.67,16.05
N00004332,331,47,238,2,44,14.20,71.90,0.60,13.29
N00004333,257,22,190,3,42,8.56,73.93,1.17,16.34
N00004334,231,21,167,2,41,9.09,72.29,0.87,17.75
N00004335,220,22,179,3,16,10.00,81.36,1.36,7.27
N00004336,318,43,188,7,80,13.52,59.12,2.20,25.16
N00004337,249,24,172,4,49,9.64,69.08,1.61,19.68
N00004338,369,192,168,6,3,52.03,45.53,1.63,0.81
N00004339,539,216,307,3,13,40.07,56.96,0.56,2.41
N00004340,440,160,271,0,9,36.36,61.59,0,2.05
N00004341,433,106,317,2,8,24.48,73.21,0.46,1.85
N00004342,727,433,272,5,17,59.56,37.41,0.69,2.34
N00004343,269,177,80,1,11,65.80,29.74,0.37,4.09
N00004344,273,178,86,5,4,65.20,31.50,1.83,1.47
N00004345,438,215,202,9,12,49.09,46.12,2.05,2.74
N00004346,378,154,205,6,13,40.74,54.23,1.59,3.44
N00004347,459,293,143,3,20,63.83,31.15,0.65,4.36
N00004348,214,23,175,5,11,10.75,81.78,2.34,5.14
N00004349,252,220,29,0,3,87.30,11.51,0,1.19
N00004350,1152,731,386,11,24,63.45,33.51,0.95,2.08
N00004351,539,401,132,0,6,74.40,24.49,0,1.11
N00004352,607,476,109,2,20,78.42,17.96,0.33,3.29
N00004353,492,312,162,3,15,63.41,32.93,0.61,3.05
N00004354,387,172,211,1,3,44.44,54.52,0.26,0.78
N00004355,353,320,22,1,10,90.65,6.23,0.28,2.83
N00004356,286,269,9,0,8,94.06,3.15,0,2.80
N00004357,1457,1158,242,9,48,79.48,16.61,0.62,3.29
N00004358,298,287,9,1,1,96.31,3.02,0.34,0.34
N00004359,1095,860,188,6,41,78.54,17.17,0.55,3.74
N00004360,494,252,223,8,11,51.01,45.14,1.62,2.23
N00004361,505,387,95,1,22,76.63,18.81,0.20,4.36
N00004362,676,441,202,8,25,65.24,29.88,1.18,3.70
N00004363,472,410,57,0,5,86.86,12.08,0,1.06
N00004364,418,294,106,1,17,70.33,25.36,0.24,4.07
N00004365,548,457,79,4,8,83.39,14.42,0.73,1.46
N00004366,268,249,13,3,3,92.91,4.85,1.12,1.12
N00004367,688,528,142,5,13,76.74,20.64,0.73,1.89
N00004368,494,330,154,0,10,66.80,31.17,0,2.02
N00004369,403,270,126,0,7,67.00,31.27,0,1.74
N00004370,601,564,32,1,4,93.84,5.32,0.17,0.67
N00004371,442,330,111,0,1,74.66,25.11,0,0.23
N00004372,486,402,80,0,4,82.72,16.46,0,0.82
N00004373,490,471,17,2,0,96.12,3.47,0.41,0
N00004374,469,339,114,5,11,72.28,24.31,1.07,2.35
N00004375,849,611,223,3,12,71.97,26.27,0.35,1.41
N00004376,448,215,230,0,3,47.99,51.34,0,0.67
N00004377,465,378,85,0,2,81.29,18.28,0,0.43
N00004378,211,116,66,14,15,54.98,31.28,6.64,7.11
N00004379,267,34,226,0,7,12.73,84.64,0,2.62
N00004380,310,52,254,1,3,16.77,81.94,0.32,0.97
N00004381,292,35,244,4,9,11.99,83.56,1.37,3.08
N00004382,438,186,232,6,14,42.47,52.97,1.37,3.20
N00004383,275,34,231,5,5,12.36,84.00,1.82,1.82
N00004384,251,30,203,6,12,11.95,80.88,2.39,4.78
N00004385,271,50,209,1,11,18.45,77.12,0.37,4.06
N00004386,438,130,306,0,2,29.68,69.86,0,0.46
N00004387,348,51,292,1,4,14.66,83.91,0.29,1.15
N00004388,427,201,215,0,11,47.07,50.35,0,2.58
N00004389,490,303,182,2,3,61.84,37.14,0.41,0.61
N00004390,439,280,152,0,7,63.78,34.62,0,1.59
N00004391,497,340,153,2,2,68.41,30.78,0.40,0.40
N00004392,352,218,126,5,3,61.93,35.80,1.42,0.85
N00004393,314,232,81,0,1,73.89,25.80,0,0.32
N00004394,205,143,57,0,5,69.76,27.80,0,2.44
N00004395,232,205,26,0,1,88.36,11.21,0,0.43
N00004396,446,335,101,0,10,75.11,22.65,0,2.24
N00004397,342,262,72,0,8,76.61,21.05,0,2.34
N00004398,539,220,307,4,8,40.82,56.96,0.74,1.48
N00004399,672,377,279,4,12,56.10,41.52,0.60,1.79
N00004400,531,216,309,1,5,40.68,58.19,0.19,0.94
N00004401,752,483,248,4,17,64.23,32.98,0.53,2.26
N00004402,1134,1068,51,1,14,94.18,4.50,0.09,1.23
N00004403,354,314,38,1,1,88.70,10.73,0.28,0.28
N00004404,709,568,123,2,16,80.11,17.35,0.28,2.26
N00004405,636,592,34,0,10,93.08,5.35,0,1.57
N00004406,421,376,35,3,7,89.31,8.31,0.71,1.66
N00004407,344,297,42,0,5,86.34,12.21,0,1.45
N00004408,317,244,68,2,3,76.97,21.45,0.63,0.95
N00004409,450,403,41,6,0,89.56,9.11,1.33,0
N00004410,656,588,50,10,8,89.63,7.62,1.52,1.22
N00004411,476,427,34,0,15,89.71,7.14,0,3.15
N00004412,432,397,25,0,10,91.90,5.79,0,2.31
N00004413,210,112,92,0,6,53.33,43.81,0,2.86
N00004414,154,91,54,0,9,59.09,35.06,0,5.84
N00004415,1041,922,108,0,11,88.57,10.37,0,1.06
N00004416,628,427,164,5,32,67.99,26.11,0.80,5.10
N00004417,506,331,171,2,2,65.42,33.79,0.40,0.40
N00004418,517,385,130,1,1,74.47,25.15,0.19,0.19
N00004419,468,364,102,0,2,77.78,21.79,0,0.43
N00004420,527,341,181,1,4,64.71,34.35,0.19,0.76
N00004421,374,118,245,1,10,31.55,65.51,0.27,2.67
N00004422,493,461,25,1,6,93.51,5.07,0.20,1.22
N00004423,466,459,3,0,4,98.50,0.64,0,0.86
