GeographyCode,DC4103NI0001,DC4103NI0002,DC4103NI0003,DC4103NI0004,DC4103NI0005,DC4103NI0006,DC4103NI0007,DC4103NI0008,DC4103NI0009,DC4103NI0010,DC4103NI0011,DC4103NI0012,DC4103NI0013,DC4103NI0014,DC4103NI0015,DC4103NI0016,DC4103NI0017,DC4103NI0018,DC4103NI0019,DC4103NI0020,DC4103NI0021,DC4103NI0022,DC4103NI0023,DC4103NI0024,DC4103NI0025,DC4103NI0026,DC4103NI0027,DC4103NI0028,DC4103NI0029,DC4103NI0030,DC4103NI0031,DC4103NI0032,DC4103NI0033,DC4103NI0034,DC4103NI0035,DC4103NI0036,DC4103NI0037,DC4103NI0038,DC4103NI0039,DC4103NI0040,DC4103NI0041,DC4103NI0042,DC4103NI0043,DC4103NI0044,DC4103NI0045,DC4103NI0046,DC4103NI0047,DC4103NI0048,DC4103NI0049,DC4103NI0050,DC4103NI0051,DC4103NI0052,DC4103NI0053,DC4103NI0054,DC4103NI0055,DC4103NI0056,DC4103NI0057,DC4103NI0058,DC4103NI0059,DC4103NI0060,DC4103NI0061,DC4103NI0062,DC4103NI0063,DC4103NI0064,DC4103NI0065,DC4103NI0066,DC4103NI0067,DC4103NI0068,DC4103NI0069,DC4103NI0070,DC4103NI0071,DC4103NI0072,DC4103NI0073,DC4103NI0074,DC4103NI0075,DC4103NI0076,DC4103NI0077,DC4103NI0078,DC4103NI0079,DC4103NI0080,DC4103NI0081,DC4103NI0082,DC4103NI0083,DC4103NI0084,DC4103NI0085,DC4103NI0086,DC4103NI0087,DC4103NI0088,DC4103NI0089,DC4103NI0090,DC4103NI0091,DC4103NI0092,DC4103NI0093,DC4103NI0094,DC4103NI0095,DC4103NI0096
95UU07,307,31,119,107,34,16,73,17,51,5,0,0,35,13,22,0,0,0,38,4,29,5,0,0,210,8,62,94,31,15,30,1,20,9,0,0,46,0,13,26,7,0,66,3,11,39,8,5,44,0,8,12,15,9,11,1,9,0,0,1,13,3,1,8,1,0,24,6,6,8,3,1,4,1,1,1,1,0,0,0,0,0,0,0,5,1,3,1,0,0,15,4,2,6,2,1
95UU08,461,92,184,124,43,18,141,54,78,9,0,0,67,22,39,6,0,0,74,32,39,3,0,0,293,32,98,107,38,18,38,2,25,7,4,0,39,5,12,18,2,2,90,6,22,46,10,6,66,0,13,25,19,9,27,12,12,3,0,0,33,7,14,8,3,1,27,6,8,8,5,0,12,1,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,4,4,2,0
95UU09,594,71,259,194,43,27,141,41,91,9,0,0,54,19,34,1,0,0,87,22,57,8,0,0,413,26,158,168,38,23,30,2,24,3,1,0,79,7,36,34,2,0,161,1,46,89,16,9,66,2,6,30,17,11,46,8,33,2,1,2,31,6,13,10,1,1,40,4,10,17,5,4,19,1,3,11,2,2,1,0,0,1,0,0,3,1,0,2,0,0,17,2,7,3,3,2
95UU10,420,44,175,133,41,27,114,31,73,8,0,2,51,17,34,0,0,0,63,14,39,8,0,2,271,11,88,114,36,22,33,2,19,10,0,2,37,0,14,20,2,1,106,3,26,57,11,9,50,2,5,16,19,8,19,2,14,1,0,2,26,2,10,10,4,0,35,2,14,11,5,3,12,1,3,5,3,0,0,0,0,0,0,0,7,0,3,3,1,0,16,1,8,3,1,3
95UU11,355,41,138,114,37,25,90,27,55,6,2,0,47,19,25,2,1,0,43,8,30,4,1,0,237,10,80,97,30,20,29,0,19,10,0,0,47,1,14,27,4,1,86,3,20,41,12,10,41,1,8,15,10,7,12,2,9,0,1,0,22,3,10,4,3,2,28,4,3,11,5,5,10,0,0,4,2,4,1,1,0,0,0,0,2,1,1,0,0,0,15,2,2,7,3,1
95UU12,564,205,220,121,13,5,196,120,71,5,0,0,87,68,17,2,0,0,109,52,54,3,0,0,328,78,134,103,11,2,26,6,16,4,0,0,52,9,24,19,0,0,118,8,45,59,6,0,32,5,9,12,4,2,68,33,29,6,0,0,32,17,11,3,1,0,40,7,15,13,2,3,13,2,6,5,0,0,0,0,0,0,0,0,2,1,1,0,0,0,25,4,8,8,2,3
95UU13,333,46,139,105,31,12,100,37,56,6,1,0,47,17,28,2,0,0,53,20,28,4,1,0,197,8,72,83,25,9,18,0,11,5,1,1,38,1,16,17,4,0,72,2,19,36,12,3,39,0,9,17,8,5,13,3,8,2,0,0,17,2,9,6,0,0,36,1,11,16,5,3,13,0,4,4,4,1,0,0,0,0,0,0,5,1,2,2,0,0,18,0,5,10,1,2
95UU14,718,175,358,149,26,10,232,102,127,1,1,1,75,39,34,1,0,1,157,63,93,0,1,0,443,67,208,138,21,9,48,5,37,6,0,0,77,6,45,25,1,0,138,5,49,73,7,4,38,3,10,14,6,5,86,35,47,4,0,0,56,13,20,16,7,0,43,6,23,10,4,0,17,1,7,5,4,0,0,0,0,0,0,0,5,1,4,0,0,0,21,4,12,5,0,0
95UU15,360,48,167,117,17,11,99,30,62,5,2,0,36,12,24,0,0,0,63,18,38,5,2,0,240,16,94,108,12,10,20,1,16,3,0,0,58,3,18,34,3,0,86,3,33,44,3,3,36,1,7,15,6,7,17,4,13,0,0,0,23,4,7,12,0,0,21,2,11,4,3,1,11,1,4,3,3,0,0,0,0,0,0,0,3,1,2,0,0,0,7,0,5,1,0,1
95VV01,1171,204,453,352,89,73,297,138,153,5,0,1,153,80,70,3,0,0,144,58,83,2,0,1,808,55,281,327,81,64,87,7,58,20,2,0,157,5,60,79,9,4,296,13,70,151,34,28,131,7,20,51,27,26,77,17,48,7,3,2,60,6,25,19,6,4,66,11,19,20,8,8,31,3,6,11,7,4,0,0,0,0,0,0,6,3,3,0,0,0,29,5,10,9,1,4
95VV02,985,460,390,99,27,9,393,258,126,5,1,3,171,126,42,1,0,2,222,132,84,4,1,1,503,173,224,81,22,3,52,15,29,7,0,1,72,27,31,13,1,0,135,25,77,25,7,1,60,8,19,22,11,0,120,69,44,4,2,1,64,29,24,10,1,0,89,29,40,13,4,3,34,7,16,6,3,2,0,0,0,0,0,0,4,2,2,0,0,0,51,20,22,7,1,1
95VV03,996,296,442,193,51,14,289,145,130,11,3,0,137,78,56,2,1,0,152,67,74,9,2,0,620,128,279,163,37,13,57,5,46,5,0,1,93,13,47,29,4,0,206,20,78,83,18,7,77,8,27,25,12,5,114,58,51,4,1,0,73,24,30,17,2,0,87,23,33,19,11,1,36,5,9,12,9,1,0,0,0,0,0,0,7,4,2,1,0,0,44,14,22,6,2,0
95VV04,1052,115,381,356,123,77,214,88,113,10,3,0,110,57,50,3,0,0,104,31,63,7,3,0,765,24,245,326,101,69,80,3,46,31,0,0,135,3,49,74,6,3,337,6,77,175,48,31,121,0,21,26,42,32,53,8,34,9,0,2,39,4,18,11,5,1,73,3,23,20,19,8,37,0,10,8,13,6,0,0,0,0,0,0,10,2,6,2,0,0,26,1,7,10,6,2
95VV05,1364,95,456,589,153,71,195,45,133,14,3,0,81,25,53,3,0,0,114,20,80,11,3,0,1066,40,292,533,138,63,56,1,38,15,2,0,151,3,52,80,12,4,552,13,95,343,63,38,158,2,25,61,51,19,87,18,56,10,2,1,62,3,26,24,8,1,103,10,31,42,12,8,39,0,8,16,10,5,1,1,0,0,0,0,10,3,5,2,0,0,53,6,18,24,2,3
95VV06,1153,144,476,382,98,53,255,82,161,8,4,0,113,53,58,1,1,0,142,29,103,7,3,0,801,54,278,337,85,47,50,6,31,12,1,0,101,2,32,62,4,1,343,10,95,184,38,16,124,2,15,45,35,27,120,26,76,17,1,0,63,8,29,17,6,3,97,8,37,37,9,6,41,3,10,19,6,3,1,0,0,1,0,0,7,1,3,3,0,0,48,4,24,14,3,3
95VV07,1657,339,733,444,100,41,472,185,272,12,1,2,153,63,87,2,0,1,319,122,185,10,1,1,1096,130,427,407,93,39,98,10,61,25,1,1,176,12,76,83,4,1,410,24,117,204,46,19,146,6,33,55,37,15,185,59,108,15,3,0,81,19,32,25,2,3,89,24,34,25,6,0,30,5,17,5,3,0,0,0,0,0,0,0,6,3,2,1,0,0,53,16,15,19,3,0
95VV08,1006,132,421,321,78,54,233,72,142,15,3,1,98,42,51,4,0,1,135,30,91,11,3,0,692,50,254,282,62,44,29,4,17,7,1,0,94,1,31,59,3,0,258,6,75,134,27,16,119,5,23,43,22,26,126,27,78,16,4,1,66,7,30,23,5,1,81,10,25,24,13,9,50,4,12,17,10,7,0,0,0,0,0,0,3,0,3,0,0,0,28,6,10,7,3,2
95VV09,967,224,429,206,58,50,252,117,129,6,0,0,91,47,42,2,0,0,161,70,87,4,0,0,620,91,255,179,49,46,49,8,33,8,0,0,88,9,33,38,6,2,178,11,59,80,13,15,99,5,23,29,19,23,126,37,69,10,5,5,80,21,38,14,6,1,95,16,45,21,9,4,44,7,21,10,5,1,0,0,0,0,0,0,2,0,2,0,0,0,49,9,22,11,4,3
95VV10,1186,431,564,154,29,8,280,169,108,3,0,0,93,62,31,0,0,0,187,107,77,3,0,0,764,207,397,128,27,5,68,20,43,4,1,0,96,24,53,19,0,0,229,34,119,59,14,3,80,4,42,25,7,2,206,98,97,8,3,0,85,27,43,13,2,0,142,55,59,23,2,3,43,12,24,5,1,1,3,1,2,0,0,0,0,0,0,0,0,0,96,42,33,18,1,2
95VV11,1484,111,639,557,118,59,281,63,200,17,0,1,95,35,59,1,0,0,186,28,141,16,0,1,1107,43,402,502,105,55,90,5,56,29,0,0,171,4,64,92,11,0,481,7,119,281,47,27,146,2,30,50,39,25,131,17,88,20,3,3,88,8,45,30,5,0,96,5,37,38,13,3,49,3,16,22,6,2,0,0,0,0,0,0,5,1,3,1,0,0,42,1,18,15,7,1
95VV12,1164,265,514,299,60,26,283,109,168,4,2,0,110,55,53,1,1,0,173,54,115,3,1,0,771,135,306,259,49,22,62,7,48,7,0,0,122,16,45,60,1,0,264,19,82,137,20,6,108,6,31,39,17,15,145,67,68,8,2,0,70,20,32,8,9,1,110,21,40,36,9,4,42,6,16,12,6,2,0,0,0,0,0,0,5,0,4,1,0,0,63,15,20,23,3,2
95VV13,1054,64,293,478,144,75,171,43,106,16,3,3,80,27,52,0,1,0,91,16,54,16,2,3,800,11,164,432,132,61,49,1,26,19,3,0,117,2,33,76,5,1,397,0,43,253,69,32,153,0,19,62,45,27,40,5,25,7,2,1,44,3,18,15,8,0,83,10,23,30,9,11,37,4,6,16,4,7,0,0,0,0,0,0,7,1,4,2,0,0,39,5,13,12,5,4
95VV14,1287,285,581,325,64,32,360,156,191,12,1,0,141,84,56,1,0,0,219,72,135,11,1,0,779,98,323,273,57,28,61,10,35,16,0,0,138,20,73,43,1,1,270,15,96,135,18,6,130,5,23,48,33,21,103,30,59,12,2,0,77,18,37,19,3,0,148,31,67,40,6,4,60,12,28,16,3,1,0,0,0,0,0,0,1,0,1,0,0,0,87,19,38,24,3,3
95VV15,1140,354,517,211,43,15,288,155,128,5,0,0,115,71,41,3,0,0,173,84,87,2,0,0,732,158,337,187,35,15,38,6,28,4,0,0,93,14,52,27,0,0,256,26,115,96,13,6,114,9,41,36,19,9,163,73,78,11,1,0,68,30,23,13,2,0,120,41,52,19,8,0,39,8,20,7,4,0,1,0,1,0,0,0,3,2,1,0,0,0,77,31,30,12,4,0
95VV16,1043,124,437,335,103,44,218,70,139,8,1,0,91,34,57,0,0,0,127,36,82,8,1,0,736,44,272,299,87,34,58,6,37,14,1,0,99,5,36,54,4,0,290,5,77,158,39,11,122,5,17,43,36,21,87,12,65,7,3,0,80,11,40,23,4,2,89,10,26,28,15,10,42,2,11,12,11,6,0,0,0,0,0,0,7,2,4,1,0,0,40,6,11,15,4,4
95VV17,1410,190,549,480,121,70,270,110,146,9,4,1,116,54,60,1,1,0,154,56,86,8,3,1,1020,66,366,426,101,61,68,5,49,14,0,0,135,2,56,67,9,1,436,16,98,251,45,26,141,2,26,48,36,29,162,33,106,18,4,1,78,8,31,28,7,4,120,14,37,45,16,8,73,9,14,29,14,7,0,0,0,0,0,0,8,0,4,4,0,0,39,5,19,12,2,1
95VV18,1402,323,593,332,99,55,401,196,192,10,3,0,186,105,77,4,0,0,215,91,115,6,3,0,898,100,359,305,86,48,82,6,59,16,1,0,171,18,85,61,6,1,315,19,103,142,30,21,148,7,22,52,43,24,112,38,61,12,1,0,70,12,29,22,5,2,103,27,42,17,10,7,46,11,17,8,4,6,0,0,0,0,0,0,9,3,4,1,1,0,48,13,21,8,5,1
95VV19,1172,241,585,261,58,27,333,132,191,10,0,0,143,69,74,0,0,0,190,63,117,10,0,0,768,97,367,231,50,23,91,10,64,17,0,0,133,8,67,49,6,3,247,13,117,101,12,4,105,4,20,38,29,14,126,43,73,8,2,0,66,19,26,18,1,2,71,12,27,20,8,4,30,4,7,13,5,1,0,0,0,0,0,0,5,0,3,2,0,0,36,8,17,5,3,3
95VV20,925,85,320,340,104,76,166,64,90,10,2,0,83,41,37,5,0,0,83,23,53,5,2,0,667,20,202,296,86,63,60,3,37,16,3,1,102,5,41,47,6,3,296,5,58,176,37,20,124,1,14,39,32,38,41,1,28,8,4,0,44,5,24,10,4,1,92,1,28,34,16,13,43,0,8,17,8,10,0,0,0,0,0,0,5,1,3,1,0,0,44,0,17,16,8,3
95VV21,1253,99,416,526,130,82,216,57,134,20,4,1,90,37,50,1,2,0,126,20,84,19,2,1,939,38,252,469,111,69,53,1,36,16,0,0,141,5,41,88,7,0,463,5,79,292,57,30,144,2,19,46,40,37,78,15,52,8,3,0,60,10,25,19,4,2,98,4,30,37,15,12,47,1,10,18,10,8,0,0,0,0,0,0,5,1,3,1,0,0,46,2,17,18,5,4
95VV22,956,139,339,343,89,46,227,86,113,19,7,2,112,55,50,6,1,0,115,31,63,13,6,2,664,44,204,307,75,34,30,1,18,10,1,0,99,4,37,53,5,0,284,9,61,168,34,12,101,0,14,43,24,20,98,21,59,11,6,1,52,9,15,22,5,1,65,9,22,17,7,10,20,2,4,6,5,3,0,0,0,0,0,0,5,2,1,2,0,0,40,5,17,9,2,7
95VV23,1123,197,473,332,90,31,320,123,179,16,2,0,166,81,79,5,1,0,154,42,100,11,1,0,705,62,252,284,78,29,69,2,41,26,0,0,133,10,43,70,9,1,227,7,61,117,32,10,117,5,22,43,30,17,97,26,63,6,2,0,62,12,22,22,5,1,98,12,42,32,10,2,30,0,9,13,6,2,0,0,0,0,0,0,10,1,6,3,0,0,58,11,27,16,4,0
95VV24,1258,314,533,325,65,21,440,207,223,9,1,0,206,103,101,2,0,0,234,104,122,7,1,0,732,88,284,282,57,21,82,11,54,17,0,0,145,12,54,71,7,1,247,18,67,124,27,11,112,8,30,47,18,9,80,31,39,7,3,0,66,8,40,16,2,0,86,19,26,34,7,0,29,4,10,13,2,0,1,0,1,0,0,0,6,3,2,1,0,0,50,12,13,20,5,0
95VV25,1227,134,474,438,115,66,261,81,164,10,4,2,121,52,67,2,0,0,140,29,97,8,4,2,880,42,282,399,100,57,55,4,32,19,0,0,116,3,39,65,6,3,387,4,90,225,50,18,137,2,16,47,37,35,122,21,76,21,4,0,63,8,29,22,3,1,86,11,28,29,11,7,50,3,18,18,7,4,1,1,0,0,0,0,7,2,3,1,1,0,28,5,7,10,3,3
95VV26,1172,137,428,438,115,54,237,79,133,23,2,0,92,48,38,6,0,0,145,31,95,17,2,0,852,49,273,379,105,46,52,2,37,13,0,0,122,7,44,64,7,0,385,11,71,232,48,23,133,2,22,42,45,22,100,17,74,7,2,0,60,10,25,21,3,1,83,9,22,36,8,8,37,1,9,17,5,5,0,0,0,0,0,0,6,2,3,1,0,0,40,6,10,18,3,3
95VV27,912,330,410,130,29,13,292,160,128,2,1,1,116,66,49,0,0,1,176,94,79,2,1,0,525,139,247,104,25,10,40,10,28,2,0,0,103,24,57,20,2,0,131,21,63,37,6,4,104,13,36,35,14,6,79,45,31,1,2,0,68,26,32,9,1,0,95,31,35,24,3,2,37,6,15,11,3,2,0,0,0,0,0,0,9,6,3,0,0,0,49,19,17,13,0,0
95VV28,1343,405,570,293,50,25,394,249,137,7,0,1,155,104,50,1,0,0,239,145,87,6,0,1,826,131,373,262,41,19,53,9,35,8,1,0,160,21,84,53,2,0,290,17,116,138,11,8,109,8,31,38,22,10,128,49,67,11,1,0,86,27,40,14,4,1,123,25,60,24,9,5,54,7,30,10,4,3,0,0,0,0,0,0,7,4,2,0,1,0,62,14,28,14,4,2
95VV29,1071,94,354,434,108,81,194,56,117,18,2,1,88,32,53,3,0,0,106,24,64,15,2,1,806,31,225,387,96,67,51,4,24,22,1,0,129,3,38,73,10,5,376,2,83,227,42,22,126,0,10,42,36,38,69,14,45,9,0,1,55,8,25,14,7,1,71,7,12,29,10,13,37,0,6,14,9,8,0,0,0,0,0,0,9,2,2,4,1,0,25,5,4,11,0,5
95VV30,1098,135,546,320,75,22,272,64,201,7,0,0,103,31,70,2,0,0,169,33,131,5,0,0,718,56,298,277,66,21,96,7,59,28,1,1,137,5,59,66,7,0,262,9,98,125,23,7,105,4,23,36,30,12,63,20,34,9,0,0,55,11,25,13,5,1,108,15,47,36,9,1,40,5,16,12,6,1,1,0,1,0,0,0,3,0,3,0,0,0,64,10,27,24,3,0
95WW01,1257,360,611,228,39,19,457,230,214,12,0,1,215,135,78,2,0,0,242,95,136,10,0,1,720,105,369,196,34,16,95,15,69,11,0,0,178,10,93,70,4,1,187,10,86,70,14,7,80,4,29,25,14,8,115,54,55,6,0,0,65,12,37,14,2,0,80,25,28,20,5,2,22,5,8,7,2,0,4,1,0,2,0,1,7,5,0,1,1,0,47,14,20,10,2,1
95WW02,1533,376,553,487,94,23,413,209,189,13,1,1,197,112,81,4,0,0,216,97,108,9,1,1,1063,152,346,460,85,20,110,9,74,25,2,0,228,19,74,127,8,0,363,12,76,235,32,8,112,10,15,38,37,12,175,80,81,12,2,0,75,22,26,23,4,0,57,15,18,14,8,2,27,7,7,8,3,2,0,0,0,0,0,0,2,0,1,1,0,0,28,8,10,5,5,0
95WW03,1583,357,698,444,63,21,513,225,267,19,2,0,212,145,65,2,0,0,301,80,202,17,2,0,982,112,398,402,53,17,97,16,70,10,0,1,232,13,92,115,11,1,317,9,77,207,18,6,120,10,32,49,20,9,152,52,93,6,1,0,64,12,34,15,3,0,88,20,33,23,8,4,37,4,15,11,4,3,0,0,0,0,0,0,4,4,0,0,0,0,47,12,18,12,4,1
95WW04,1098,145,576,326,40,11,200,58,137,5,0,0,74,30,43,1,0,0,126,28,94,4,0,0,852,78,420,307,37,10,93,8,74,11,0,0,208,9,110,81,6,2,293,18,114,142,16,3,98,4,27,49,13,5,105,27,72,5,1,0,55,12,23,19,1,0,46,9,19,14,3,1,18,2,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,12,7,1,1
95WW05,1157,208,558,295,78,18,354,145,204,5,0,0,164,95,67,2,0,0,190,50,137,3,0,0,743,57,322,273,73,18,97,11,63,20,3,0,157,5,70,73,7,2,218,6,83,101,22,6,126,2,26,51,38,9,82,25,52,4,0,1,63,8,28,24,3,0,60,6,32,17,5,0,24,2,14,5,3,0,0,0,0,0,0,0,4,1,3,0,0,0,32,3,15,12,2,0
95WW06,1198,72,387,547,131,61,244,51,172,16,3,2,102,41,58,3,0,0,142,10,114,13,3,2,892,18,200,509,113,52,105,4,50,46,4,1,232,1,48,157,23,3,331,2,35,235,36,23,124,0,11,46,44,23,45,6,32,7,0,0,55,5,24,18,6,2,62,3,15,22,15,7,30,2,6,10,9,3,0,0,0,0,0,0,4,0,1,3,0,0,28,1,8,9,6,4
95WW07,1602,117,621,640,164,60,337,75,244,15,2,1,158,52,101,4,0,1,179,23,143,11,2,0,1196,36,363,597,149,51,150,8,96,38,7,1,277,3,84,167,19,4,445,6,73,293,56,17,157,4,14,59,51,29,98,11,71,13,3,0,69,4,25,27,13,0,69,6,14,28,13,8,24,0,4,15,4,1,0,0,0,0,0,0,5,2,3,0,0,0,40,4,7,13,9,7
95WW08,1037,145,520,305,53,14,232,91,137,3,0,1,134,67,67,0,0,0,98,24,70,3,0,1,770,52,366,293,47,12,128,10,103,15,0,0,174,10,82,74,8,0,235,7,76,137,10,5,98,1,23,44,24,6,77,17,53,5,1,1,58,7,29,18,4,0,35,2,17,9,6,1,13,0,5,5,3,0,0,0,0,0,0,0,6,1,5,0,0,0,16,1,7,4,3,1
95WW09,1111,248,532,256,61,14,313,139,165,4,1,4,176,93,83,0,0,0,137,46,82,4,1,4,760,99,356,238,59,8,170,11,128,30,1,0,162,7,83,67,5,0,168,5,59,83,18,3,108,8,20,45,30,5,99,54,42,2,1,0,53,14,24,11,4,0,38,10,11,14,1,2,15,5,3,6,0,1,0,0,0,0,0,0,6,2,2,2,0,0,17,3,6,6,1,1
95WW10,1176,253,573,271,62,17,291,140,145,4,1,1,149,95,52,2,0,0,142,45,93,2,1,1,834,105,407,250,57,15,89,12,68,8,1,0,168,10,92,59,6,1,275,19,103,128,19,6,110,9,34,34,27,6,120,35,75,7,2,1,72,20,35,14,2,1,51,8,21,17,4,1,20,2,11,3,3,1,0,0,0,0,0,0,7,4,2,1,0,0,24,2,8,13,1,0
95WW11,1106,98,497,396,90,25,203,54,145,4,0,0,91,35,55,1,0,0,112,19,90,3,0,0,848,41,335,369,80,23,114,10,72,31,1,0,149,9,59,78,1,2,286,4,79,159,35,9,151,1,31,67,40,12,94,9,67,17,1,0,54,8,27,17,2,0,55,3,17,23,10,2,30,0,8,12,8,2,0,0,0,0,0,0,4,0,2,2,0,0,21,3,7,9,2,0
95WW12,1100,499,463,118,18,2,395,249,144,2,0,0,157,120,37,0,0,0,238,129,107,2,0,0,639,226,292,104,15,2,80,26,52,2,0,0,110,26,61,23,0,0,123,22,53,39,9,0,60,13,16,26,3,2,163,93,64,5,1,0,103,46,46,9,2,0,66,24,27,12,3,0,26,6,12,6,2,0,0,0,0,0,0,0,3,3,0,0,0,0,37,15,15,6,1,0
95WW13,1433,155,507,604,119,48,318,93,203,19,3,0,133,60,67,4,2,0,185,33,136,15,1,0,1040,55,273,563,106,43,96,8,61,23,4,0,268,8,70,172,12,6,418,5,52,295,49,17,122,4,15,45,38,20,82,18,55,9,0,0,54,12,20,19,3,0,75,7,31,22,10,5,21,1,6,5,6,3,0,0,0,0,0,0,5,1,2,2,0,0,49,5,23,15,4,2
95WW14,1043,483,434,112,9,5,400,267,125,7,0,1,177,138,39,0,0,0,223,129,86,7,0,1,586,196,284,94,9,3,54,20,32,2,0,0,98,22,56,19,1,0,122,18,62,35,6,1,63,8,29,22,2,2,179,99,74,6,0,0,70,29,31,10,0,0,57,20,25,11,0,1,25,11,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,9,14,8,0,1
95WW15,1229,145,635,367,58,24,253,76,168,8,1,0,106,46,57,3,0,0,147,30,111,5,1,0,916,65,442,335,53,21,105,1,85,18,0,1,175,5,87,80,2,1,300,11,113,152,21,3,136,4,35,54,29,14,129,33,87,9,0,0,71,11,35,22,1,2,60,4,25,24,4,3,28,1,10,15,0,2,0,0,0,0,0,0,1,0,1,0,0,0,31,3,14,9,4,1
95WW16,1260,364,606,240,44,6,385,202,171,12,0,0,187,124,60,3,0,0,198,78,111,9,0,0,804,140,407,211,40,6,95,20,65,9,1,0,173,13,105,50,5,0,213,19,92,90,10,2,99,5,30,42,18,4,156,59,90,5,2,0,68,24,25,15,4,0,71,22,28,17,4,0,24,8,11,4,1,0,1,1,0,0,0,0,2,2,0,0,0,0,44,11,17,13,3,0
95WW17,991,209,505,227,41,9,308,130,176,2,0,0,150,74,75,1,0,0,158,56,101,1,0,0,638,70,311,209,41,7,103,7,76,19,1,0,166,9,87,64,4,2,149,7,56,69,16,1,90,5,24,40,17,4,88,31,46,10,1,0,42,11,22,7,2,0,45,9,18,16,0,2,17,5,4,8,0,0,0,0,0,0,0,0,5,0,4,1,0,0,23,4,10,7,0,2
95WW18,1000,222,527,211,33,7,349,143,196,8,1,1,173,96,76,0,1,0,176,47,120,8,0,1,606,68,313,193,26,6,123,10,93,17,2,1,114,4,58,48,4,0,178,11,74,89,4,0,73,5,25,25,14,4,68,23,41,3,0,1,50,15,22,11,2,0,45,11,18,10,6,0,18,2,7,6,3,0,0,0,0,0,0,0,7,6,1,0,0,0,20,3,10,4,3,0
95WW19,2204,157,744,1039,195,69,374,102,245,24,2,1,189,75,109,4,1,0,185,27,136,20,1,1,1746,46,476,982,180,62,201,12,127,60,2,0,384,3,126,227,24,4,788,8,108,557,85,30,195,2,20,85,62,26,105,12,71,21,1,0,73,9,24,32,6,2,84,9,23,33,13,6,33,3,7,12,8,3,4,1,0,1,2,0,3,0,2,1,0,0,44,5,14,19,3,3
95WW20,2974,168,1145,1329,246,86,513,81,400,28,2,2,116,45,67,2,0,2,397,36,333,26,2,0,2290,68,691,1231,221,79,131,8,70,49,2,2,579,6,171,374,24,4,982,6,191,664,92,29,246,2,35,75,93,41,257,42,173,36,5,1,95,4,51,33,5,2,171,19,54,70,23,5,75,5,22,33,11,4,0,0,0,0,0,0,13,4,5,4,0,0,83,10,27,33,12,1
95WW21,1481,473,688,279,36,5,485,258,215,11,1,0,148,109,39,0,0,0,337,149,176,11,1,0,910,193,439,243,30,5,70,27,38,5,0,0,199,25,112,57,4,1,293,29,126,123,14,1,81,7,33,27,11,3,210,83,110,17,0,0,57,22,20,14,1,0,86,22,34,25,5,0,31,10,13,7,1,0,2,0,1,0,1,0,4,1,2,1,0,0,49,11,18,17,3,0
95WW22,1228,292,609,247,65,15,330,148,173,8,1,0,136,75,60,1,0,0,194,73,113,7,1,0,850,141,418,219,59,13,74,9,58,6,1,0,195,24,104,65,2,0,233,18,97,91,21,6,113,6,37,34,29,7,170,63,93,12,2,0,65,21,29,11,4,0,48,3,18,20,5,2,23,0,7,12,4,0,2,0,2,0,0,0,3,0,2,1,0,0,20,3,7,7,1,2
95WW23,1455,264,635,444,84,28,439,155,271,11,1,1,191,76,112,3,0,0,248,79,159,8,1,1,921,90,332,406,71,22,135,11,69,52,2,1,225,11,84,118,10,2,305,20,73,180,23,9,103,8,18,38,30,9,103,31,61,7,4,0,50,9,27,11,2,1,95,19,32,27,12,5,17,2,4,6,2,3,15,4,5,4,2,0,2,1,1,0,0,0,61,12,22,17,8,2
95WW24,1578,605,728,213,31,1,584,333,237,10,4,0,201,141,59,1,0,0,383,192,178,9,4,0,898,242,454,178,24,0,90,21,57,11,1,0,181,40,88,52,1,0,194,25,98,62,9,0,83,11,30,33,9,0,266,116,139,9,2,0,84,29,42,11,2,0,96,30,37,25,3,1,23,6,10,5,1,1,2,2,0,0,0,0,4,3,1,0,0,0,67,19,26,20,2,0
95WW25,1137,518,487,118,12,2,575,357,211,6,1,0,241,182,58,1,0,0,334,175,153,5,1,0,514,146,251,106,10,1,86,31,52,3,0,0,123,29,66,27,1,0,103,7,48,39,8,1,41,9,14,17,1,0,109,48,51,10,0,0,52,22,20,10,0,0,48,15,25,6,1,1,13,2,6,4,1,0,1,1,0,0,0,0,4,3,1,0,0,0,30,9,18,2,0,1
95XX01,1849,92,612,879,211,55,271,55,192,24,0,0,89,31,54,4,0,0,182,24,138,20,0,0,1511,29,402,831,198,51,108,3,74,29,1,1,359,3,96,232,24,4,639,9,97,430,81,22,219,0,26,85,84,24,121,13,84,21,3,0,65,1,25,34,5,0,67,8,18,24,13,4,36,3,11,12,8,2,0,0,0,0,0,0,3,1,1,1,0,0,28,4,6,11,5,2
95XX02,1066,110,421,438,78,19,303,86,209,6,0,2,177,70,105,1,0,1,126,16,104,5,0,1,731,22,199,418,75,17,110,10,51,46,2,1,194,1,48,126,16,3,260,5,42,185,23,5,79,1,11,33,26,8,40,2,30,6,2,0,48,3,17,22,6,0,32,2,13,14,3,0,16,1,4,9,2,0,0,0,0,0,0,0,2,0,2,0,0,0,14,1,7,5,1,0
