GeographyCode,QS602NI0001,QS602NI0002,QS602NI0003,QS602NI0004,QS602NI0005,QS602NI0006,QS602NI0007,QS602NI0008,QS602NI0009,QS602NI0010,QS602NI0011,QS602NI0012,QS602NI0013,QS602NI0014,QS602NI0015,QS602NI0016
N00001440,107,46,8,25,0,0,0,1,10,2,61,29,0,9,22,1
N00001441,121,60,16,27,0,1,0,1,15,0,61,14,0,13,22,12
N00001442,113,54,13,19,0,1,1,5,14,1,59,15,0,14,21,9
N00001443,101,47,8,23,0,0,0,2,14,0,54,20,0,3,25,6
N00001444,141,51,17,16,1,1,1,3,12,0,90,36,0,17,30,7
N00001445,118,97,5,59,0,18,5,10,0,0,21,20,0,0,1,0
N00001446,104,72,9,47,2,4,1,9,0,0,32,29,0,1,2,0
N00001447,101,66,8,49,1,1,2,4,1,0,35,31,0,2,2,0
N00001448,108,92,6,71,0,8,4,3,0,0,16,13,0,1,1,1
N00001449,107,87,5,64,0,7,2,9,0,0,20,19,0,0,0,1
N00001450,88,59,3,47,0,4,1,3,1,0,29,28,0,0,0,1
N00001451,73,54,6,26,0,11,1,9,1,0,19,12,0,1,4,2
N00001452,98,79,8,58,1,6,1,4,1,0,19,18,0,0,1,0
N00001453,104,71,8,45,2,11,1,4,0,0,33,32,0,0,0,1
N00001454,95,74,9,47,1,10,1,4,2,0,21,20,0,1,0,0
N00001455,92,74,10,38,0,9,5,9,2,1,18,13,0,0,5,0
N00001456,125,100,14,68,0,9,0,8,1,0,25,19,0,0,4,2
N00001457,107,86,5,56,1,7,3,13,0,1,21,18,0,2,1,0
N00001458,108,91,5,65,0,6,1,11,2,1,17,9,0,3,3,2
N00001459,107,87,5,60,0,10,3,9,0,0,20,14,1,0,3,2
N00001460,221,170,17,115,1,7,4,18,8,0,51,29,0,4,16,2
N00001461,93,76,4,51,2,7,3,5,2,2,17,14,0,2,0,1
N00001462,106,85,5,59,1,10,1,6,3,0,21,19,0,1,1,0
N00001463,119,98,8,57,1,13,5,11,1,2,21,16,1,1,3,0
N00001464,117,98,8,72,1,4,5,8,0,0,19,15,1,1,2,0
N00001465,131,103,6,59,0,22,4,11,0,1,28,25,1,1,1,0
N00001466,86,73,4,34,1,5,2,9,1,17,13,7,3,0,3,0
N00001467,81,62,3,43,1,7,3,5,0,0,19,17,1,0,0,1
N00001468,101,88,10,46,2,0,0,3,2,25,13,4,8,0,0,1
N00001469,102,90,3,49,0,2,3,7,4,22,12,9,2,0,1,0
N00001470,129,118,4,59,1,3,0,4,6,41,11,1,10,0,0,0
N00001471,142,126,13,48,0,0,1,2,1,61,16,5,11,0,0,0
N00001472,214,186,13,119,0,26,3,18,1,6,28,21,1,2,3,1
N00001473,198,173,11,140,0,9,0,8,1,4,25,13,4,1,4,3
N00001474,94,79,6,41,0,18,3,10,0,1,15,13,1,1,0,0
N00001475,124,109,7,86,1,7,3,3,1,1,15,11,0,1,2,1
N00001476,112,97,4,73,0,3,4,6,3,4,15,10,1,2,1,1
N00001477,90,78,5,57,1,4,1,9,0,1,12,12,0,0,0,0
N00001478,113,98,3,74,0,7,1,8,2,3,15,10,2,2,1,0
N00001479,114,95,6,72,0,3,1,7,2,4,19,16,0,2,0,1
N00001480,194,111,23,73,0,1,0,0,13,1,83,46,1,2,29,5
N00001481,88,51,5,33,0,0,2,4,7,0,37,18,0,4,12,3
N00001482,131,100,15,71,0,2,1,6,4,1,31,21,0,1,7,2
N00001483,115,90,11,67,0,2,2,5,3,0,25,17,0,1,5,2
N00001484,106,76,12,54,0,0,0,2,8,0,30,13,0,2,13,2
N00001485,120,96,15,75,0,1,2,1,2,0,24,11,0,0,12,1
N00001486,110,91,9,61,0,7,3,9,0,2,19,13,1,0,4,1
N00001487,118,82,9,59,0,2,2,7,2,1,36,26,1,1,7,1
N00001488,108,90,9,62,0,1,2,9,4,3,18,11,0,0,6,1
N00001489,103,76,15,52,0,0,3,3,1,2,27,24,0,1,1,1
N00001490,90,54,8,42,0,0,1,0,3,0,36,16,2,6,8,4
N00001491,81,52,12,33,0,2,1,0,4,0,29,20,0,3,5,1
N00001492,109,71,16,47,1,0,0,3,4,0,38,11,1,4,16,6
N00001493,114,99,12,71,0,2,2,7,5,0,15,9,0,1,2,3
N00001494,88,73,11,51,0,2,2,3,3,1,15,11,0,1,3,0
N00001495,122,90,13,63,0,2,3,2,5,2,32,17,0,6,7,2
N00001496,133,112,15,82,1,1,0,2,8,3,21,9,0,5,5,2
N00001497,103,83,8,61,0,2,3,5,3,1,20,14,0,1,0,5
N00001498,191,117,21,71,0,2,3,6,13,1,74,25,0,15,25,9
N00001499,133,91,10,58,0,1,0,2,19,1,42,15,1,4,20,2
N00001500,143,102,11,63,0,4,4,4,16,0,41,13,1,0,22,5
N00001501,254,132,26,79,0,3,0,2,21,1,122,29,1,23,57,12
N00001502,183,123,23,88,0,0,0,7,4,1,60,22,0,10,22,6
N00001503,100,55,14,33,0,0,0,2,6,0,45,16,0,2,16,11
N00001504,103,43,9,22,0,0,0,1,10,1,60,15,0,19,19,7
N00001505,199,143,17,107,0,1,0,5,8,5,56,11,0,10,27,8
N00001506,115,72,14,48,0,1,4,1,4,0,43,14,0,6,18,5
N00001507,98,61,18,34,0,0,0,2,7,0,37,16,2,2,11,6
N00001508,202,149,22,106,0,0,0,6,14,1,53,7,0,14,26,6
N00001509,171,92,9,69,0,0,1,7,5,1,79,37,1,9,26,6
N00001510,112,82,13,58,0,0,1,4,4,2,30,18,0,2,7,3
N00001511,250,131,32,76,0,1,2,2,13,5,119,39,0,19,47,14
N00001512,130,98,20,63,0,0,1,3,9,2,32,14,1,3,14,0
N00001513,122,80,9,60,0,0,2,2,5,2,42,14,0,8,14,6
N00001514,88,67,10,41,0,5,2,6,3,0,21,9,0,2,7,3
N00001515,94,74,7,40,0,14,0,11,1,1,20,17,1,2,0,0
N00001516,68,42,6,25,1,1,0,8,0,1,26,21,0,3,1,1
N00001517,112,89,10,48,0,20,0,11,0,0,23,21,1,0,1,0
N00001518,155,126,10,81,0,22,1,11,1,0,29,24,1,1,3,0
N00001519,109,74,13,52,0,1,0,3,4,1,35,17,0,5,12,1
N00001520,101,52,21,25,0,0,0,2,4,0,49,11,0,9,22,7
N00001521,93,51,13,31,0,0,0,1,6,0,42,16,0,6,16,4
N00001522,96,71,12,48,0,0,1,4,4,2,25,16,1,4,4,0
N00001523,90,44,10,28,0,0,1,1,2,2,46,18,1,8,14,5
N00001524,97,48,14,23,0,2,1,1,5,2,49,16,0,12,17,4
N00001525,80,53,12,34,0,0,2,2,3,0,27,13,1,3,8,2
N00001526,91,61,13,40,0,2,0,0,6,0,30,13,1,4,10,2
N00001527,90,66,8,46,0,2,1,6,1,2,24,10,1,1,11,1
N00001528,113,96,7,79,0,4,0,5,0,1,17,10,1,1,5,0
N00001529,117,80,12,55,0,2,0,8,2,1,37,19,2,3,11,2
N00001530,129,105,10,79,0,3,0,10,3,0,24,21,0,1,0,2
N00001531,107,38,17,17,0,1,1,0,1,1,69,19,1,13,27,9
N00001532,144,100,30,53,3,3,6,3,2,0,44,16,1,12,13,2
N00001533,233,117,37,49,0,1,5,6,15,4,116,34,0,13,56,13
N00001534,114,53,15,18,0,1,0,1,17,1,61,16,0,9,30,6
N00001535,141,53,20,19,1,1,0,0,10,2,88,10,4,24,42,8
N00001536,116,69,18,34,0,0,3,3,8,3,47,15,1,4,23,4
N00001537,116,47,17,18,0,1,0,2,9,0,69,23,2,11,28,5
N00001538,114,72,14,46,0,0,3,5,3,1,42,25,0,0,15,2
N00001539,106,53,22,19,0,0,1,1,10,0,53,15,1,12,20,5
N00001540,130,62,18,24,0,0,4,5,10,1,68,19,1,13,26,9
N00001541,101,37,16,15,0,0,2,0,4,0,64,20,0,7,29,8
N00001542,101,44,9,21,0,2,1,0,11,0,57,19,0,10,25,3
N00001543,106,53,19,21,1,0,1,0,10,1,53,13,0,10,27,3
N00001544,93,54,17,28,0,0,0,3,6,0,39,9,0,5,19,6
N00001545,131,79,14,48,0,2,4,2,9,0,52,16,1,8,23,4
N00001546,119,61,14,30,0,1,0,0,11,5,58,13,2,18,20,5
N00001547,150,88,13,57,1,1,0,3,11,2,62,17,1,10,30,4
N00001548,165,74,8,38,0,1,1,3,22,1,91,20,2,9,51,9
N00001549,161,78,24,37,0,0,0,2,14,1,83,13,0,14,44,12
N00001550,98,39,4,25,0,0,0,2,8,0,59,17,0,8,28,6
N00001551,141,85,13,46,0,2,2,6,13,3,56,13,3,7,26,7
N00001552,135,79,14,51,0,0,2,7,3,2,56,25,1,3,20,7
N00001553,135,65,8,34,0,0,0,3,17,3,70,28,1,5,23,13
N00001554,135,65,11,35,0,1,1,4,11,2,70,23,1,11,31,4
N00001555,103,34,13,14,0,1,0,2,4,0,69,14,0,17,24,14
N00001556,85,60,14,33,0,1,2,3,7,0,25,9,0,2,11,3
N00001557,106,42,9,17,0,0,2,2,11,1,64,14,3,19,20,8
N00001558,105,62,6,40,1,0,1,3,11,0,43,6,1,8,18,10
N00001559,134,86,11,53,0,1,2,7,12,0,48,24,0,4,17,3
N00001560,98,65,11,41,1,0,3,3,6,0,33,7,1,12,8,5
N00001561,94,66,12,44,0,0,2,3,4,1,28,7,1,4,14,2
N00001562,102,68,7,35,0,0,2,1,22,1,34,7,0,4,15,8
N00001563,64,26,6,11,0,0,0,2,7,0,38,15,0,5,13,5
N00001564,127,76,16,39,0,0,3,5,11,2,51,20,1,12,12,6
N00001565,132,61,21,26,0,2,1,0,11,0,71,24,0,14,29,4
N00001566,127,71,25,34,0,0,0,0,10,2,56,19,1,14,14,8
N00001567,87,47,16,24,0,0,1,1,4,1,40,9,0,7,14,10
N00001568,98,72,30,31,0,1,1,1,7,1,26,11,0,2,7,6
N00001569,114,70,23,35,1,0,1,3,7,0,44,14,0,4,19,7
N00001570,404,158,69,65,0,1,0,0,18,5,246,31,4,65,114,32
N00001571,135,56,25,23,0,1,0,0,6,1,79,17,0,20,34,8
N00001572,115,51,15,24,0,0,0,4,8,0,64,9,7,10,31,7
N00001573,146,56,23,22,1,0,0,1,7,2,90,16,1,23,41,9
N00001574,107,50,22,17,0,0,1,1,8,1,57,10,0,12,24,11
N00001575,99,43,18,20,0,0,0,2,3,0,56,6,0,15,31,4
N00001576,119,64,30,29,0,1,1,0,3,0,55,19,0,7,22,7
N00001577,113,62,20,27,0,0,0,1,13,1,51,9,1,11,24,6
N00001578,106,47,16,21,0,1,1,2,6,0,59,13,1,16,24,5
N00001579,125,106,13,77,0,1,1,3,1,10,19,8,4,2,4,1
N00001580,143,121,9,78,0,8,5,12,4,5,22,10,7,0,4,1
N00001581,97,82,4,43,1,18,2,7,6,1,15,13,0,2,0,0
N00001582,93,82,7,56,0,9,1,7,1,1,11,7,1,1,2,0
N00001583,120,103,9,81,1,3,2,3,2,2,17,8,2,2,3,2
N00001584,95,64,5,42,0,3,0,4,6,4,31,19,0,0,11,1
N00001585,134,112,7,56,1,1,0,3,3,41,22,4,15,1,2,0
N00001586,121,81,7,57,0,4,1,3,1,8,40,23,9,1,5,2
N00001587,132,118,3,89,0,3,1,2,3,17,14,3,8,0,1,2
N00001588,129,109,12,70,0,3,0,2,5,17,20,4,5,0,8,3
N00001589,106,76,4,56,0,2,4,7,0,3,30,15,6,0,7,2
N00001590,136,122,8,75,0,1,4,5,1,28,14,3,8,0,0,3
N00001591,128,103,8,55,0,0,2,3,3,32,25,1,15,0,7,2
N00001592,117,86,11,57,0,1,1,3,3,10,31,18,8,0,2,3
N00001593,192,163,8,115,0,0,2,3,4,31,29,3,13,1,10,2
N00001594,136,110,15,61,0,1,1,2,3,27,26,4,8,2,8,4
N00001595,107,83,9,39,2,0,2,3,4,24,24,5,13,1,4,1
N00001596,119,100,10,49,0,0,1,1,5,34,19,1,10,1,3,4
N00001597,106,90,9,59,0,0,1,1,5,15,16,2,7,3,4,0
N00001598,127,115,13,50,0,1,3,3,2,43,12,2,7,0,3,0
N00001599,146,113,4,56,0,1,1,3,4,44,33,3,18,3,9,0
N00001600,124,107,7,65,0,5,0,4,6,20,17,3,7,1,4,2
N00001601,100,84,4,56,1,2,1,4,1,15,16,7,3,1,4,1
N00001602,130,110,9,71,0,1,1,4,5,19,20,7,11,0,2,0
N00001603,142,90,10,53,0,0,0,3,5,19,52,12,7,1,31,1
N00001604,135,99,14,66,0,1,4,4,10,0,36,13,0,8,11,4
N00001605,120,83,11,60,0,5,0,0,7,0,37,9,0,4,20,4
N00001606,94,78,8,61,0,0,0,1,7,1,16,6,1,3,6,0
N00001607,123,86,11,57,0,2,0,6,8,2,37,17,2,2,12,4
N00001608,115,84,14,57,0,0,1,1,11,0,31,10,0,8,12,1
N00001609,119,89,5,75,0,1,2,1,5,0,30,10,0,6,12,2
N00001610,123,92,9,62,0,3,0,4,13,1,31,2,1,3,21,4
N00001611,124,67,15,38,0,1,0,4,8,1,57,17,0,13,22,5
N00001612,112,53,14,26,0,0,2,4,7,0,59,11,1,15,24,8
N00001613,274,173,24,122,0,4,3,3,13,4,101,30,5,20,33,13
N00001614,126,77,9,49,0,1,2,2,12,2,49,19,2,8,16,4
N00001615,117,77,9,58,0,0,0,6,4,0,40,18,0,7,10,5
N00001616,132,81,12,57,1,0,1,2,7,1,51,15,1,11,17,7
N00001617,120,105,10,78,0,1,1,10,5,0,15,9,1,0,4,1
N00001618,109,76,9,54,0,1,1,1,8,2,33,11,1,6,14,1
N00001619,121,70,13,47,0,2,1,1,6,0,51,30,0,3,16,2
N00001620,132,85,14,59,0,0,0,1,10,1,47,17,2,11,15,2
N00001621,104,73,12,42,1,1,0,5,9,3,31,12,0,6,10,3
N00001622,101,71,9,52,0,2,0,2,3,3,30,11,1,4,9,5
N00001623,117,61,14,28,0,0,1,2,16,0,56,12,0,8,30,6
N00001624,80,42,11,22,0,0,0,1,8,0,38,15,0,3,14,6
N00001625,107,64,13,40,0,0,0,3,8,0,43,10,0,5,24,4
N00001626,111,62,17,37,0,0,0,1,7,0,49,17,0,7,17,8
N00001627,77,37,10,20,0,1,0,1,5,0,40,15,1,5,11,8
N00001628,98,48,9,35,0,0,0,0,2,2,50,20,0,9,16,5
N00001629,110,62,17,35,0,0,1,2,6,1,48,28,0,2,17,1
N00001630,96,51,13,24,0,1,0,1,11,1,45,9,0,11,22,3
N00001631,92,55,23,23,0,0,1,1,5,2,37,11,0,6,19,1
N00001632,87,45,12,19,0,1,3,3,6,1,42,21,0,7,11,3
N00001633,87,54,11,29,0,1,0,2,11,0,33,11,0,4,13,5
N00001634,106,51,11,29,0,0,0,1,10,0,55,18,0,9,24,4
N00001635,114,62,15,40,1,1,0,0,4,1,52,24,0,7,16,5
N00001636,67,34,10,21,0,0,1,2,0,0,33,12,1,6,10,4
N00001637,100,56,14,29,0,0,1,2,10,0,44,10,0,11,18,5
N00001638,121,66,20,32,0,0,0,1,13,0,55,11,1,5,30,8
N00001639,95,46,8,27,0,1,0,0,10,0,49,12,0,9,22,6
N00001640,94,40,15,17,0,0,0,0,7,1,54,16,1,10,23,4
N00001641,114,64,10,42,0,1,2,1,8,0,50,30,0,2,17,1
N00001642,103,68,5,42,1,3,4,10,3,0,35,33,0,0,1,1
N00001643,205,154,19,110,0,2,2,13,8,0,51,37,1,5,5,3
N00001644,117,89,11,64,0,2,3,6,3,0,28,21,0,2,3,2
N00001645,94,58,15,35,0,0,1,3,3,1,36,24,0,2,10,0
N00001646,118,82,6,56,0,2,3,6,9,0,36,22,0,1,6,7
N00001647,103,75,10,57,0,0,0,3,4,1,28,26,0,2,0,0
N00001648,128,86,11,61,0,2,1,6,5,0,42,35,0,2,4,1
N00001649,126,108,10,84,0,6,2,3,3,0,18,15,0,1,2,0
N00001650,110,89,17,62,0,4,1,3,2,0,21,17,0,3,1,0
N00001651,129,115,8,84,1,6,4,9,3,0,14,10,0,2,1,1
N00001652,124,105,10,72,0,3,6,12,1,1,19,15,0,1,2,1
N00001653,135,124,14,91,0,2,3,12,0,2,11,9,0,1,1,0
N00001654,138,120,13,86,1,6,0,10,4,0,18,17,0,0,1,0
N00001655,147,122,11,88,0,2,3,12,5,1,25,16,2,0,7,0
N00001656,80,44,4,30,0,3,1,4,2,0,36,31,0,0,3,2
N00001657,93,63,7,40,0,4,4,5,3,0,30,26,0,2,2,0
N00001658,61,33,6,21,0,4,1,1,0,0,28,26,0,1,1,0
N00001659,85,52,4,40,1,0,2,4,1,0,33,31,1,0,1,0
N00001660,103,67,6,43,0,5,3,5,5,0,36,34,0,0,1,1
N00001661,117,104,9,85,0,3,0,6,1,0,13,11,0,1,1,0
N00001662,111,87,10,67,1,1,1,7,0,0,24,22,1,0,0,1
N00001663,111,84,7,70,0,2,1,3,1,0,27,24,0,1,2,0
N00001664,112,88,13,65,0,1,0,6,1,2,24,18,0,0,5,1
N00001665,142,110,4,91,1,1,6,4,3,0,32,21,1,2,7,1
N00001666,114,84,6,67,1,4,2,3,1,0,30,23,0,1,5,1
N00001667,111,90,16,67,0,1,2,3,0,1,21,18,0,1,1,1
N00001668,122,95,7,78,0,1,3,3,3,0,27,23,0,0,3,1
N00001669,107,81,5,54,0,6,2,13,1,0,26,23,0,0,2,1
N00001670,107,65,10,39,0,2,0,3,11,0,42,15,1,7,14,5
N00001671,116,73,19,39,0,2,0,1,12,0,43,20,1,5,15,2
N00001672,128,90,13,66,0,0,1,4,5,1,38,12,0,7,16,3
N00001673,161,127,11,94,0,4,1,12,3,2,34,24,0,1,5,4
N00001674,105,76,19,45,0,1,0,1,10,0,29,15,0,2,9,3
N00001675,110,73,13,49,0,3,1,1,6,0,37,20,0,8,7,2
N00001676,106,77,21,42,0,0,1,4,9,0,29,10,0,6,10,3
N00001677,161,150,10,116,0,11,0,13,0,0,11,6,0,1,3,1
N00001678,138,110,14,65,0,11,4,13,3,0,28,23,0,0,5,0
N00001679,133,125,8,100,0,6,1,8,2,0,8,4,0,3,0,1
N00001680,166,159,14,125,0,4,1,12,2,1,7,4,0,1,1,1
N00001681,127,93,13,58,0,6,2,6,7,1,34,20,1,4,6,3
N00001682,115,96,11,72,0,2,2,6,3,0,19,16,0,1,1,1
N00001683,136,82,18,52,0,2,1,6,3,0,54,31,1,5,14,3
N00001684,275,256,19,198,1,9,7,22,0,0,19,12,1,1,4,1
N00001685,111,86,12,63,0,1,2,6,2,0,25,16,0,4,2,3
N00001686,111,94,11,69,0,1,2,5,5,1,17,9,1,3,3,1
N00001687,104,86,11,68,1,2,0,1,2,1,18,15,0,2,0,1
N00001688,119,85,20,54,0,0,0,4,4,3,34,21,0,4,7,2
N00001689,141,88,24,51,0,1,0,2,10,0,53,20,2,2,23,6
N00001690,112,94,8,64,1,6,2,6,5,2,18,13,0,0,4,1
N00001691,142,98,26,50,1,0,3,3,15,0,44,12,1,7,19,5
N00001692,104,73,12,43,1,0,1,4,12,0,31,20,0,2,6,3
N00001693,101,76,8,45,0,6,6,9,1,1,25,19,0,1,4,1
N00001694,92,65,8,41,0,3,2,8,1,2,27,23,0,2,2,0
N00001695,144,117,6,86,2,5,6,10,1,1,27,22,0,1,3,1
N00001696,144,115,11,78,2,6,3,14,1,0,29,21,1,1,4,2
N00001697,105,78,4,57,1,9,1,5,1,0,27,18,0,4,2,3
N00001698,115,77,4,59,1,2,0,1,8,2,38,23,1,2,10,2
N00001699,150,133,6,110,1,6,1,6,1,2,17,14,1,0,2,0
N00001700,112,80,13,52,1,1,3,2,7,1,32,15,0,5,11,1
N00001701,87,49,7,37,0,0,0,1,4,0,38,24,0,2,11,1
N00001702,122,85,14,57,0,4,2,4,4,0,37,30,1,2,4,0
N00001703,518,344,51,225,1,3,7,24,27,6,174,87,0,7,63,17
N00001704,343,232,25,159,0,6,7,7,25,3,111,68,2,10,24,7
N00001705,101,73,21,40,0,3,0,1,5,3,28,10,1,5,8,4
N00001706,149,127,10,98,0,7,2,9,1,0,22,17,0,0,3,2
N00001707,130,109,12,75,0,8,3,2,7,2,21,15,1,2,3,0
N00001708,221,197,17,159,0,7,3,8,3,0,24,16,1,1,3,3
N00001709,100,66,8,48,1,0,1,3,4,1,34,17,0,5,11,1
N00001710,112,80,7,53,0,12,2,6,0,0,32,32,0,0,0,0
N00001711,121,98,9,64,0,7,5,9,4,0,23,18,0,1,3,1
N00001712,143,99,21,59,0,0,1,3,13,2,44,17,0,4,17,6
N00001713,69,33,5,20,0,2,1,3,2,0,36,22,1,3,7,3
N00001714,230,156,34,92,0,2,4,8,16,0,74,33,1,8,26,6
N00001715,121,83,19,42,0,1,1,4,16,0,38,13,1,8,13,3
N00001716,110,76,10,58,0,0,5,2,1,0,34,28,1,2,3,0
N00001717,125,102,13,77,0,2,2,6,2,0,23,19,0,1,2,1
N00001718,105,69,10,46,0,1,2,9,1,0,36,28,0,1,5,2
N00001719,120,85,20,51,0,0,2,4,8,0,35,10,0,13,10,2
N00001720,110,69,15,42,0,2,0,5,5,0,41,27,0,4,7,3
N00001721,107,69,11,43,2,0,0,4,9,0,38,14,0,6,16,2
N00001722,134,85,16,55,0,0,2,3,9,0,49,15,0,8,20,6
N00001723,116,78,25,40,0,0,2,5,5,1,38,14,1,7,10,6
N00001724,99,68,15,48,0,0,0,1,4,0,31,4,0,10,14,3
N00001725,109,71,12,41,0,2,3,5,5,3,38,11,1,8,16,2
N00001726,100,58,13,40,0,1,1,2,1,0,42,23,0,5,9,5
N00001727,80,39,7,26,0,0,1,1,4,0,41,23,0,3,13,2
N00001728,132,80,14,37,0,0,1,8,18,2,52,22,0,8,17,5
N00001729,118,83,23,46,0,0,2,0,11,1,35,21,1,6,6,1
N00001730,113,69,7,53,0,2,0,3,4,0,44,22,2,1,16,3
N00001731,93,43,8,28,0,1,0,0,5,1,50,29,0,5,13,3
N00001732,345,313,27,248,0,2,6,24,5,1,32,27,0,2,2,1
N00001733,102,72,16,47,0,0,1,4,3,1,30,18,0,2,7,3
N00001734,99,73,12,54,0,0,3,1,3,0,26,21,1,1,3,0
N00001735,92,70,6,50,1,3,3,4,2,1,22,14,0,2,4,2
N00001736,127,61,8,38,0,0,3,7,5,0,66,42,0,1,20,3
N00001737,145,110,15,76,0,2,1,5,10,1,35,18,2,5,10,0
N00001738,110,76,5,50,0,7,4,10,0,0,34,30,0,2,0,2
N00001739,127,96,7,62,0,4,6,12,5,0,31,24,0,2,5,0
N00001740,237,171,28,119,0,9,1,8,4,2,66,49,0,5,11,1
N00001741,87,65,8,48,0,0,2,5,2,0,22,17,0,4,1,0
N00001742,99,67,5,43,0,3,0,4,11,1,32,16,2,2,8,4
N00001743,99,78,9,53,0,1,5,4,6,0,21,11,1,4,4,1
N00001744,127,110,7,78,4,3,3,11,2,2,17,11,0,3,1,2
N00001745,112,103,13,75,1,5,2,4,2,1,9,3,1,1,3,1
N00001746,107,71,7,53,0,1,2,6,1,1,36,28,0,2,2,4
N00001747,267,204,26,144,1,6,1,17,8,1,63,43,1,0,12,7
N00001748,135,110,5,69,1,8,3,23,1,0,25,19,0,1,5,0
N00001749,107,81,5,49,1,3,1,18,3,1,26,22,0,2,2,0
N00001750,102,84,7,65,0,2,1,7,2,0,18,13,0,1,3,1
N00001751,108,74,4,60,0,8,0,2,0,0,34,31,1,1,1,0
N00001752,95,61,9,42,1,4,3,1,1,0,34,31,0,1,0,2
N00001753,127,96,19,58,1,7,0,6,5,0,31,16,0,4,7,4
N00001754,120,98,2,79,0,7,2,8,0,0,22,17,0,2,2,1
N00001755,113,92,6,55,1,15,2,13,0,0,21,19,1,0,1,0
N00001756,112,84,8,53,1,10,2,8,2,0,28,27,0,0,1,0
N00001757,108,86,9,69,0,1,3,3,0,1,22,19,0,0,3,0
N00001758,103,69,14,46,0,2,3,4,0,0,34,34,0,0,0,0
N00001759,89,76,7,54,0,4,1,7,1,2,13,13,0,0,0,0
N00001760,363,313,24,245,2,17,3,18,2,2,50,30,1,0,19,0
N00001761,114,102,6,64,0,18,4,9,1,0,12,12,0,0,0,0
N00001762,108,70,12,39,0,2,3,8,6,0,38,14,0,4,20,0
N00001763,492,393,42,291,1,9,10,24,14,2,99,61,0,8,22,8
N00001764,105,55,8,39,0,1,1,2,3,1,50,22,0,6,16,6
N00001765,406,289,36,206,1,10,4,13,19,0,117,69,2,4,37,5
N00001766,99,67,9,50,0,1,0,3,4,0,32,23,1,3,5,0
N00001767,102,87,12,66,0,2,4,1,2,0,15,9,0,2,2,2
N00001768,107,92,3,76,0,3,2,7,0,1,15,11,0,1,2,1
N00001769,113,103,8,82,0,2,2,6,3,0,10,10,0,0,0,0
N00001770,86,81,3,64,0,9,0,5,0,0,5,4,0,1,0,0
N00001771,139,129,6,104,0,7,1,8,1,2,10,4,0,0,4,2
N00001772,103,74,11,51,0,1,0,9,0,2,29,25,2,0,0,2
N00001773,94,67,6,48,1,2,3,7,0,0,27,22,0,1,3,1
N00001774,115,96,7,73,0,0,1,11,3,1,19,16,0,0,1,2
N00001775,116,102,9,87,0,2,1,3,0,0,14,13,0,0,0,1
N00001776,115,98,7,71,0,8,0,11,1,0,17,13,0,2,2,0
N00001777,120,96,5,72,0,7,2,8,1,1,24,24,0,0,0,0
N00001778,111,100,3,78,0,8,2,5,2,2,11,10,0,1,0,0
N00001779,106,70,14,43,0,0,4,3,5,1,36,16,0,9,11,0
N00001780,233,199,18,149,0,15,3,11,1,2,34,24,0,2,7,1
N00001781,122,104,10,77,0,7,2,5,3,0,18,14,1,0,2,1
N00001782,121,112,13,87,1,2,1,8,0,0,9,6,0,0,1,2
N00001783,125,103,12,78,0,1,1,11,0,0,22,19,0,0,2,1
N00001784,123,87,14,64,0,0,0,4,5,0,36,18,1,4,10,3
N00001785,123,85,21,51,0,1,0,3,8,1,38,19,1,3,13,2
N00001786,114,72,18,41,1,2,4,4,2,0,42,29,1,2,6,4
N00001787,117,68,9,40,0,0,1,5,12,1,49,19,2,11,14,3
N00001788,117,75,22,49,0,0,0,2,1,1,42,22,1,6,11,2
N00001789,152,144,10,116,0,3,2,11,1,1,8,5,0,1,1,1
N00001790,106,77,6,49,0,8,2,10,2,0,29,27,0,0,2,0
N00001791,132,92,9,64,0,5,4,9,1,0,40,36,0,0,4,0
N00001792,92,79,9,59,1,5,0,3,2,0,13,11,0,1,0,1
N00001793,125,111,11,81,1,7,1,9,1,0,14,13,0,0,1,0
N00001794,294,201,30,149,0,4,2,11,4,1,93,63,0,3,20,7
N00001795,114,92,8,70,0,0,1,7,2,4,22,16,1,0,2,3
N00001796,110,95,5,69,0,4,0,14,1,2,15,10,1,0,4,0
N00001797,104,92,10,68,0,4,2,7,1,0,12,7,0,0,2,3
N00001798,140,121,9,89,1,8,4,10,0,0,19,13,0,1,3,2
N00001799,101,73,11,38,0,14,4,6,0,0,28,23,0,3,1,1
N00001800,121,93,9,76,0,0,0,5,3,0,28,24,0,0,4,0
N00001801,126,115,7,87,0,9,1,7,4,0,11,10,0,1,0,0
N00001802,124,109,7,87,0,2,0,10,2,1,15,5,2,2,4,2
N00001803,106,79,11,51,1,3,0,9,4,0,27,27,0,0,0,0
N00001804,114,82,7,59,1,3,2,8,2,0,32,28,1,1,2,0
N00001805,333,289,33,226,0,8,2,11,9,0,44,27,1,4,7,5
N00001806,116,85,18,58,0,2,0,5,1,1,31,17,1,4,8,1
N00001807,96,76,10,52,0,3,1,6,3,1,20,9,0,1,9,1
N00001808,92,53,16,33,0,2,0,0,2,0,39,20,0,3,9,7
N00001809,89,58,7,40,1,3,3,2,2,0,31,20,1,2,5,3
N00001810,84,52,9,36,0,0,1,3,2,1,32,13,0,4,13,2
N00001811,89,59,13,37,0,3,1,1,4,0,30,19,0,5,5,1
N00001812,186,108,19,62,0,1,3,8,15,0,78,29,2,9,30,8
N00001813,64,30,4,21,0,1,0,2,2,0,34,23,0,2,8,1
