GeographyCode,QS203NI0001,QS203NI0002,QS203NI0003,QS203NI0004,QS203NI0005,QS203NI0006,QS203NI0007,QS203NI0008,QS203NI0009,QS203NI0010,QS203NI0011,QS203NI0012,QS203NI0013
N00002715,150,149,1,0,0,0,0,0,0,0,0,0,0
N00002716,136,136,0,0,0,0,0,0,0,0,0,0,0
N00002717,181,181,0,0,0,0,0,0,0,0,0,0,0
N00002718,173,170,3,0,0,0,0,0,0,0,0,0,0
N00002719,126,125,0,0,0,0,0,0,0,0,0,0,1
N00002720,128,127,0,0,1,0,0,0,0,0,0,0,0
N00002721,126,125,0,0,0,0,0,0,0,0,1,0,0
N00002722,137,137,0,0,0,0,0,0,0,0,0,0,0
N00002723,154,153,0,0,1,0,0,0,0,0,0,0,0
N00002724,107,107,0,0,0,0,0,0,0,0,0,0,0
N00002725,139,135,0,0,0,0,0,0,0,1,2,1,0
N00002726,414,399,0,0,0,0,0,1,2,7,3,0,2
N00002727,129,129,0,0,0,0,0,0,0,0,0,0,0
N00002728,411,406,0,0,0,0,0,1,0,2,1,1,0
N00002729,122,120,1,0,0,0,0,0,0,0,0,1,0
N00002730,125,125,0,0,0,0,0,0,0,0,0,0,0
N00002731,126,125,0,1,0,0,0,0,0,0,0,0,0
N00002732,121,121,0,0,0,0,0,0,0,0,0,0,0
N00002733,196,193,1,0,0,0,0,0,0,0,1,0,1
N00002734,156,155,0,0,1,0,0,0,0,0,0,0,0
N00002735,137,137,0,0,0,0,0,0,0,0,0,0,0
N00002736,126,125,0,0,0,0,0,0,0,1,0,0,0
N00002737,128,126,0,0,1,0,0,0,0,0,0,0,1
N00002738,148,147,0,0,0,0,0,0,0,0,0,0,1
N00002739,138,137,1,0,0,0,0,0,0,0,0,0,0
N00002740,136,136,0,0,0,0,0,0,0,0,0,0,0
N00002741,159,159,0,0,0,0,0,0,0,0,0,0,0
N00002742,148,147,0,0,0,0,0,0,0,0,0,1,0
N00002743,159,159,0,0,0,0,0,0,0,0,0,0,0
N00002744,121,120,0,0,1,0,0,0,0,0,0,0,0
N00002745,136,136,0,0,0,0,0,0,0,0,0,0,0
N00002746,115,114,0,0,0,0,0,0,0,0,0,0,1
N00002747,121,121,0,0,0,0,0,0,0,0,0,0,0
N00002748,128,128,0,0,0,0,0,0,0,0,0,0,0
N00002749,138,135,0,0,1,0,0,1,0,0,0,1,0
N00002750,119,117,0,0,1,0,0,1,0,0,0,0,0
N00002751,154,154,0,0,0,0,0,0,0,0,0,0,0
N00002752,123,122,0,0,1,0,0,0,0,0,0,0,0
N00002753,181,178,2,0,0,0,0,0,1,0,0,0,0
N00002754,140,138,1,0,0,0,0,0,0,0,1,0,0
N00002755,168,166,1,0,1,0,0,0,0,0,0,0,0
N00002756,131,129,0,0,1,0,0,0,1,0,0,0,0
N00002757,203,200,1,1,1,0,0,0,0,0,0,0,0
N00002758,115,114,0,0,1,0,0,0,0,0,0,0,0
N00002759,125,121,2,0,1,0,0,1,0,0,0,0,0
N00002760,112,112,0,0,0,0,0,0,0,0,0,0,0
N00002761,380,378,1,0,0,0,0,1,0,0,0,0,0
N00002762,132,132,0,0,0,0,0,0,0,0,0,0,0
N00002763,138,137,0,0,0,0,0,0,0,0,0,0,1
N00002764,160,160,0,0,0,0,0,0,0,0,0,0,0
N00002765,148,148,0,0,0,0,0,0,0,0,0,0,0
N00002766,162,162,0,0,0,0,0,0,0,0,0,0,0
N00002767,135,135,0,0,0,0,0,0,0,0,0,0,0
N00002768,146,146,0,0,0,0,0,0,0,0,0,0,0
N00002769,173,172,0,0,0,0,0,0,0,0,0,1,0
N00002770,149,149,0,0,0,0,0,0,0,0,0,0,0
N00002771,124,124,0,0,0,0,0,0,0,0,0,0,0
N00002772,140,139,0,0,0,0,1,0,0,0,0,0,0
N00002773,107,107,0,0,0,0,0,0,0,0,0,0,0
N00002774,220,214,3,0,0,0,0,3,0,0,0,0,0
N00002775,186,184,0,0,0,0,0,0,0,1,1,0,0
N00002776,124,123,0,0,0,0,0,1,0,0,0,0,0
N00002777,100,99,0,0,0,0,0,0,0,0,0,0,1
N00002778,150,148,0,0,0,0,1,0,0,0,1,0,0
N00002779,165,165,0,0,0,0,0,0,0,0,0,0,0
N00002780,165,163,0,0,0,0,0,0,0,0,0,1,1
N00002781,168,168,0,0,0,0,0,0,0,0,0,0,0
N00002782,174,174,0,0,0,0,0,0,0,0,0,0,0
N00002783,144,144,0,0,0,0,0,0,0,0,0,0,0
N00002784,187,187,0,0,0,0,0,0,0,0,0,0,0
N00002785,222,221,0,0,0,0,0,0,0,0,0,0,1
N00002786,154,150,1,1,0,0,0,1,1,0,0,0,0
N00002787,137,136,0,0,0,0,0,0,0,1,0,0,0
N00002788,132,132,0,0,0,0,0,0,0,0,0,0,0
N00002789,193,191,1,0,0,0,0,0,0,0,0,1,0
N00002790,163,163,0,0,0,0,0,0,0,0,0,0,0
N00002791,158,156,1,0,0,0,0,0,0,0,0,0,1
N00002792,147,146,0,0,0,1,0,0,0,0,0,0,0
N00002793,164,164,0,0,0,0,0,0,0,0,0,0,0
N00002794,165,163,1,0,0,0,0,0,0,1,0,0,0
N00002795,159,157,0,0,0,0,0,0,0,0,0,1,1
N00002796,174,174,0,0,0,0,0,0,0,0,0,0,0
N00002797,159,159,0,0,0,0,0,0,0,0,0,0,0
N00002798,133,131,0,0,0,0,0,0,0,2,0,0,0
N00002799,122,122,0,0,0,0,0,0,0,0,0,0,0
N00002800,134,132,1,0,0,0,1,0,0,0,0,0,0
N00002801,155,155,0,0,0,0,0,0,0,0,0,0,0
N00002802,143,141,1,0,0,0,0,1,0,0,0,0,0
N00002803,174,171,0,0,0,0,0,0,0,0,1,0,2
N00002804,153,151,0,0,0,0,0,0,0,0,0,1,1
N00002805,161,161,0,0,0,0,0,0,0,0,0,0,0
N00002806,157,155,0,1,0,0,0,0,0,0,0,0,1
N00002807,126,125,0,0,0,0,0,0,0,0,0,0,1
N00002808,166,166,0,0,0,0,0,0,0,0,0,0,0
N00002809,155,155,0,0,0,0,0,0,0,0,0,0,0
N00002810,129,129,0,0,0,0,0,0,0,0,0,0,0
N00002811,132,132,0,0,0,0,0,0,0,0,0,0,0
N00002812,135,135,0,0,0,0,0,0,0,0,0,0,0
N00002813,160,158,0,0,0,0,0,1,0,0,0,1,0
N00002814,168,153,1,4,0,0,0,0,0,3,2,1,4
N00002815,133,116,0,9,0,0,0,1,0,1,0,3,3
N00002816,151,146,0,0,1,0,0,0,0,2,1,0,1
N00002817,213,207,0,1,0,0,0,0,0,2,3,0,0
N00002818,190,181,0,0,0,0,0,1,0,2,2,2,2
N00002819,166,157,0,1,0,0,0,0,0,2,2,1,3
N00002820,187,184,0,1,0,0,0,0,0,1,0,1,0
N00002821,148,148,0,0,0,0,0,0,0,0,0,0,0
N00002822,136,136,0,0,0,0,0,0,0,0,0,0,0
N00002823,137,137,0,0,0,0,0,0,0,0,0,0,0
N00002824,129,128,0,0,0,0,0,0,0,0,0,1,0
N00002825,204,202,0,0,1,0,0,1,0,0,0,0,0
N00002826,141,141,0,0,0,0,0,0,0,0,0,0,0
N00002827,140,139,0,0,1,0,0,0,0,0,0,0,0
N00002828,144,142,1,0,0,0,0,0,0,0,0,0,1
N00002829,144,143,0,0,0,0,0,0,0,0,0,0,1
N00002830,136,136,0,0,0,0,0,0,0,0,0,0,0
N00002831,149,148,0,1,0,0,0,0,0,0,0,0,0
N00002832,132,130,0,0,1,0,0,1,0,0,0,0,0
N00002833,146,146,0,0,0,0,0,0,0,0,0,0,0
N00002834,170,169,0,0,0,0,0,0,0,0,0,1,0
N00002835,156,154,0,1,1,0,0,0,0,0,0,0,0
N00002836,149,147,0,1,1,0,0,0,0,0,0,0,0
N00002837,134,134,0,0,0,0,0,0,0,0,0,0,0
N00002838,149,149,0,0,0,0,0,0,0,0,0,0,0
N00002839,127,127,0,0,0,0,0,0,0,0,0,0,0
N00002840,468,461,1,0,1,0,0,3,0,0,0,2,0
N00002841,160,147,0,13,0,0,0,0,0,0,0,0,0
N00002842,206,200,0,3,1,0,0,0,0,0,1,0,1
N00002843,123,122,0,1,0,0,0,0,0,0,0,0,0
N00002844,126,119,0,7,0,0,0,0,0,0,0,0,0
N00002845,143,141,0,0,0,0,0,0,0,1,0,0,1
N00002846,197,195,0,2,0,0,0,0,0,0,0,0,0
N00002847,208,208,0,0,0,0,0,0,0,0,0,0,0
N00002848,444,437,0,2,0,0,0,0,0,2,1,2,0
N00002849,98,96,0,1,0,0,0,0,0,0,0,0,1
N00002850,130,130,0,0,0,0,0,0,0,0,0,0,0
N00002851,154,150,0,3,0,0,0,0,1,0,0,0,0
N00002852,130,127,1,0,0,0,0,0,0,1,0,1,0
N00002853,354,347,1,4,0,0,0,0,1,1,0,0,0
N00002854,160,156,0,3,0,0,0,0,0,1,0,0,0
N00002855,169,168,0,0,0,0,0,0,0,0,1,0,0
N00002856,132,132,0,0,0,0,0,0,0,0,0,0,0
N00002857,184,183,0,0,0,0,0,0,0,0,0,0,1
N00002858,145,131,0,0,1,0,0,2,0,1,6,3,1
N00002859,206,202,0,0,0,0,0,2,0,1,1,0,0
N00002860,138,136,0,0,0,0,0,0,0,1,1,0,0
N00002861,135,130,0,0,0,0,0,0,0,0,2,0,3
N00002862,109,109,0,0,0,0,0,0,0,0,0,0,0
N00002863,121,117,0,0,1,0,0,1,0,0,0,2,0
N00002864,122,122,0,0,0,0,0,0,0,0,0,0,0
N00002865,189,186,0,0,0,0,0,2,0,0,0,0,1
N00002866,166,166,0,0,0,0,0,0,0,0,0,0,0
N00002867,195,195,0,0,0,0,0,0,0,0,0,0,0
N00002868,172,171,0,1,0,0,0,0,0,0,0,0,0
N00002869,144,141,0,0,0,0,0,1,0,1,0,0,1
N00002870,205,198,0,2,0,0,0,1,0,1,1,1,1
N00002871,282,270,1,1,0,0,0,2,0,3,2,1,2
N00002872,133,128,0,1,0,0,0,1,0,2,0,1,0
N00002873,126,121,0,1,0,0,0,1,0,1,0,1,1
N00002874,124,117,0,1,0,0,0,1,0,0,4,0,1
N00002875,420,419,0,0,1,0,0,0,0,0,0,0,0
N00002876,197,193,2,0,0,0,0,0,0,0,1,0,1
N00002877,131,131,0,0,0,0,0,0,0,0,0,0,0
N00002878,105,105,0,0,0,0,0,0,0,0,0,0,0
N00002879,154,154,0,0,0,0,0,0,0,0,0,0,0
N00002880,151,151,0,0,0,0,0,0,0,0,0,0,0
N00002881,206,206,0,0,0,0,0,0,0,0,0,0,0
N00002882,134,132,0,0,1,0,0,0,0,0,0,0,1
N00002883,178,176,0,0,2,0,0,0,0,0,0,0,0
N00002884,155,155,0,0,0,0,0,0,0,0,0,0,0
N00002885,302,284,1,2,0,2,0,2,0,3,4,2,2
N00002886,268,255,1,0,1,0,0,2,1,1,2,1,4
N00002887,247,242,0,0,1,0,0,0,0,2,0,1,1
N00002888,140,135,0,0,1,0,0,0,0,2,0,0,2
N00002889,142,138,0,0,2,0,0,0,1,0,1,0,0
N00002890,137,137,0,0,0,0,0,0,0,0,0,0,0
N00002891,204,203,0,0,0,0,0,0,0,1,0,0,0
N00002892,154,151,0,0,1,0,0,0,0,1,0,1,0
N00002893,114,113,0,0,0,0,0,0,0,1,0,0,0
N00002894,147,146,0,0,0,0,0,0,0,0,1,0,0
N00002895,170,169,0,0,1,0,0,0,0,0,0,0,0
N00002896,120,120,0,0,0,0,0,0,0,0,0,0,0
N00002897,323,313,2,0,1,0,0,1,0,1,3,0,2
N00002898,134,128,1,0,0,0,0,0,0,0,3,0,2
N00002899,132,131,0,0,1,0,0,0,0,0,0,0,0
N00002900,139,137,1,0,1,0,0,0,0,0,0,0,0
N00002901,126,126,0,0,0,0,0,0,0,0,0,0,0
N00002902,149,144,0,0,2,0,0,2,0,0,0,0,1
N00002903,320,288,1,0,0,0,1,3,0,3,11,5,8
N00002904,138,133,1,0,1,0,0,1,0,1,0,1,0
N00002905,153,149,0,0,1,0,0,1,0,0,1,1,0
N00002906,144,136,2,0,0,0,0,1,0,0,2,0,3
N00002907,186,186,0,0,0,0,0,0,0,0,0,0,0
N00002908,164,164,0,0,0,0,0,0,0,0,0,0,0
N00002909,173,173,0,0,0,0,0,0,0,0,0,0,0
N00002910,211,209,0,0,0,0,0,1,0,0,0,0,1
N00002911,222,221,0,1,0,0,0,0,0,0,0,0,0
N00002912,134,134,0,0,0,0,0,0,0,0,0,0,0
N00002913,127,126,0,0,0,0,0,0,0,0,0,1,0
N00002914,441,437,1,0,0,2,0,0,1,0,0,0,0
N00002915,96,96,0,0,0,0,0,0,0,0,0,0,0
N00002916,152,152,0,0,0,0,0,0,0,0,0,0,0
N00002917,127,127,0,0,0,0,0,0,0,0,0,0,0
N00002918,127,127,0,0,0,0,0,0,0,0,0,0,0
N00002919,131,130,0,1,0,0,0,0,0,0,0,0,0
N00002920,151,151,0,0,0,0,0,0,0,0,0,0,0
N00002921,110,110,0,0,0,0,0,0,0,0,0,0,0
N00002922,149,149,0,0,0,0,0,0,0,0,0,0,0
N00002923,138,138,0,0,0,0,0,0,0,0,0,0,0
N00002924,158,157,0,0,0,0,0,0,0,0,0,1,0
N00002925,119,118,0,0,1,0,0,0,0,0,0,0,0
N00002926,156,154,0,1,0,0,0,0,0,0,0,0,1
N00002927,141,141,0,0,0,0,0,0,0,0,0,0,0
N00002928,123,123,0,0,0,0,0,0,0,0,0,0,0
N00002929,274,271,0,0,1,0,0,0,0,0,0,1,1
N00002930,143,143,0,0,0,0,0,0,0,0,0,0,0
N00002931,225,223,0,0,1,0,0,1,0,0,0,0,0
N00002932,127,127,0,0,0,0,0,0,0,0,0,0,0
N00002933,171,170,1,0,0,0,0,0,0,0,0,0,0
N00002934,132,132,0,0,0,0,0,0,0,0,0,0,0
N00002935,140,139,0,1,0,0,0,0,0,0,0,0,0
N00002936,143,143,0,0,0,0,0,0,0,0,0,0,0
N00002937,148,146,0,0,0,1,0,0,0,0,0,0,1
N00002938,137,137,0,0,0,0,0,0,0,0,0,0,0
N00002939,143,141,0,0,0,0,0,0,0,0,0,1,1
N00002940,140,140,0,0,0,0,0,0,0,0,0,0,0
N00002941,120,120,0,0,0,0,0,0,0,0,0,0,0
N00002942,134,134,0,0,0,0,0,0,0,0,0,0,0
N00002943,116,115,1,0,0,0,0,0,0,0,0,0,0
N00002944,216,213,0,1,1,0,0,0,0,0,0,0,1
N00002945,162,161,0,0,1,0,0,0,0,0,0,0,0
N00002946,130,130,0,0,0,0,0,0,0,0,0,0,0
N00002947,156,153,1,0,1,0,0,0,0,0,0,0,1
N00002948,124,120,1,1,2,0,0,0,0,0,0,0,0
N00002949,145,144,0,0,1,0,0,0,0,0,0,0,0
N00002950,148,146,0,0,1,0,0,1,0,0,0,0,0
N00002951,112,112,0,0,0,0,0,0,0,0,0,0,0
N00002952,129,128,0,0,1,0,0,0,0,0,0,0,0
N00002953,116,116,0,0,0,0,0,0,0,0,0,0,0
N00002954,196,195,0,0,0,0,0,1,0,0,0,0,0
N00002955,157,155,1,0,0,0,0,0,0,0,0,1,0
N00002956,131,130,0,0,0,0,0,0,0,0,0,1,0
N00002957,157,156,0,0,0,0,0,0,0,1,0,0,0
N00002958,156,155,0,0,0,0,0,0,1,0,0,0,0
N00002959,190,188,0,0,0,0,0,0,0,1,0,0,1
N00002960,126,125,0,1,0,0,0,0,0,0,0,0,0
N00002961,119,118,0,1,0,0,0,0,0,0,0,0,0
N00002962,156,154,0,0,0,0,0,1,0,0,0,0,1
N00002963,133,132,0,0,0,0,0,0,0,0,0,0,1
N00002964,120,120,0,0,0,0,0,0,0,0,0,0,0
N00002965,120,119,0,1,0,0,0,0,0,0,0,0,0
N00002966,186,185,0,0,0,0,0,0,0,0,0,1,0
N00002967,116,113,0,0,3,0,0,0,0,0,0,0,0
N00002968,121,118,0,0,1,0,0,2,0,0,0,0,0
N00002969,118,117,0,1,0,0,0,0,0,0,0,0,0
N00002970,151,148,0,0,1,0,0,0,0,0,0,2,0
N00002971,128,122,2,0,1,0,0,1,0,0,1,1,0
N00002972,123,122,0,0,0,0,0,1,0,0,0,0,0
N00002973,133,133,0,0,0,0,0,0,0,0,0,0,0
N00002974,103,103,0,0,0,0,0,0,0,0,0,0,0
N00002975,164,163,0,0,0,1,0,0,0,0,0,0,0
N00002976,110,109,0,0,0,1,0,0,0,0,0,0,0
N00002977,152,151,0,0,1,0,0,0,0,0,0,0,0
N00002978,136,135,0,0,0,1,0,0,0,0,0,0,0
N00002979,170,168,0,0,1,0,0,1,0,0,0,0,0
N00002980,139,138,0,0,0,0,0,1,0,0,0,0,0
N00002981,130,129,0,0,0,0,0,1,0,0,0,0,0
N00002982,194,193,0,0,1,0,0,0,0,0,0,0,0
N00002983,112,109,0,0,0,0,0,1,0,1,0,0,1
N00002984,79,77,0,0,0,1,0,0,0,0,0,0,1
N00002985,59,57,0,0,1,0,0,1,0,0,0,0,0
N00002986,157,156,0,1,0,0,0,0,0,0,0,0,0
N00002987,155,154,0,0,0,0,0,0,0,0,0,0,1
N00002988,158,158,0,0,0,0,0,0,0,0,0,0,0
N00002989,157,156,1,0,0,0,0,0,0,0,0,0,0
N00002990,133,132,1,0,0,0,0,0,0,0,0,0,0
N00002991,135,134,0,0,0,0,0,0,0,0,0,1,0
N00002992,153,153,0,0,0,0,0,0,0,0,0,0,0
N00002993,104,101,2,0,0,0,0,0,0,0,0,0,1
N00002994,222,221,0,1,0,0,0,0,0,0,0,0,0
N00002995,248,242,1,1,0,0,0,0,1,0,1,2,0
N00002996,137,136,0,0,0,0,0,0,0,0,0,1,0
N00002997,123,122,1,0,0,0,0,0,0,0,0,0,0
N00002998,110,109,1,0,0,0,0,0,0,0,0,0,0
N00002999,116,114,0,0,0,1,0,0,0,0,0,1,0
N00003000,154,153,0,0,0,0,0,0,0,0,0,0,1
N00003001,99,99,0,0,0,0,0,0,0,0,0,0,0
N00003002,303,300,0,0,2,0,0,0,0,0,1,0,0
N00003003,525,522,0,0,1,0,0,1,0,0,0,1,0
N00003004,111,110,0,0,0,0,0,0,0,0,0,0,1
N00003005,155,154,0,0,0,0,0,0,0,0,0,1,0
N00003006,133,133,0,0,0,0,0,0,0,0,0,0,0
N00003007,149,149,0,0,0,0,0,0,0,0,0,0,0
N00003008,235,235,0,0,0,0,0,0,0,0,0,0,0
N00003009,164,164,0,0,0,0,0,0,0,0,0,0,0
N00003010,161,159,0,0,0,1,0,1,0,0,0,0,0
N00003011,114,112,0,0,0,0,0,0,0,0,0,1,1
N00003012,133,133,0,0,0,0,0,0,0,0,0,0,0
N00003013,148,147,1,0,0,0,0,0,0,0,0,0,0
N00003014,142,141,1,0,0,0,0,0,0,0,0,0,0
N00003015,147,147,0,0,0,0,0,0,0,0,0,0,0
N00003016,113,112,0,0,0,0,0,0,0,0,0,1,0
N00003017,155,155,0,0,0,0,0,0,0,0,0,0,0
N00003018,108,107,0,0,0,0,0,1,0,0,0,0,0
N00003019,215,213,0,0,1,0,0,1,0,0,0,0,0
N00003020,148,146,0,0,1,0,0,0,0,0,1,0,0
N00003021,143,142,0,0,0,0,0,1,0,0,0,0,0
N00003022,119,116,0,1,1,0,0,0,0,1,0,0,0
N00003023,109,109,0,0,0,0,0,0,0,0,0,0,0
N00003024,186,185,0,0,1,0,0,0,0,0,0,0,0
N00003025,121,121,0,0,0,0,0,0,0,0,0,0,0
N00003026,180,179,1,0,0,0,0,0,0,0,0,0,0
N00003027,140,139,0,1,0,0,0,0,0,0,0,0,0
N00003028,153,153,0,0,0,0,0,0,0,0,0,0,0
N00003029,193,192,1,0,0,0,0,0,0,0,0,0,0
N00003030,150,148,0,0,0,2,0,0,0,0,0,0,0
N00003031,156,156,0,0,0,0,0,0,0,0,0,0,0
N00003032,117,117,0,0,0,0,0,0,0,0,0,0,0
N00003033,155,155,0,0,0,0,0,0,0,0,0,0,0
N00003034,108,108,0,0,0,0,0,0,0,0,0,0,0
N00003035,142,142,0,0,0,0,0,0,0,0,0,0,0
N00003036,137,135,0,1,0,0,0,0,0,0,1,0,0
N00003037,147,147,0,0,0,0,0,0,0,0,0,0,0
N00003038,127,127,0,0,0,0,0,0,0,0,0,0,0
N00003039,134,133,0,0,1,0,0,0,0,0,0,0,0
N00003040,256,252,0,0,0,2,0,1,0,0,0,0,1
N00003041,180,178,1,0,0,0,0,0,0,0,0,0,1
N00003042,129,125,0,0,3,0,0,1,0,0,0,0,0
N00003043,97,95,2,0,0,0,0,0,0,0,0,0,0
N00003044,158,157,0,0,0,0,0,1,0,0,0,0,0
N00003045,306,299,0,0,3,2,0,0,1,0,0,0,1
N00003046,119,117,1,0,1,0,0,0,0,0,0,0,0
N00003047,133,133,0,0,0,0,0,0,0,0,0,0,0
N00003048,147,147,0,0,0,0,0,0,0,0,0,0,0
N00003049,131,130,0,0,0,0,0,1,0,0,0,0,0
N00003050,123,123,0,0,0,0,0,0,0,0,0,0,0
N00003051,124,123,0,0,1,0,0,0,0,0,0,0,0
N00003052,125,125,0,0,0,0,0,0,0,0,0,0,0
N00003053,102,100,0,0,2,0,0,0,0,0,0,0,0
N00003054,137,134,1,0,1,0,0,0,0,0,0,0,1
N00003055,135,135,0,0,0,0,0,0,0,0,0,0,0
N00003056,133,133,0,0,0,0,0,0,0,0,0,0,0
N00003057,118,118,0,0,0,0,0,0,0,0,0,0,0
N00003058,116,116,0,0,0,0,0,0,0,0,0,0,0
N00003059,114,113,1,0,0,0,0,0,0,0,0,0,0
N00003060,155,153,0,0,0,0,0,0,0,0,0,0,2
N00003061,136,136,0,0,0,0,0,0,0,0,0,0,0
N00003062,147,147,0,0,0,0,0,0,0,0,0,0,0
N00003063,173,171,0,1,0,1,0,0,0,0,0,0,0
N00003064,157,157,0,0,0,0,0,0,0,0,0,0,0
N00003065,138,137,0,0,0,0,0,1,0,0,0,0,0
N00003066,147,147,0,0,0,0,0,0,0,0,0,0,0
N00003067,131,131,0,0,0,0,0,0,0,0,0,0,0
N00003068,113,112,0,0,0,0,0,0,0,0,1,0,0
N00003069,113,113,0,0,0,0,0,0,0,0,0,0,0
N00003070,123,122,0,0,0,0,0,0,0,0,0,0,1
N00003071,108,107,1,0,0,0,0,0,0,0,0,0,0
N00003072,119,118,1,0,0,0,0,0,0,0,0,0,0
N00003073,139,138,1,0,0,0,0,0,0,0,0,0,0
N00003074,193,192,0,0,0,0,0,0,0,1,0,0,0
N00003075,114,114,0,0,0,0,0,0,0,0,0,0,0
N00003076,202,201,0,0,0,0,0,0,0,0,0,1,0
N00003077,142,139,1,1,0,1,0,0,0,0,0,0,0
N00003078,206,205,0,0,0,0,0,0,0,0,0,1,0
N00003079,135,135,0,0,0,0,0,0,0,0,0,0,0
N00003080,105,101,2,0,1,0,0,0,0,0,0,1,0
N00003081,62,62,0,0,0,0,0,0,0,0,0,0,0
N00003082,105,104,1,0,0,0,0,0,0,0,0,0,0
N00003083,100,99,0,0,0,0,0,0,0,0,0,1,0
N00003084,130,129,0,0,0,0,0,1,0,0,0,0,0
N00003085,123,123,0,0,0,0,0,0,0,0,0,0,0
N00003086,120,120,0,0,0,0,0,0,0,0,0,0,0
N00003087,139,139,0,0,0,0,0,0,0,0,0,0,0
N00003088,65,65,0,0,0,0,0,0,0,0,0,0,0
N00003089,115,115,0,0,0,0,0,0,0,0,0,0,0
N00003090,139,138,0,0,0,0,0,0,0,0,0,1,0
N00003091,142,142,0,0,0,0,0,0,0,0,0,0,0
N00003092,98,98,0,0,0,0,0,0,0,0,0,0,0
N00003093,181,180,0,0,1,0,0,0,0,0,0,0,0
N00003094,114,114,0,0,0,0,0,0,0,0,0,0,0
N00003095,132,130,1,0,0,0,0,0,0,0,0,1,0
N00003096,122,122,0,0,0,0,0,0,0,0,0,0,0
N00003097,199,199,0,0,0,0,0,0,0,0,0,0,0
N00003098,265,263,0,0,1,0,0,0,0,0,0,0,1
N00003099,116,116,0,0,0,0,0,0,0,0,0,0,0
N00003100,140,140,0,0,0,0,0,0,0,0,0,0,0
N00003101,115,115,0,0,0,0,0,0,0,0,0,0,0
N00003102,118,118,0,0,0,0,0,0,0,0,0,0,0
N00003103,127,127,0,0,0,0,0,0,0,0,0,0,0
N00003104,89,89,0,0,0,0,0,0,0,0,0,0,0
N00003105,238,236,0,0,0,0,0,0,1,0,0,1,0
N00003106,106,106,0,0,0,0,0,0,0,0,0,0,0
N00003107,140,140,0,0,0,0,0,0,0,0,0,0,0
N00003108,99,98,0,0,1,0,0,0,0,0,0,0,0
N00003109,120,118,1,0,0,0,1,0,0,0,0,0,0
N00003110,115,115,0,0,0,0,0,0,0,0,0,0,0
N00003111,95,95,0,0,0,0,0,0,0,0,0,0,0
N00003112,107,107,0,0,0,0,0,0,0,0,0,0,0
N00003113,114,114,0,0,0,0,0,0,0,0,0,0,0
N00003114,158,158,0,0,0,0,0,0,0,0,0,0,0
N00003115,109,108,0,0,1,0,0,0,0,0,0,0,0
N00003116,114,113,0,0,0,0,0,0,0,0,0,1,0
N00003117,120,119,0,0,0,0,0,0,0,0,0,1,0
N00003118,116,116,0,0,0,0,0,0,0,0,0,0,0
N00003119,110,110,0,0,0,0,0,0,0,0,0,0,0
N00003120,128,127,1,0,0,0,0,0,0,0,0,0,0
N00003121,129,129,0,0,0,0,0,0,0,0,0,0,0
N00003122,121,119,1,0,0,0,0,0,0,0,0,1,0
N00003123,128,128,0,0,0,0,0,0,0,0,0,0,0
N00003124,141,141,0,0,0,0,0,0,0,0,0,0,0
N00003125,118,118,0,0,0,0,0,0,0,0,0,0,0
N00003126,154,154,0,0,0,0,0,0,0,0,0,0,0
N00003127,147,146,0,1,0,0,0,0,0,0,0,0,0
N00003128,134,134,0,0,0,0,0,0,0,0,0,0,0
N00003129,122,122,0,0,0,0,0,0,0,0,0,0,0
N00003130,118,118,0,0,0,0,0,0,0,0,0,0,0
N00003131,277,277,0,0,0,0,0,0,0,0,0,0,0
N00003132,125,125,0,0,0,0,0,0,0,0,0,0,0
N00003133,152,151,0,0,0,0,0,0,0,0,0,1,0
N00003134,134,134,0,0,0,0,0,0,0,0,0,0,0
N00003135,65,65,0,0,0,0,0,0,0,0,0,0,0
N00003136,168,166,0,1,1,0,0,0,0,0,0,0,0
N00003137,114,111,1,0,1,0,0,0,0,1,0,0,0
N00003138,125,125,0,0,0,0,0,0,0,0,0,0,0
N00003139,160,160,0,0,0,0,0,0,0,0,0,0,0
N00003140,134,133,0,0,0,0,0,0,0,0,0,1,0
N00003141,149,149,0,0,0,0,0,0,0,0,0,0,0
N00003142,337,335,0,0,0,0,0,0,0,0,0,1,1
N00003143,126,125,0,0,0,0,0,0,0,0,0,1,0
N00003144,125,125,0,0,0,0,0,0,0,0,0,0,0
N00003145,549,548,0,0,0,0,0,0,0,1,0,0,0
N00003146,155,154,1,0,0,0,0,0,0,0,0,0,0
N00003147,342,341,0,0,0,0,0,1,0,0,0,0,0
N00003148,116,116,0,0,0,0,0,0,0,0,0,0,0
N00003149,204,204,0,0,0,0,0,0,0,0,0,0,0
N00003150,130,130,0,0,0,0,0,0,0,0,0,0,0
N00003151,130,130,0,0,0,0,0,0,0,0,0,0,0
N00003152,157,157,0,0,0,0,0,0,0,0,0,0,0
N00003153,129,129,0,0,0,0,0,0,0,0,0,0,0
N00003154,133,132,0,1,0,0,0,0,0,0,0,0,0
N00003155,125,124,1,0,0,0,0,0,0,0,0,0,0
N00003156,115,111,1,0,2,1,0,0,0,0,0,0,0
N00003157,113,110,2,0,1,0,0,0,0,0,0,0,0
N00003158,124,124,0,0,0,0,0,0,0,0,0,0,0
N00003159,165,163,1,0,1,0,0,0,0,0,0,0,0
N00003160,119,119,0,0,0,0,0,0,0,0,0,0,0
N00003161,495,492,3,0,0,0,0,0,0,0,0,0,0
N00003162,358,354,1,0,0,0,0,0,0,0,2,1,0
